,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_3,assistsplayer_8,baron_team100,deathsplayer_10,deathsplayer_3,killsplayer_5,killsplayer_9,riftherald_team200,assistsplayer_4,dragon_team200,killsplayer_0,killsplayer_6,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
1,2.0,5.0,1.0,2.0,1.0,2.0,0.0,53.0,659.0,296.0,373.0,1216.0,387.0,879.0,705.0,440.0,532.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,64.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,9.0,8.0,361.0,0.0,740.0,2746.0,822.0,1040.0,1058.0,0.0,2745.0,1209.0,45.0,0.0,3.0,69.0,73.0,13.0,54.0,1.0,93.0,85.0,3069.0,1806.0,390.0,495.0,1910.0,916.0,4451.0,3184.0,606.0,4813.0,1.0,0.0,77065.0,7400.0,139285.0,47734.0,10336.0,64684.0,182486.0,159013.0,83642.0,5583.0,600209.0,4022.0,1852.0,1131.0,3241.0,2733.0,2221.0,5509.0,3696.0,3643.0,6022.0,2878.0,3229.0,2581.0,3573.0,3816.0,2137.0,3129.0,4255.0,4655.0,5115.0,11.0,2.0,591.0,46.0,0.0,0.0,0.0,264.0,0.0,512.0,291.0,0.0,7.0,14.0,3.0,10.0,2.0,16.0,6.0,8.0,11.0,12.0,200.0,3720.0,2710.0,2962.0,4120.0,2766.0,2406.0,4508.0,3718.0,5483.0,4100.0,1.0,2.0,0.0,2.0,3.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,13,5,20,30,39,68,5,13,33,38,5709,5012,203,233,6780,14860,339104,438124,13348,20722,14985,20383,855,849,38,51,7,10,15974,20519,10
2,0.0,9.0,1.0,0.0,0.0,9.0,4.0,266.0,836.0,295.0,161.0,370.0,716.0,580.0,1127.0,786.0,2449.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,39.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,8.0,6.0,6.0,8.0,6.0,4.0,8.0,7.0,8.0,7.0,31.0,904.0,240.0,2220.0,116.0,57.0,589.0,2883.0,3298.0,452.0,78.0,12.0,5.0,70.0,46.0,2.0,68.0,6.0,59.0,67.0,3677.0,2603.0,1328.0,1324.0,2165.0,2732.0,831.0,955.0,0.0,6189.0,0.0,0.0,81027.0,29137.0,87799.0,127608.0,0.0,7366.0,4524.0,35297.0,39615.0,27122.0,600185.0,4400.0,3665.0,1842.0,3574.0,2281.0,2889.0,1420.0,4966.0,3560.0,6805.0,3431.0,3711.0,2595.0,3891.0,2745.0,3366.0,2880.0,4027.0,4046.0,6349.0,9.0,1.0,691.0,158.0,274.0,30.0,0.0,98.0,0.0,1128.0,262.0,164.0,6.0,10.0,0.0,6.0,7.0,15.0,7.0,10.0,6.0,10.0,200.0,4837.0,2816.0,2579.0,4132.0,2471.0,1589.0,4370.0,3350.0,4643.0,3506.0,0.0,4.0,0.0,1.0,4.0,1.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,17,5,30,20,36,40,5,17,32,36,2664,8126,201,212,11226,10578,303800,135695,14986,20416,16028,21013,1093,1712,34,43,1,26,15608,18685,10
3,1.0,1.0,2.0,1.0,1.0,1.0,2.0,208.0,258.0,373.0,267.0,562.0,105.0,425.0,242.0,2530.0,381.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,59.0,4.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,5.0,7.0,8.0,7.0,6.0,8.0,7.0,9.0,6.0,7.0,1328.0,69.0,320.0,234.0,560.0,0.0,1980.0,0.0,365.0,74.0,11.0,2.0,69.0,71.0,18.0,62.0,0.0,85.0,54.0,2528.0,887.0,1824.0,868.0,4033.0,1459.0,1142.0,148.0,2297.0,2628.0,1.0,0.0,58062.0,21666.0,130838.0,26525.0,38986.0,18464.0,32080.0,60182.0,11528.0,3005.0,600221.0,2855.0,2416.0,1950.0,1280.0,4267.0,2258.0,1142.0,2277.0,3023.0,2994.0,3458.0,2958.0,3698.0,3237.0,4137.0,3180.0,3185.0,3367.0,4020.0,3256.0,7.0,8.0,319.0,200.0,56.0,91.0,0.0,238.0,0.0,148.0,726.0,0.0,9.0,30.0,7.0,11.0,84.0,31.0,12.0,11.0,12.0,12.0,200.0,4370.0,1792.0,3555.0,4793.0,3638.0,2797.0,4634.0,3497.0,5497.0,2600.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,7,8,20,20,64,67,8,7,36,35,1190,3673,234,212,10712,7102,272875,128461,12610,11852,17710,16786,704,1074,142,77,5,6,19153,18020,10
4,0.0,1.0,2.0,3.0,0.0,1.0,2.0,988.0,86.0,71.0,276.0,1413.0,800.0,126.0,1150.0,1119.0,595.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,62.0,8.0,0.0,3.0,1.0,0.0,5.0,2.0,0.0,1.0,9.0,6.0,6.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,404.0,52.0,961.0,2367.0,102.0,1486.0,836.0,0.0,571.0,0.0,75.0,11.0,5.0,58.0,54.0,4.0,79.0,1.0,91.0,69.0,2760.0,3234.0,331.0,781.0,3030.0,496.0,2192.0,647.0,292.0,5500.0,0.0,1.0,20412.0,8786.0,413897.0,45243.0,3764.0,43175.0,23513.0,101383.0,395564.0,34335.0,600146.0,3164.0,3420.0,1466.0,3437.0,3567.0,1983.0,3028.0,647.0,896.0,5640.0,3888.0,3311.0,3056.0,4276.0,3563.0,2475.0,2976.0,3100.0,4139.0,3830.0,8.0,6.0,0.0,133.0,172.0,288.0,434.0,0.0,0.0,0.0,32.0,140.0,12.0,32.0,6.0,5.0,7.0,39.0,10.0,7.0,13.0,13.0,200.0,5557.0,2703.0,2890.0,4148.0,2702.0,2736.0,3887.0,3253.0,4788.0,3131.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4,10,30,30,50,70,10,4,35,34,5320,1459,196,251,7398,11865,526491,563581,13617,13631,17258,17356,894,305,69,75,6,4,18033,17762,10
5,0.0,4.0,1.0,1.0,0.0,2.0,4.0,608.0,931.0,245.0,874.0,664.0,631.0,266.0,296.0,1027.0,1171.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,702.0,2957.0,139.0,431.0,144.0,1514.0,97.0,2192.0,2423.0,0.0,75.0,10.0,4.0,74.0,74.0,3.0,55.0,8.0,65.0,59.0,2743.0,611.0,1435.0,3621.0,3222.0,553.0,1375.0,194.0,2077.0,3124.0,1.0,0.0,30351.0,64683.0,209169.0,44852.0,12454.0,6638.0,63905.0,87865.0,149170.0,24575.0,600150.0,3445.0,3809.0,1754.0,4063.0,3366.0,2273.0,1808.0,2604.0,4500.0,3124.0,3333.0,3716.0,3020.0,4129.0,3214.0,2566.0,2691.0,3981.0,4227.0,3696.0,11.0,4.0,0.0,240.0,180.0,10.0,0.0,205.0,334.0,217.0,0.0,0.0,7.0,18.0,2.0,12.0,7.0,27.0,10.0,2.0,12.0,25.0,200.0,4586.0,3976.0,2995.0,4600.0,2548.0,2455.0,3750.0,4173.0,4787.0,3348.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,12.0,10,5,30,30,56,64,5,10,34,37,2930,7669,230,197,11574,7381,303464,390198,14901,15845,16262,18311,395,791,55,67,2,10,17184,20034,10
6,1.0,1.0,0.0,5.0,1.0,3.0,1.0,139.0,46.0,1548.0,345.0,163.0,114.0,444.0,-78.0,690.0,353.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,8.0,5.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,396.0,634.0,305.0,552.0,0.0,1029.0,1171.0,522.0,2099.0,0.0,73.0,2.0,11.0,77.0,56.0,16.0,51.0,8.0,71.0,53.0,1226.0,352.0,1839.0,1521.0,3377.0,591.0,1445.0,1990.0,661.0,3033.0,2.0,0.0,39039.0,4227.0,48931.0,9578.0,185001.0,7991.0,26471.0,143398.0,4259.0,2443.0,600180.0,1972.0,1166.0,2249.0,2074.0,3377.0,1929.0,2981.0,2635.0,2898.0,3033.0,3909.0,2397.0,3998.0,3345.0,4063.0,2689.0,3269.0,4137.0,3720.0,3578.0,1.0,6.0,349.0,180.0,104.0,0.0,0.0,308.0,363.0,122.0,138.0,0.0,5.0,13.0,2.0,5.0,9.0,15.0,6.0,5.0,7.0,12.0,100.0,4252.0,2186.0,4085.0,4592.0,2580.0,2443.0,3981.0,4412.0,4249.0,2437.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,8,20,20,68,60,8,7,36,34,2282,4426,233,185,8554,7481,290540,180798,11601,12713,18004,17101,761,803,36,43,7,9,17952,17265,10
7,1.0,0.0,0.0,1.0,1.0,1.0,0.0,389.0,173.0,1751.0,980.0,417.0,61.0,367.0,102.0,761.0,380.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,7.0,5.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0,814.0,419.0,317.0,2217.0,152.0,1143.0,89.0,124.0,0.0,143.0,52.0,12.0,6.0,66.0,65.0,9.0,61.0,5.0,75.0,69.0,2832.0,199.0,2192.0,498.0,1921.0,639.0,4348.0,804.0,3102.0,1081.0,1.0,1.0,242019.0,51025.0,258227.0,75892.0,190796.0,70249.0,72992.0,167043.0,2278.0,825.0,600144.0,3646.0,708.0,2642.0,2947.0,2073.0,1975.0,5476.0,928.0,3420.0,1225.0,2814.0,1933.0,4526.0,3120.0,3717.0,2846.0,3592.0,3677.0,3706.0,3080.0,1.0,7.0,0.0,90.0,132.0,231.0,0.0,192.0,1038.0,0.0,317.0,0.0,8.0,11.0,10.0,5.0,5.0,16.0,2.0,2.0,8.0,5.0,100.0,3694.0,2190.0,4152.0,4329.0,3058.0,3177.0,3936.0,4299.0,4073.0,2642.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,10.0,7,7,20,20,60,68,7,6,35,34,4643,775,198,222,8082,9534,837183,294163,13283,11757,17023,15988,555,1445,44,28,6,3,18410,17140,10
8,2.0,3.0,0.0,2.0,0.0,1.0,2.0,821.0,403.0,918.0,1046.0,195.0,255.0,951.0,568.0,979.0,58.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,8.0,6.0,8.0,8.0,5.0,6.0,8.0,7.0,8.0,7.0,0.0,1346.0,1096.0,376.0,323.0,0.0,4515.0,179.0,158.0,930.0,72.0,7.0,5.0,89.0,48.0,17.0,62.0,2.0,58.0,77.0,2321.0,613.0,490.0,92.0,2041.0,1432.0,1604.0,712.0,1509.0,4553.0,2.0,0.0,71828.0,9149.0,254868.0,185473.0,8982.0,23580.0,13150.0,189378.0,0.0,0.0,600163.0,3528.0,1960.0,1792.0,468.0,2365.0,1585.0,6119.0,951.0,1839.0,5484.0,3221.0,2478.0,4068.0,3446.0,3045.0,2255.0,3136.0,3393.0,3249.0,4708.0,3.0,11.0,1207.0,0.0,206.0,0.0,0.0,152.0,0.0,60.0,172.0,0.0,11.0,34.0,3.0,15.0,10.0,42.0,11.0,6.0,60.0,6.0,100.0,4775.0,2797.0,4085.0,4635.0,2328.0,2420.0,4424.0,3370.0,4549.0,3829.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8,5,20,20,63,56,4,8,35,36,1795,7128,231,206,6376,8991,544731,211677,9738,16353,16035,16964,1565,232,81,117,5,6,18243,18969,10
9,0.0,2.0,3.0,3.0,1.0,0.0,0.0,424.0,230.0,1209.0,213.0,141.0,313.0,221.0,-184.0,708.0,550.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,8.0,4.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,0.0,245.0,274.0,1727.0,49.0,1898.0,0.0,1958.0,1301.0,1525.0,48.0,8.0,3.0,64.0,80.0,3.0,72.0,3.0,80.0,48.0,2270.0,479.0,2625.0,605.0,3083.0,677.0,2894.0,232.0,418.0,0.0,2.0,0.0,21301.0,13212.0,121174.0,112761.0,0.0,3732.0,46338.0,105056.0,116583.0,28538.0,600134.0,2578.0,983.0,3072.0,2589.0,3133.0,2576.0,2894.0,2191.0,1720.0,1525.0,3599.0,2080.0,4324.0,3193.0,4091.0,3663.0,3421.0,3581.0,3188.0,2420.0,0.0,8.0,308.0,258.0,173.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,2.0,6.0,23.0,6.0,6.0,8.0,4.0,100.0,4223.0,1485.0,3441.0,4242.0,3186.0,2927.0,4116.0,3444.0,4658.0,2711.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3,10,30,20,48,48,9,3,36,33,3948,5029,198,211,9260,4023,258968,309727,13948,9313,18870,14690,737,258,41,40,15,3,18019,16414,10
10,1.0,1.0,3.0,3.0,0.0,1.0,0.0,604.0,430.0,1011.0,667.0,503.0,294.0,321.0,950.0,548.0,608.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,6.0,7.0,7.0,8.0,5.0,8.0,6.0,8.0,7.0,2820.0,856.0,0.0,1391.0,289.0,581.0,356.0,210.0,398.0,2508.0,82.0,13.0,0.0,57.0,86.0,13.0,64.0,1.0,64.0,77.0,362.0,214.0,2518.0,693.0,1873.0,429.0,764.0,1706.0,3133.0,435.0,1.0,0.0,65560.0,36562.0,133209.0,48944.0,32200.0,39269.0,20311.0,99314.0,0.0,69391.0,600171.0,3182.0,1071.0,2594.0,2123.0,2176.0,1099.0,1202.0,2106.0,3726.0,3014.0,3154.0,2105.0,3961.0,3072.0,3858.0,2169.0,2846.0,2975.0,3053.0,3383.0,3.0,7.0,0.0,0.0,76.0,38.0,14.0,88.0,81.0,190.0,194.0,70.0,11.0,20.0,2.0,13.0,7.0,25.0,11.0,5.0,35.0,9.0,100.0,4627.0,2423.0,3574.0,3424.0,4086.0,1993.0,4329.0,3069.0,4076.0,3382.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2,5,20,20,64,54,5,2,35,35,5081,4328,238,219,5875,6252,319182,225578,11174,11119,16214,14362,216,535,58,80,8,2,17704,17279,10
11,0.0,3.0,1.0,1.0,0.0,2.0,7.0,97.0,235.0,591.0,87.0,537.0,477.0,72.0,2001.0,599.0,519.0,1.0,6.0,4.0,4.0,4.0,0.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,6.0,6.0,8.0,6.0,5.0,7.0,8.0,8.0,7.0,0.0,3314.0,66.0,2695.0,350.0,1225.0,0.0,286.0,3286.0,151.0,55.0,3.0,0.0,71.0,59.0,3.0,38.0,13.0,69.0,60.0,3481.0,1405.0,1258.0,464.0,4272.0,704.0,2568.0,916.0,1069.0,6390.0,0.0,1.0,74774.0,84250.0,102309.0,56536.0,28764.0,43079.0,36528.0,209211.0,42505.0,15624.0,600180.0,3931.0,6479.0,1652.0,3238.0,4623.0,1930.0,2808.0,1322.0,4356.0,6542.0,4387.0,5020.0,2931.0,3377.0,3087.0,2877.0,2472.0,4026.0,3329.0,5019.0,10.0,1.0,449.0,1759.0,327.0,79.0,0.0,0.0,240.0,119.0,0.0,0.0,5.0,19.0,1.0,6.0,4.0,14.0,5.0,7.0,8.0,8.0,200.0,4721.0,2923.0,2990.0,4749.0,2949.0,1937.0,3788.0,4086.0,4125.0,3859.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,15,8,30,30,40,60,8,15,33,36,4336,7037,188,183,10179,12348,305462,388118,15374,21507,16659,19866,855,2118,30,47,5,16,17346,18781,10
12,1.0,5.0,1.0,1.0,0.0,5.0,1.0,1314.0,419.0,481.0,76.0,326.0,453.0,516.0,769.0,567.0,1309.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,55.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,6.0,7.0,7.0,6.0,5.0,7.0,8.0,8.0,8.0,0.0,0.0,217.0,973.0,1992.0,1390.0,4349.0,2647.0,2159.0,0.0,64.0,16.0,5.0,62.0,62.0,6.0,49.0,10.0,75.0,88.0,4583.0,2282.0,3488.0,163.0,443.0,545.0,677.0,408.0,199.0,4442.0,0.0,1.0,20078.0,36857.0,26850.0,56800.0,117979.0,29145.0,15554.0,265889.0,5052.0,105034.0,600136.0,4583.0,2549.0,3799.0,1319.0,2502.0,1958.0,5197.0,3552.0,2358.0,4718.0,3914.0,2844.0,3681.0,3006.0,3156.0,2203.0,3156.0,4409.0,4042.0,5209.0,8.0,6.0,0.0,267.0,94.0,182.0,66.0,22.0,170.0,495.0,0.0,276.0,6.0,48.0,5.0,8.0,10.0,32.0,4.0,4.0,11.0,50.0,200.0,4748.0,3083.0,3837.0,3889.0,3056.0,2317.0,3691.0,4349.0,4561.0,4336.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,13,7,20,20,55,60,7,13,33,37,4572,9155,199,238,9222,8008,250852,428386,14161,18374,15960,19660,364,1208,61,117,3,13,17847,20020,10
13,0.0,6.0,5.0,5.0,1.0,3.0,0.0,723.0,-52.0,656.0,697.0,296.0,290.0,1932.0,1701.0,264.0,434.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,40.0,0.0,0.0,0.0,8.0,60.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,9.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,6.0,0.0,1349.0,3072.0,4140.0,317.0,1224.0,0.0,288.0,2010.0,804.0,70.0,11.0,2.0,45.0,67.0,1.0,74.0,13.0,69.0,48.0,4853.0,1271.0,848.0,1312.0,4745.0,735.0,2523.0,3660.0,194.0,2216.0,1.0,0.0,37455.0,65212.0,168514.0,17837.0,26387.0,15291.0,52679.0,51795.0,139798.0,10072.0,600194.0,4853.0,2820.0,4147.0,5453.0,5063.0,2179.0,2523.0,4529.0,2205.0,3021.0,3348.0,2638.0,4031.0,4212.0,3571.0,2965.0,3482.0,4351.0,3359.0,4059.0,5.0,7.0,0.0,200.0,226.0,0.0,0.0,220.0,0.0,580.0,0.0,0.0,10.0,11.0,5.0,10.0,36.0,20.0,8.0,9.0,8.0,15.0,100.0,5064.0,2619.0,3492.0,3921.0,3069.0,2611.0,4296.0,4320.0,4352.0,2708.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,11,30,20,44,68,11,8,35,36,8753,4451,185,215,12493,9864,265484,319556,21695,15098,18127,17889,446,780,81,51,13,10,18157,18295,10
