,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,deathsplayer_10,killsplayer_6,killsplayer_9,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200,time
3,0.0,3.0,2.0,2.0,4.0,0.0,7.0,0.0,1.0,1243.0,693.0,226.0,1593.0,1056.0,910.0,218.0,649.0,604.0,505.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,80.0,0.0,4.0,0.0,2.0,56.0,6.0,0.0,3.0,0.0,2.0,2.0,4.0,1.0,1.0,4.0,10.0,8.0,9.0,11.0,9.0,8.0,10.0,9.0,10.0,8.0,833.0,1468.0,901.0,993.0,1934.0,2170.0,4526.0,5046.0,1612.0,494.0,119.0,20.0,9.0,110.0,108.0,23.0,69.0,11.0,98.0,94.0,2861.0,1018.0,1918.0,7489.0,6552.0,942.0,1043.0,382.0,5905.0,6324.0,2.0,0.0,9048.0,40137.0,147677.0,13577.0,6144.0,103491.0,120409.0,315501.0,88786.0,28998.0,900244.0,4075.0,2487.0,3063.0,8984.0,8487.0,3112.0,6127.0,5910.0,8651.0,6818.0,6618.0,3193.0,5651.0,6368.0,6481.0,4210.0,4868.0,4799.0,5554.0,5155.0,6.0,9.0,380.0,0.0,244.0,500.0,0.0,0.0,556.0,482.0,1133.0,0.0,12.0,28.0,7.0,8.0,11.0,22.0,91.0,3.0,10.0,13.0,100.0,7089.0,4305.0,5507.0,7787.0,5251.0,4603.0,6434.0,5572.0,7210.0,4686.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,11,12,30,30,85,64,12,11,47,45,6831,13146,369,292,19762,14672,279937,593831,27721,29993,29328,23569,1124,2171,60,145,10,11,30237,28207,15
4,2.0,3.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,394.0,352.0,511.0,362.0,952.0,916.0,633.0,1180.0,1196.0,954.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,79.0,4.0,0.0,0.0,0.0,79.0,1.0,0.0,1.0,0.0,3.0,0.0,6.0,1.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,8.0,10.0,9.0,10.0,9.0,1271.0,142.0,684.0,4147.0,160.0,1434.0,398.0,568.0,768.0,249.0,117.0,30.0,5.0,83.0,102.0,24.0,89.0,7.0,110.0,127.0,5994.0,2950.0,3497.0,40.0,7776.0,653.0,2758.0,3903.0,2762.0,3358.0,0.0,1.0,56922.0,42551.0,308499.0,68201.0,25773.0,33522.0,98022.0,82053.0,82608.0,24962.0,900328.0,7314.0,3463.0,4530.0,4188.0,8391.0,2324.0,4141.0,4594.0,4032.0,3607.0,5619.0,3707.0,5486.0,4157.0,6352.0,4076.0,4583.0,5295.0,5431.0,5154.0,3.0,10.0,48.0,370.0,349.0,0.0,454.0,236.0,985.0,122.0,501.0,0.0,10.0,50.0,16.0,10.0,6.0,25.0,9.0,2.0,12.0,6.0,100.0,7143.0,4365.0,6181.0,5723.0,5715.0,4177.0,6916.0,5354.0,7097.0,5591.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,11,30,30,83,80,11,7,46,46,7696,2125,331,363,17960,15731,492917,330196,26747,19837,25690,24170,1087,1978,67,79,15,5,28939,29323,15
5,4.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,1784.0,102.0,1032.0,1514.0,337.0,661.0,107.0,301.0,225.0,879.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,10.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,10.0,7.0,9.0,10.0,8.0,9.0,10.0,9.0,10.0,8.0,3337.0,2453.0,3888.0,1333.0,0.0,3499.0,5352.0,470.0,5109.0,104.0,114.0,1.0,12.0,87.0,93.0,17.0,70.0,5.0,98.0,85.0,859.0,513.0,399.0,4015.0,2754.0,658.0,2492.0,3764.0,569.0,2693.0,1.0,0.0,374434.0,65795.0,261604.0,50631.0,3666.0,102964.0,346298.0,94072.0,64409.0,223160.0,900323.0,4512.0,2966.0,4602.0,6363.0,3321.0,4626.0,7845.0,4631.0,6062.0,3652.0,5609.0,3052.0,5657.0,5419.0,5862.0,5256.0,4507.0,5141.0,5280.0,4479.0,0.0,10.0,315.0,0.0,314.0,1014.0,567.0,468.0,0.0,397.0,384.0,854.0,12.0,25.0,1.0,12.0,12.0,22.0,14.0,0.0,7.0,7.0,100.0,7080.0,3286.0,5539.0,7119.0,4950.0,5076.0,6324.0,5402.0,6518.0,4481.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,13,30,30,78,72,13,7,46,44,12057,13488,323,259,8685,10031,793299,793734,23424,25156,27803,22459,2678,1635,59,53,18,10,29764,26011,15
6,6.0,2.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,464.0,434.0,448.0,650.0,473.0,760.0,563.0,1069.0,302.0,986.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,4.0,0.0,1.0,76.0,0.0,0.0,3.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,10.0,8.0,10.0,10.0,8.0,7.0,11.0,9.0,9.0,9.0,638.0,647.0,0.0,5156.0,114.0,575.0,726.0,181.0,2975.0,234.0,61.0,18.0,14.0,121.0,93.0,20.0,115.0,12.0,75.0,99.0,5250.0,1331.0,3939.0,1064.0,1855.0,218.0,3965.0,1824.0,779.0,4810.0,1.0,1.0,96450.0,13906.0,121291.0,115599.0,65607.0,19195.0,93617.0,183608.0,4129.0,8890.0,900273.0,5889.0,2279.0,5494.0,6220.0,1970.0,973.0,6605.0,2642.0,4053.0,5044.0,5989.0,3634.0,6798.0,5480.0,5283.0,3420.0,5238.0,4569.0,4182.0,5536.0,4.0,4.0,0.0,300.0,1555.0,0.0,0.0,180.0,1914.0,636.0,298.0,0.0,9.0,37.0,9.0,8.0,11.0,23.0,9.0,3.0,7.0,14.0,200.0,6385.0,4216.0,6892.0,6586.0,4965.0,3753.0,7360.0,5266.0,6004.0,5438.0,3.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,8,12,30,30,88,77,12,7,45,46,6483,4763,309,319,12326,12709,418142,304150,20546,20623,26970,23159,1735,3148,60,70,15,6,28581,28284,15
7,5.0,0.0,4.0,2.0,8.0,1.0,1.0,2.0,0.0,361.0,300.0,61.0,1104.0,544.0,1656.0,159.0,69.0,198.0,353.0,3.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,94.0,4.0,0.0,0.0,0.0,79.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,1.0,3.0,3.0,9.0,8.0,10.0,10.0,9.0,8.0,11.0,9.0,10.0,6.0,6357.0,0.0,5145.0,0.0,849.0,2128.0,973.0,613.0,357.0,1083.0,50.0,93.0,16.0,100.0,114.0,28.0,108.0,5.0,103.0,20.0,1855.0,2943.0,1002.0,6413.0,6333.0,751.0,4549.0,2540.0,6553.0,317.0,0.0,1.0,25719.0,12303.0,175032.0,87251.0,0.0,37093.0,64573.0,170785.0,85447.0,84331.0,900283.0,8212.0,2943.0,6500.0,6802.0,7183.0,3151.0,5769.0,3446.0,7181.0,1401.0,4241.0,4325.0,6461.0,5694.0,5944.0,4166.0,5384.0,5284.0,5828.0,3053.0,3.0,10.0,0.0,0.0,352.0,388.0,0.0,271.0,246.0,293.0,270.0,0.0,11.0,6.0,85.0,9.0,8.0,34.0,5.0,4.0,12.0,36.0,100.0,5638.0,4754.0,7193.0,6394.0,5646.0,4849.0,7962.0,5584.0,7077.0,3068.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8,15,30,30,98,79,15,8,46,44,14479,3026,308,329,16354,16902,325095,417439,31848,20740,26506,23874,1011,809,147,63,20,4,29720,28445,15
8,0.0,3.0,4.0,3.0,4.0,0.0,2.0,2.0,3.0,1456.0,251.0,121.0,370.0,357.0,615.0,908.0,1550.0,439.0,490.0,4.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,56.0,0.0,0.0,0.0,5.0,90.0,0.0,0.0,5.0,2.0,5.0,2.0,3.0,1.0,4.0,1.0,11.0,8.0,8.0,10.0,9.0,7.0,12.0,10.0,10.0,9.0,426.0,0.0,2462.0,5794.0,696.0,2308.0,1499.0,2728.0,869.0,0.0,97.0,31.0,4.0,78.0,104.0,17.0,123.0,5.0,96.0,86.0,8382.0,5168.0,1579.0,1461.0,4514.0,1340.0,10906.0,273.0,2933.0,3940.0,1.0,0.0,179148.0,15081.0,190986.0,213724.0,42569.0,89070.0,328109.0,267433.0,50881.0,31725.0,900252.0,8808.0,5586.0,4429.0,7429.0,5246.0,3649.0,12405.0,3200.0,4229.0,3940.0,5991.0,4336.0,5946.0,4760.0,6067.0,4065.0,7483.0,6425.0,4704.0,4415.0,5.0,7.0,0.0,418.0,388.0,173.0,36.0,0.0,0.0,198.0,426.0,0.0,8.0,24.0,367.0,9.0,9.0,22.0,8.0,2.0,9.0,36.0,100.0,7503.0,4289.0,4948.0,7061.0,5494.0,4058.0,8595.0,6586.0,6254.0,5171.0,3.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12,16,30,30,60,95,16,12,45,49,11686,5096,300,341,17276,23220,715497,693229,29561,29360,26829,27363,597,1042,415,79,14,10,29064,30895,15
9,4.0,5.0,7.0,7.0,12.0,0.0,0.0,0.0,2.0,2054.0,686.0,1135.0,1431.0,1005.0,1047.0,766.0,588.0,506.0,19.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,0.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,6.0,0.0,0.0,0.0,84.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,1.0,2.0,0.0,10.0,8.0,10.0,10.0,9.0,7.0,9.0,9.0,10.0,8.0,1141.0,5456.0,340.0,8231.0,108.0,2653.0,4964.0,167.0,177.0,706.0,89.0,6.0,15.0,89.0,88.0,8.0,100.0,1.0,87.0,98.0,1766.0,954.0,7290.0,1936.0,2683.0,768.0,56.0,3151.0,2088.0,7939.0,1.0,0.0,110720.0,140910.0,170903.0,40616.0,3504.0,45420.0,180805.0,128348.0,61075.0,28805.0,900331.0,2999.0,6411.0,8135.0,10771.0,2792.0,3595.0,5080.0,3473.0,2265.0,8645.0,5004.0,4111.0,6235.0,5731.0,5230.0,4457.0,4751.0,5103.0,4081.0,5554.0,3.0,7.0,91.0,0.0,504.0,604.0,0.0,174.0,60.0,154.0,0.0,0.0,108.0,27.0,4.0,9.0,7.0,93.0,8.0,7.0,13.0,14.0,100.0,6451.0,4100.0,6517.0,6167.0,5794.0,3962.0,5992.0,5589.0,6275.0,4612.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,61.0,7,16,30,30,92,85,16,7,46,44,12473,11470,289,292,14443,14188,371163,539943,28292,25874,26657,23600,1373,214,221,69,32,7,28891,26568,15
10,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,184.0,353.0,226.0,1110.0,2080.0,781.0,203.0,250.0,1220.0,117.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,84.0,20.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,11.0,8.0,9.0,10.0,9.0,7.0,10.0,9.0,10.0,9.0,5123.0,760.0,268.0,1753.0,0.0,1210.0,6028.0,4408.0,879.0,211.0,112.0,23.0,4.0,115.0,106.0,16.0,108.0,8.0,83.0,101.0,1932.0,3452.0,4130.0,3984.0,1944.0,247.0,3380.0,1303.0,2589.0,4584.0,0.0,1.0,396679.0,113555.0,310258.0,28884.0,64172.0,54167.0,109145.0,171224.0,47951.0,16924.0,900228.0,7056.0,6058.0,4879.0,6287.0,1944.0,1607.0,9409.0,6186.0,3878.0,4795.0,4959.0,5813.0,5136.0,5215.0,5005.0,3151.0,5198.0,5525.0,4775.0,5317.0,5.0,2.0,0.0,1845.0,480.0,550.0,0.0,150.0,0.0,474.0,408.0,0.0,8.0,10.0,4.0,7.0,39.0,18.0,23.0,2.0,7.0,11.0,200.0,7709.0,4910.0,5979.0,6448.0,5424.0,3932.0,7221.0,5705.0,6848.0,6052.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,10,7,30,30,77,104,6,10,46,46,8354,12286,353,323,12237,15308,854160,458799,21773,30326,23466,26628,1180,2727,76,53,5,10,29492,30736,15
11,3.0,4.0,3.0,2.0,11.0,2.0,2.0,3.0,0.0,443.0,201.0,2252.0,901.0,1052.0,1308.0,595.0,2006.0,339.0,121.0,4.0,1.0,3.0,3.0,4.0,9.0,2.0,4.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,2.0,2.0,6.0,3.0,14.0,1.0,4.0,3.0,10.0,7.0,10.0,11.0,10.0,9.0,8.0,10.0,10.0,10.0,6840.0,4738.0,0.0,804.0,2215.0,5490.0,993.0,1039.0,7573.0,856.0,86.0,12.0,12.0,95.0,108.0,15.0,69.0,12.0,94.0,86.0,1567.0,506.0,6115.0,10097.0,7643.0,1307.0,5519.0,3704.0,1085.0,2372.0,2.0,0.0,149815.0,123721.0,187632.0,44556.0,859.0,76396.0,792.0,312233.0,29730.0,40988.0,900258.0,9282.0,5621.0,7205.0,11494.0,10123.0,8354.0,6512.0,5075.0,9131.0,3229.0,5883.0,4676.0,7152.0,5291.0,10002.0,5407.0,4295.0,6056.0,5664.0,4871.0,1.0,8.0,874.0,376.0,1090.0,592.0,264.0,1556.0,0.0,332.0,472.0,0.0,47.0,15.0,3.0,2.0,10.0,41.0,6.0,3.0,7.0,3.0,100.0,6676.0,3299.0,6491.0,7565.0,6918.0,5477.0,4275.0,6755.0,6865.0,6447.0,0.0,1.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,15,26,30,30,81,88,26,14,50,45,15349,15199,316,273,26729,13186,459258,507464,46458,29568,33735,25562,4376,1180,103,34,19,11,33127,27641,15
12,2.0,12.0,5.0,3.0,7.0,1.0,6.0,3.0,1.0,1287.0,1039.0,606.0,869.0,140.0,333.0,708.0,41.0,1209.0,303.0,2.0,5.0,3.0,5.0,3.0,2.0,4.0,4.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,74.0,4.0,0.0,0.0,20.0,73.0,0.0,0.0,3.0,0.0,4.0,5.0,5.0,2.0,5.0,7.0,11.0,8.0,9.0,11.0,8.0,8.0,12.0,10.0,9.0,7.0,564.0,3104.0,6889.0,1614.0,542.0,2562.0,224.0,738.0,9478.0,916.0,127.0,6.0,10.0,93.0,85.0,13.0,122.0,8.0,68.0,66.0,3812.0,765.0,753.0,6429.0,8626.0,589.0,5076.0,5715.0,1091.0,3709.0,0.0,0.0,51734.0,76548.0,109219.0,59252.0,54079.0,116877.0,163364.0,89424.0,42248.0,16589.0,900277.0,4377.0,4288.0,7993.0,9480.0,9169.0,3151.0,5384.0,6706.0,11059.0,4626.0,6222.0,4464.0,5771.0,7909.0,6280.0,5308.0,8298.0,6831.0,6019.0,4323.0,9.0,3.0,0.0,418.0,350.0,1436.0,0.0,0.0,84.0,253.0,490.0,0.0,9.0,18.0,29.0,3.0,7.0,20.0,7.0,7.0,8.0,9.0,200.0,7450.0,4427.0,5631.0,7798.0,4774.0,4630.0,8762.0,6188.0,6039.0,3878.0,5.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,18,19,30,30,82,93,19,18,47,46,12171,14460,328,270,20209,16356,391161,388173,34170,32063,31490,29935,1786,1245,68,49,22,23,30283,29294,15
13,0.0,2.0,2.0,4.0,4.0,2.0,3.0,0.0,2.0,180.0,728.0,2884.0,405.0,747.0,617.0,1714.0,210.0,1233.0,1483.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,94.0,0.0,0.0,0.0,8.0,76.0,1.0,0.0,4.0,1.0,5.0,2.0,1.0,0.0,1.0,6.0,11.0,7.0,10.0,10.0,9.0,8.0,11.0,9.0,10.0,9.0,764.0,2165.0,3240.0,3576.0,3971.0,0.0,0.0,957.0,743.0,1340.0,84.0,8.0,11.0,80.0,104.0,7.0,87.0,10.0,108.0,127.0,2656.0,686.0,565.0,263.0,568.0,3880.0,5064.0,608.0,6527.0,3066.0,2.0,0.0,72734.0,71689.0,186913.0,140907.0,255516.0,57091.0,3866.0,232650.0,67211.0,147725.0,900249.0,4027.0,2851.0,4234.0,4281.0,4749.0,3880.0,6303.0,1789.0,7557.0,4407.0,5705.0,4027.0,7184.0,4910.0,5132.0,4317.0,5639.0,4860.0,6573.0,5208.0,9.0,2.0,606.0,0.0,428.0,441.0,209.0,0.0,1238.0,224.0,286.0,0.0,9.0,22.0,3.0,8.0,11.0,29.0,8.0,6.0,12.0,11.0,200.0,7829.0,3674.0,6452.0,6613.0,5048.0,4063.0,7441.0,5636.0,6984.0,5169.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,11,12,30,30,98,85,12,11,48,46,11551,5205,286,340,7932,15951,713161,523141,21171,22907,27248,26307,1684,1748,60,59,11,9,30005,28904,15
14,0.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,656.0,483.0,1665.0,857.0,353.0,267.0,860.0,1149.0,1354.0,390.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,3.0,10.0,7.0,10.0,10.0,9.0,8.0,11.0,8.0,11.0,9.0,0.0,2578.0,823.0,2557.0,1789.0,2962.0,874.0,0.0,3539.0,209.0,94.0,5.0,9.0,95.0,113.0,3.0,114.0,2.0,118.0,118.0,4345.0,230.0,2934.0,532.0,3483.0,181.0,2711.0,1710.0,348.0,4588.0,0.0,1.0,8455.0,77128.0,373837.0,96710.0,0.0,10044.0,58595.0,123564.0,95199.0,20875.0,900329.0,4535.0,3183.0,3779.0,3089.0,5272.0,3378.0,3842.0,2242.0,4094.0,4798.0,4331.0,3533.0,6765.0,4417.0,5203.0,3267.0,5035.0,5224.0,5414.0,5465.0,8.0,1.0,190.0,374.0,22.0,0.0,0.0,234.0,256.0,531.0,206.0,0.0,12.0,30.0,17.0,11.0,15.0,26.0,11.0,19.0,9.0,8.0,200.0,6461.0,3961.0,6607.0,6846.0,5449.0,4095.0,7619.0,4651.0,8358.0,5329.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,8,7,30,20,84,56,7,8,47,46,8131,7200,314,357,11475,9587,489046,375361,20053,18159,23983,24671,446,1367,81,77,6,8,29458,29918,15
15,3.0,3.0,1.0,5.0,7.0,3.0,3.0,3.0,2.0,1766.0,253.0,2369.0,1423.0,1447.0,219.0,660.0,602.0,1027.0,464.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,4.0,3.0,4.0,2.0,4.0,2.0,7.0,1.0,11.0,8.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,8.0,2000.0,3489.0,385.0,5832.0,528.0,3367.0,0.0,3713.0,484.0,103.0,95.0,20.0,5.0,80.0,90.0,7.0,93.0,13.0,92.0,89.0,7540.0,820.0,2905.0,1007.0,3949.0,758.0,3912.0,2363.0,2556.0,3996.0,0.0,1.0,65801.0,78505.0,371671.0,55722.0,20839.0,114065.0,58758.0,209356.0,42700.0,36564.0,900306.0,10872.0,4310.0,3494.0,7718.0,4525.0,4291.0,3912.0,6770.0,3285.0,4169.0,5951.0,5163.0,5419.0,5258.0,5647.0,5094.0,5710.0,6802.0,5402.0,4964.0,3.0,3.0,1330.0,0.0,203.0,878.0,48.0,166.0,0.0,694.0,244.0,70.0,5.0,11.0,4.0,6.0,6.0,14.0,5.0,276.0,10.0,4.0,100.0,7509.0,4772.0,5941.0,6265.0,5111.0,4375.0,6595.0,5095.0,6468.0,4768.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14,16,30,30,68,60,16,14,47,45,12112,7789,277,307,16159,13647,628098,425883,30900,22446,27369,28041,2625,1008,35,306,18,14,29201,27698,15
