,match
10877,NA1_4063245936
10878,NA1_4063253548
10879,NA1_4063198425
10880,NA1_4063156351
10881,NA1_4063139511
10882,NA1_4063134114
10883,NA1_4063090555
10884,NA1_4060457668
10885,NA1_4060424789
10886,NA1_4060408256
10887,NA1_4060376724
10888,NA1_4060328871
10889,NA1_4060312805
10890,NA1_4060199741
10891,NA1_4060085340
10892,NA1_4060029514
10893,NA1_4060006638
10894,NA1_4058447860
10895,NA1_4038210905
10896,NA1_4038220060
10897,NA1_4038149504
10898,NA1_4038148808
10899,NA1_4038177535
10900,NA1_4038137026
10901,NA1_4013367726
10902,NA1_4008076576
10903,NA1_4000432520
10904,NA1_3999146293
10905,NA1_3971636646
10906,NA1_3963348389
10907,NA1_3963313745
10908,NA1_3963228226
10909,NA1_3962756190
10910,NA1_3962762725
10911,NA1_3962706852
10912,NA1_3962682564
10913,NA1_3962594046
10914,NA1_3946924503
10915,NA1_3943701653
10916,NA1_3927964556
10917,NA1_3927964256
10918,NA1_3927724593
10919,NA1_3925229669
10920,NA1_3925539141
10921,NA1_3802028634
10922,NA1_3801962856
10923,NA1_3801944477
10924,NA1_3791539697
10925,NA1_3791506828
10926,NA1_3791471908
10927,NA1_3791423703
10928,NA1_3791391885
10929,NA1_3778414770
10930,NA1_3778296202
10931,NA1_3778170490
10932,NA1_3777548974
10933,NA1_3777560949
10934,NA1_3777470355
10935,NA1_3777113584
10936,NA1_3777025690
10937,NA1_3775777369
10938,NA1_3775669573
10939,NA1_3775702220
10940,NA1_3775501247
10941,NA1_3775329157
10942,NA1_3775354444
10943,NA1_3775290572
10944,NA1_3774344413
10945,NA1_3771739620
10946,NA1_3771783311
10947,NA1_3771689550
10948,NA1_3771694955
10949,NA1_3771525617
10950,NA1_3771478057
10951,NA1_3771392629
10952,NA1_3771326530
10953,NA1_3769852438
10954,NA1_3769093465
10955,NA1_3769027963
10956,NA1_3769061129
10957,NA1_3768945041
10958,NA1_3768926639
10959,NA1_3768899860
10960,NA1_4089461780
10961,NA1_4089380499
10962,NA1_4089345885
10963,NA1_4089277919
10964,NA1_4089137890
10965,NA1_4089076659
10966,NA1_4089092598
10967,NA1_4089029191
10968,NA1_4089007690
10969,NA1_4089032110
10970,NA1_4088968725
10971,NA1_4088937638
10972,NA1_4088982646
10973,NA1_4088940562
10974,NA1_4087547048
10975,NA1_4087572111
10976,NA1_4087468058
10977,NA1_4086932742
10978,NA1_4086819698
10979,NA1_4086777356
10980,NA1_4086792849
10981,NA1_4086756906
10982,NA1_4086694486
10983,NA1_4086676562
10984,NA1_4086399633
10985,NA1_4086397012
10986,NA1_4086305011
10987,NA1_4086181744
10988,NA1_4086118845
10989,NA1_4086067161
10990,NA1_4086065274
10991,NA1_4086072444
10992,NA1_4086080782
10993,NA1_4085977214
10994,NA1_4085522256
10995,NA1_4085470686
10996,NA1_4085374262
10997,NA1_4085224941
10998,NA1_4085244002
10999,NA1_4085232800
11000,NA1_4085075804
11001,NA1_4085020384
11002,NA1_4084956153
11003,NA1_4084772561
11004,NA1_4084529097
11005,NA1_4084516473
11006,NA1_4084563626
11007,NA1_4084114015
11008,NA1_4084034906
11009,NA1_4084029286
11010,NA1_4083987633
11011,NA1_4083633156
11012,NA1_4083599002
11013,NA1_4083577618
11014,NA1_4083604504
11015,NA1_4083518726
11016,NA1_4082748849
11017,NA1_4082754965
11018,NA1_4082650991
11019,NA1_4082627624
11020,NA1_4082604116
11021,NA1_4082167481
11022,NA1_4082190412
11023,NA1_4082096275
11024,NA1_4082100423
11025,NA1_4082006723
11026,NA1_4082001600
11027,NA1_4081641105
11028,NA1_4081525450
11029,NA1_4081364377
11030,NA1_4081314369
11031,NA1_4081222658
11032,NA1_4081161320
11033,NA1_4080996661
11034,NA1_4080953265
11035,NA1_4080706343
11036,NA1_4080317287
11037,NA1_4080305717
11038,NA1_4080284316
11039,NA1_4080272795
11040,NA1_4080217254
11041,NA1_4080143977
11042,NA1_4080170219
11043,NA1_4080043823
11044,NA1_4079999513
11045,NA1_4079976517
11046,NA1_4079982057
11047,NA1_4079925687
11048,NA1_4079898169
11049,NA1_4079863461
11050,NA1_4079778511
11051,NA1_4078303550
11052,NA1_4078302134
11053,NA1_4078255918
11054,NA1_4078252976
11055,NA1_4077986177
11056,NA1_4077950385
11057,NA1_4077743085
11058,NA1_4077705874
11059,NA1_4077484916
11060,NA1_4055044841
11061,NA1_4050880534
11062,NA1_4050558456
11063,NA1_4050524488
11064,NA1_4050047453
11065,NA1_4048741424
11066,NA1_4048307021
11067,NA1_4048261069
11068,NA1_3893056151
11069,NA1_3813691302
11070,NA1_3813646388
11071,NA1_3813593361
11072,NA1_3813557670
11073,NA1_3740793216
11074,NA1_3740786592
11075,NA1_3739628138
11076,NA1_3736298628
11077,NA1_3728748222
11078,NA1_4083037152
11079,NA1_4082985858
11080,NA1_4083020611
11081,NA1_4082937736
11082,NA1_4081869872
11083,NA1_4077513591
11084,NA1_4077482998
11085,NA1_4077491553
11086,NA1_4077450277
11087,NA1_4077438429
11088,NA1_4077446612
11089,NA1_4071514391
11090,NA1_4071519923
11091,NA1_4071357189
11092,NA1_4071451325
11093,NA1_4071209517
11094,NA1_4071126472
11095,NA1_4070665589
11096,NA1_4070642074
11097,NA1_4070615691
11098,NA1_4069031729
11099,NA1_4068915034
11100,NA1_4068859798
11101,NA1_4068666727
11102,NA1_4068642059
11103,NA1_4068496966
11104,NA1_4068483908
11105,NA1_4068408760
11106,NA1_4068383989
11107,NA1_4068361025
11108,NA1_4067891332
11109,NA1_4067786662
11110,NA1_4067671436
11111,NA1_4064936812
11112,NA1_4064953152
11113,NA1_4064871368
11114,NA1_4063726236
11115,NA1_4056369163
11116,NA1_4052175064
11117,NA1_4049970737
11118,NA1_4048608695
11119,NA1_4048568611
11120,NA1_4048586860
11121,NA1_4047913384
11122,NA1_4046716719
11123,NA1_4046714253
11124,NA1_4046025055
11125,NA1_4046041253
11126,NA1_4045058190
11127,NA1_4045063086
11128,NA1_4044137637
11129,NA1_4044190674
11130,NA1_4044088233
11131,NA1_4044095234
11132,NA1_4044083330
11133,NA1_4044028563
11134,NA1_4044025485
11135,NA1_4044013493
11136,NA1_4044010200
11137,NA1_4043178920
11138,NA1_4043075250
11139,NA1_4043055334
11140,NA1_4043073409
11141,NA1_4043043373
11142,NA1_4043052312
11143,NA1_4043060160
11144,NA1_4042242245
11145,NA1_4042269818
11146,NA1_4041979804
11147,NA1_4041908559
11148,NA1_4041946069
11149,NA1_4041851386
11150,NA1_4040994489
11151,NA1_4041030169
11152,NA1_4040792784
11153,NA1_4039412767
11154,NA1_4039142751
11155,NA1_4039090674
11156,NA1_4039058531
11157,NA1_4038274883
11158,NA1_4038272325
11159,NA1_4037859409
11160,NA1_4037843086
11161,NA1_4037765573
11162,NA1_4037019220
11163,NA1_4036989385
11164,NA1_4037006930
11165,NA1_4036986426
11166,NA1_4036954980
11167,NA1_4036951932
11168,NA1_4036818174
11169,NA1_4036852240
11170,NA1_4036777807
11171,NA1_4036791635
11172,NA1_4035134316
11173,NA1_4034093251
11174,NA1_4034092144
11175,NA1_4033873413
11176,NA1_4033796895
11177,NA1_4033801671
11178,NA1_4085088058
11179,NA1_4085093709
11180,NA1_4079384316
11181,NA1_4078266751
11182,NA1_4078243583
11183,NA1_4078241084
11184,NA1_4070666234
11185,NA1_4070222349
11186,NA1_4067927195
11187,NA1_4067552930
11188,NA1_4066863258
11189,NA1_4057991041
11190,NA1_4057918915
11191,NA1_4057913788
11192,NA1_4052404264
11193,NA1_4051580355
11194,NA1_4051132609
11195,NA1_4051127187
11196,NA1_4047602886
11197,NA1_4047466395
11198,NA1_4044732034
11199,NA1_4040090878
11200,NA1_4015914526
11201,NA1_4014343468
11202,NA1_4014317877
11203,NA1_4014284967
11204,NA1_3975244058
11205,NA1_3956849759
11206,NA1_3941068724
11207,NA1_3933783251
11208,NA1_3932794605
11209,NA1_3929725493
11210,NA1_3928709581
11211,NA1_3926374184
11212,NA1_3925453354
11213,NA1_3925316767
11214,NA1_3924494072
11215,NA1_3924445959
11216,NA1_3924450664
11217,NA1_3924370235
11218,NA1_3921901821
11219,NA1_3921213510
11220,NA1_3919940431
11221,NA1_3919526799
11222,NA1_3919582892
11223,NA1_3918771625
11224,NA1_3898945007
11225,NA1_3898960904
11226,NA1_3898746940
11227,NA1_3898265817
11228,NA1_3895620506
11229,NA1_3895071988
11230,NA1_3895023011
11231,NA1_3893028773
11232,NA1_3892382105
11233,NA1_3892330891
11234,NA1_3892287565
11235,NA1_3891008381
11236,NA1_3890245468
11237,NA1_3890160210
11238,NA1_3890111405
11239,NA1_3890034463
11240,NA1_3888804909
11241,NA1_3888821965
11242,NA1_3888768581
11243,NA1_3886313654
11244,NA1_3881637958
11245,NA1_3881558550
11246,NA1_3880958961
11247,NA1_3880954372
11248,NA1_3880343661
11249,NA1_3880296523
11250,NA1_3880259622
11251,NA1_3880244840
11252,NA1_3879719336
11253,NA1_3879731417
11254,NA1_3879230473
11255,NA1_3879144214
11256,NA1_3877291262
11257,NA1_3877188763
11258,NA1_3875818450
11259,NA1_3874735040
11260,NA1_3873965119
11261,NA1_3870166852
11262,NA1_3870150201
11263,NA1_3870103810
11264,NA1_3870015402
11265,NA1_3863280571
11266,NA1_3863222204
11267,NA1_3860689275
11268,NA1_3860693850
11269,NA1_3831360334
11270,NA1_3721052362
11271,NA1_3716782359
11272,NA1_3716747884
11273,NA1_3715921004
11274,NA1_3712601263
11275,NA1_4024659080
11276,NA1_3923195287
11277,NA1_3842578248
11278,NA1_3714216615
11279,NA1_4088730302
11280,NA1_4088682400
11281,NA1_4088607360
11282,NA1_4088640855
11283,NA1_4088526384
11284,NA1_4088469625
11285,NA1_4088355971
11286,NA1_4088305467
11287,NA1_4087854006
11288,NA1_4087849835
11289,NA1_4087755067
11290,NA1_4087751582
11291,NA1_4087735300
11292,NA1_4087672645
11293,NA1_4087647334
11294,NA1_4087643516
11295,NA1_4087589212
11296,NA1_4087583813
11297,NA1_4085005043
11298,NA1_4084929541
11299,NA1_4084914287
11300,NA1_4084809412
11301,NA1_4084861594
11302,NA1_4084727412
11303,NA1_4084761695
11304,NA1_4084560082
11305,NA1_4084407416
11306,NA1_4083958844
11307,NA1_4082228944
11308,NA1_4082245384
11309,NA1_4082273192
11310,NA1_4082221744
11311,NA1_4078162039
11312,NA1_4078115121
11313,NA1_4078083224
11314,NA1_4078065044
11315,NA1_4076114591
11316,NA1_4076055732
11317,NA1_4076040971
11318,NA1_4075915639
11319,NA1_4075892675
11320,NA1_4074573868
11321,NA1_4074517327
11322,NA1_4073482671
11323,NA1_4073435289
11324,NA1_4073316439
11325,NA1_4073280894
11326,NA1_4073166034
11327,NA1_4073201947
11328,NA1_4073158689
11329,NA1_4072500794
11330,NA1_4072434851
11331,NA1_4072384594
11332,NA1_4070658138
11333,NA1_4070672691
11334,NA1_4070557185
11335,NA1_4070553742
11336,NA1_4070498711
11337,NA1_4068044983
11338,NA1_4067991030
11339,NA1_4067927344
11340,NA1_4067923450
11341,NA1_4066133267
11342,NA1_4065916000
11343,NA1_4064966679
11344,NA1_4064952372
11345,NA1_4064837111
11346,NA1_4064242178
11347,NA1_4064198139
11348,NA1_4063205120
11349,NA1_4062027021
11350,NA1_4061983943
11351,NA1_4060362817
11352,NA1_4060308942
11353,NA1_4060224975
11354,NA1_4060240399
11355,NA1_4060178436
11356,NA1_4060155950
11357,NA1_4052299617
11358,NA1_4052248886
11359,NA1_4050523279
11360,NA1_4050511856
11361,NA1_4050149066
11362,NA1_4049211373
11363,NA1_4049139369
11364,NA1_4049106578
11365,NA1_4049087044
11366,NA1_4049083209
11367,NA1_4049031419
11368,NA1_4049008619
11369,NA1_4048995624
11370,NA1_4048465122
11371,NA1_4048444089
11372,NA1_4048399018
11373,NA1_4048395338
11374,NA1_4048330914
11375,NA1_4048278019
11376,NA1_4048305080
11377,NA1_4048258367
11378,NA1_4047564042
11379,NA1_4080801091
11380,NA1_4080679254
11381,NA1_4080713336
11382,NA1_4074423281
11383,NA1_4074366457
11384,NA1_4074390655
11385,NA1_4074325455
11386,NA1_4074285275
11387,NA1_4074310086
11388,NA1_4065613978
11389,NA1_4065659753
11390,NA1_4065574511
11391,NA1_4064808236
11392,NA1_4064822711
11393,NA1_4064760118
11394,NA1_4064725554
11395,NA1_4064732104
11396,NA1_4064033148
11397,NA1_4057132856
11398,NA1_4056959123
11399,NA1_4038523935
11400,NA1_4026023600
11401,NA1_4026005652
11402,NA1_4025939688
11403,NA1_4025875087
11404,NA1_4006949110
11405,NA1_4000834839
11406,NA1_3990994427
11407,NA1_3990898264
11408,NA1_3990880103
11409,NA1_3990823695
11410,NA1_3987571424
11411,NA1_3987506948
11412,NA1_3987472982
11413,NA1_3983842128
11414,NA1_3983776616
11415,NA1_3982772819
11416,NA1_3982718587
11417,NA1_3982701727
11418,NA1_3982637181
11419,NA1_3982672544
11420,NA1_3982605899
11421,NA1_3982572194
11422,NA1_3982498008
11423,NA1_3982553258
11424,NA1_3981888955
11425,NA1_3981913494
11426,NA1_3981839687
11427,NA1_3980519046
11428,NA1_3980524592
11429,NA1_3980520221
11430,NA1_3980447599
11431,NA1_3979612880
11432,NA1_3979519483
11433,NA1_3979486832
11434,NA1_3973216992
11435,NA1_3971133379
11436,NA1_3971090862
11437,NA1_3971057001
11438,NA1_3969907587
11439,NA1_3969725293
11440,NA1_3969680480
11441,NA1_3969506231
11442,NA1_3969187047
11443,NA1_3968742546
11444,NA1_3968677843
11445,NA1_3968722695
11446,NA1_3968619004
11447,NA1_3967756491
11448,NA1_3967722983
11449,NA1_3967648233
11450,NA1_3967663745
11451,NA1_3966479684
11452,NA1_3966496740
11453,NA1_3966483888
11454,NA1_3965354263
11455,NA1_3956741694
11456,NA1_3956645893
11457,NA1_3956651484
11458,NA1_3952131853
11459,NA1_3952048968
11460,NA1_3952064649
11461,NA1_3952060354
11462,NA1_3950990490
11463,NA1_3950876626
11464,NA1_3950864359
11465,NA1_3950839964
11466,NA1_3950806017
11467,NA1_3950773536
11468,NA1_3950606817
11469,NA1_3950614534
11470,NA1_3950612288
11471,NA1_3950588276
11472,NA1_3950546693
11473,NA1_3950554336
11474,NA1_3950542730
11475,NA1_3944181683
11476,NA1_3944144571
11477,NA1_3944059585
11478,NA1_3930398033
11479,
11480,NA1_3988162146
11481,NA1_3988087644
11482,NA1_3988093334
11483,NA1_3988120049
11484,NA1_3988027079
11485,NA1_3988013738
11486,NA1_3988010049
11487,NA1_3983241811
11488,NA1_3983200262
11489,NA1_3983158153
11490,NA1_3983156708
11491,NA1_3983125225
11492,NA1_3983123300
11493,NA1_3983141249
11494,NA1_3983120110
11495,NA1_3982816359
11496,NA1_3982812215
11497,NA1_3965653369
11498,NA1_3918397987
11499,NA1_3918375003
11500,NA1_3918362335
11501,NA1_3918327594
11502,NA1_3918265179
11503,NA1_3918229336
11504,NA1_3918232725
11505,NA1_3918165393
11506,NA1_3918130540
11507,NA1_3918085797
11508,NA1_3841597761
11509,NA1_3841538244
11510,NA1_3841556399
11511,NA1_3840899454
11512,NA1_3840866914
11513,NA1_3840882003
11514,NA1_3802829762
11515,NA1_3802785324
11516,NA1_3802724761
11517,NA1_3802348255
11518,NA1_3802326162
11519,NA1_3802362519
11520,NA1_3802257194
11521,NA1_3802301482
11522,NA1_3802227072
11523,NA1_3802221197
11524,NA1_3802152617
11525,NA1_3802046002
11526,
11527,NA1_3701075139
11528,NA1_3701073888
11529,NA1_4006832195
11530,NA1_4004463208
11531,NA1_4004428470
11532,NA1_4003543971
11533,NA1_4003512934
11534,NA1_3977096243
11535,NA1_3977082850
11536,NA1_3977050057
11537,NA1_3976049958
11538,NA1_3940600913
11539,NA1_3940576844
11540,NA1_3940562941
11541,NA1_3939529433
11542,NA1_3930379784
11543,NA1_3930362908
11544,NA1_3926767064
11545,NA1_3926791201
11546,NA1_3926724880
11547,NA1_3925683600
11548,NA1_3925667089
11549,NA1_3925671502
11550,NA1_3921375200
11551,NA1_3921372117
11552,NA1_3921306308
11553,NA1_3917950861
11554,NA1_3917865427
11555,NA1_3915747971
11556,NA1_3915761035
11557,NA1_3915224412
11558,NA1_3912900954
11559,NA1_3912856889
11560,NA1_3849097774
11561,NA1_3849113152
11562,NA1_3848583715
11563,NA1_3848566410
11564,NA1_3848562197
11565,NA1_3848487690
11566,NA1_3847073428
11567,NA1_3847048785
11568,NA1_3847007684
11569,NA1_3846492324
11570,NA1_3846417271
11571,NA1_3845030477
11572,NA1_3844959356
11573,NA1_3844954134
11574,NA1_3844858360
11575,NA1_3843506692
11576,NA1_3843489065
11577,NA1_3842589248
11578,NA1_3842631645
11579,NA1_3842563956
11580,NA1_3841473866
11581,NA1_3841446097
11582,NA1_3841393177
11583,NA1_3841331196
11584,NA1_3841294539
11585,NA1_3840462861
11586,NA1_3840408442
11587,NA1_3839895931
11588,NA1_3839749678
11589,NA1_3839667639
11590,NA1_3839651456
11591,NA1_3839587520
11592,NA1_3838746338
11593,NA1_3838728588
11594,NA1_3838664865
11595,NA1_3838648580
11596,NA1_3838604662
11597,NA1_3836584936
11598,NA1_3836547857
11599,NA1_3836551507
11600,NA1_3836424005
11601,NA1_3836365999
11602,NA1_3836329002
11603,NA1_3835023139
11604,NA1_3834966223
11605,NA1_3834888017
11606,NA1_3834535593
11607,NA1_3834550906
11608,NA1_3834506298
11609,NA1_3834500419
11610,NA1_3816531003
11611,NA1_3816356014
11612,NA1_3816380794
11613,NA1_3816246613
11614,NA1_3816230116
11615,NA1_3815231286
11616,NA1_3811137984
11617,NA1_3807407691
11618,NA1_3765939616
11619,NA1_3765934046
11620,NA1_3765786745
11621,NA1_3761710459
11622,NA1_3734084022
11623,NA1_3734015415
11624,NA1_3732348341
11625,NA1_3731059395
11626,NA1_3730201082
11627,NA1_3729862859
11628,NA1_3729714720
11629,
11630,
11631,NA1_4077317755
11632,NA1_4077365234
11633,NA1_4077361897
11634,NA1_4075427636
11635,NA1_4074663038
11636,NA1_4074661802
11637,NA1_4074640666
11638,NA1_4074578054
11639,NA1_4074604394
11640,NA1_4074573139
11641,NA1_4074579905
11642,NA1_4070382675
11643,NA1_4070380193
11644,NA1_4070348042
11645,NA1_4070307440
11646,NA1_4070289212
11647,NA1_4061263909
11648,NA1_4060657411
11649,NA1_4060692747
11650,NA1_4060643925
11651,NA1_4060661796
11652,NA1_4060660246
11653,NA1_4060435137
11654,NA1_4060065782
11655,NA1_4060101003
11656,NA1_4060038004
11657,NA1_4059995844
11658,NA1_4059993027
11659,NA1_4059990344
11660,NA1_4059934245
11661,NA1_4059854670
11662,NA1_4059892203
11663,NA1_4059149400
11664,NA1_4059126864
11665,NA1_4059143113
11666,NA1_4058287218
11667,NA1_4058312617
11668,NA1_4058271152
11669,NA1_4056282986
11670,NA1_4055586120
11671,NA1_4053318273
11672,NA1_4053306568
11673,NA1_4053362139
11674,NA1_4053350447
11675,NA1_4053258068
11676,NA1_4052201632
11677,NA1_4052167245
11678,NA1_4052130837
11679,NA1_4052105830
11680,NA1_4050866633
11681,NA1_4041337238
11682,NA1_4040818085
11683,NA1_4040804925
11684,NA1_4038424398
11685,NA1_4038353029
11686,NA1_4038340685
11687,NA1_4036275807
11688,NA1_4013254605
11689,NA1_4013243083
11690,NA1_4013231040
11691,NA1_4013174693
11692,NA1_4012475998
11693,NA1_4012442454
11694,NA1_4008719838
11695,NA1_4000577796
11696,NA1_3949264967
11697,NA1_3947259673
11698,NA1_3946525645
11699,NA1_3946051882
11700,NA1_3943789208
11701,NA1_3943806596
11702,NA1_3943604775
11703,NA1_3943660288
11704,NA1_3943569641
11705,NA1_3942582887
11706,NA1_3938772481
11707,NA1_3938749051
11708,NA1_3938716109
11709,NA1_3936649570
11710,NA1_3936667124
11711,NA1_3911009878
11712,NA1_3910950750
11713,NA1_3901132257
11714,NA1_3892181545
11715,NA1_3892108391
11716,NA1_3892115216
11717,NA1_3892055070
11718,NA1_3892052300
11719,NA1_3891408774
11720,NA1_3891444411
11721,NA1_3890114404
11722,NA1_3890027462
11723,NA1_3888466252
11724,NA1_3888471734
11725,NA1_3888416712
11726,NA1_3888390758
11727,NA1_3887675001
11728,NA1_3886137408
11729,NA1_3886114742
11730,NA1_3886111303
11731,
11732,NA1_3701800964
11733,NA1_3701787186
11734,NA1_3701792224
11735,NA1_3701679241
11736,NA1_3845044861
11737,NA1_3845026748
11738,NA1_3845019878
11739,NA1_3844935442
11740,NA1_3826175411
11741,NA1_3826109355
11742,NA1_3826143776
11743,NA1_3826017603
11744,NA1_3825949570
11745,NA1_3825843906
11746,NA1_3825821056
11747,NA1_3825746217
11748,NA1_3885048345
11749,NA1_3885034236
11750,NA1_3883890178
11751,NA1_3883815837
11752,NA1_3883700683
11753,NA1_3882568594
11754,NA1_3882512609
11755,NA1_3882365396
11756,NA1_3881437440
11757,NA1_3881266939
11758,NA1_3881213385
11759,NA1_3881037527
11760,NA1_3880678988
11761,NA1_3880558150
11762,NA1_3880595997
11763,NA1_3879957403
11764,NA1_3879920532
11765,NA1_3879873879
11766,NA1_3879513866
11767,NA1_3878712759
11768,NA1_3878575817
11769,NA1_3877605019
11770,NA1_3876241182
11771,NA1_3876165061
11772,NA1_3876018108
11773,NA1_3876003931
11774,NA1_3875064545
11775,NA1_3874946050
11776,NA1_3873827397
11777,NA1_3873758063
11778,NA1_3873739617
11779,NA1_3873628051
11780,NA1_3872361469
11781,NA1_3872237978
11782,NA1_3871964559
11783,NA1_3871972160
11784,NA1_3871185904
11785,NA1_3869952317
11786,NA1_3869853631
11787,NA1_3869824784
11788,NA1_3868378269
11789,NA1_3868410963
11790,NA1_3868305026
11791,NA1_3868176951
11792,NA1_3866956337
11793,NA1_3865529783
11794,NA1_3865399875
11795,NA1_3865307805
11796,NA1_3864317797
11797,NA1_3864259158
11798,NA1_3864233008
11799,NA1_3864105025
11800,NA1_3862945674
11801,NA1_3862474535
11802,NA1_3861582517
11803,NA1_3861529087
11804,NA1_3861514878
11805,NA1_3861510439
11806,NA1_3860217592
11807,NA1_3860169261
11808,NA1_3859193190
11809,NA1_3859094651
11810,NA1_3858021288
11811,NA1_3857952681
11812,NA1_3856829966
11813,NA1_3856741704
11814,NA1_3856634202
11815,NA1_3855472960
11816,NA1_3855253044
11817,NA1_3855159707
11818,NA1_3855126426
11819,NA1_3853999643
11820,NA1_3853963817
11821,NA1_3853522760
11822,NA1_3853539749
11823,NA1_3852903156
11824,NA1_3852855491
11825,NA1_3852779077
11826,NA1_3852592214
11827,NA1_3852448459
11828,NA1_3849916491
11829,NA1_3849880192
11830,NA1_3847325267
11831,NA1_3847237363
11832,NA1_3847115679
11833,NA1_3847082046
11834,NA1_3846242002
11835,NA1_3846106067
11836,NA1_3844824303
11837,NA1_3844775756
11838,NA1_3844729262
11839,NA1_3843502351
11840,NA1_3843485952
11841,NA1_3843462798
11842,NA1_3842539231
11843,NA1_3842350242
11844,NA1_3842231331
11845,NA1_3842111048
11846,NA1_3841202921
11847,NA1_3841134096
11848,NA1_4089419785
11849,NA1_4089392738
11850,NA1_4089329557
11851,NA1_4089335088
11852,NA1_4088801568
11853,NA1_4088769250
11854,NA1_4088767525
11855,NA1_4088754247
11856,NA1_4088723055
11857,NA1_4088717989
11858,NA1_4088666780
11859,NA1_4088638994
11860,NA1_4088604280
11861,NA1_4088529267
11862,NA1_4088563201
11863,NA1_4088449701
11864,NA1_4088491426
11865,NA1_4088349604
11866,NA1_4088335427
11867,NA1_4088031444
11868,NA1_4087979476
11869,NA1_4087969181
