,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_10,killsplayer_2,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,dragon_team100,inhibs_lost_team200,killsplayer_3,killsplayer_5,killsplayer_0,killsplayer_1,riftherald_team300,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
239,13.0,6.0,7.0,4.0,7.0,0.0,6.0,3.0,2.0,0.0,138.0,191.0,212.0,1530.0,1002.0,102.0,395.0,248.0,293.0,223.0,2.0,3.0,5.0,3.0,5.0,6.0,4.0,5.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,69.0,8.0,0.0,2.0,8.0,94.0,0.0,1.0,1.0,6.0,2.0,3.0,2.0,5.0,10.0,13.0,10.0,10.0,13.0,10.0,9.0,12.0,11.0,11.0,10.0,1669.0,3339.0,7077.0,16621.0,480.0,6082.0,1077.0,1056.0,7145.0,2043.0,139.0,33.0,4.0,117.0,96.0,14.0,113.0,9.0,78.0,117.0,8093.0,955.0,1389.0,1268.0,5572.0,599.0,5768.0,6280.0,1567.0,12157.0,0.0,1.0,182308.0,86778.0,579643.0,395119.0,34633.0,100259.0,244265.0,83541.0,26368.0,176147.0,1200276.0,10924.0,4838.0,9212.0,18510.0,6053.0,7092.0,7332.0,7823.0,8713.0,14200.0,8063.0,6291.0,7312.0,11000.0,6502.0,5327.0,7270.0,7374.0,6808.0,9398.0,3.0,11.0,1161.0,543.0,744.0,620.0,0.0,410.0,487.0,487.0,0.0,0.0,11.0,33.0,3.0,13.0,34.0,37.0,13.0,1.0,9.0,14.0,100.0,10250.0,6506.0,6941.0,10701.0,7155.0,5196.0,8991.0,7352.0,7689.0,6725.0,3.0,1.0,6.0,4.0,4.0,11.0,1.0,0.0,4.0,1.0,0.0,21,24,30,30,85,103,24,21,55,54,31929,14660,370,350,16921,26727,1291962,617099,51791,42906,38204,37141,2935,1517,98,70,27,24,40243,37263
240,18.0,8.0,4.0,7.0,10.0,4.0,5.0,13.0,9.0,0.0,770.0,421.0,-38.0,268.0,1818.0,243.0,333.0,351.0,1378.0,116.0,3.0,4.0,7.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,143.0,4.0,0.0,0.0,4.0,8.0,1.0,9.0,6.0,5.0,12.0,10.0,11.0,12.0,12.0,9.0,12.0,12.0,12.0,11.0,433.0,4840.0,5040.0,6339.0,2460.0,2740.0,0.0,419.0,14889.0,607.0,135.0,2.0,9.0,131.0,138.0,22.0,120.0,16.0,119.0,146.0,9049.0,863.0,1129.0,532.0,8327.0,1065.0,3467.0,10924.0,694.0,12569.0,0.0,1.0,48035.0,35079.0,306895.0,53044.0,38083.0,50469.0,103570.0,324362.0,309123.0,51298.0,1200352.0,9482.0,5703.0,6927.0,6871.0,11806.0,4424.0,4896.0,11847.0,15674.0,14285.0,7710.0,5516.0,7027.0,6693.0,9808.0,5068.0,6668.0,10450.0,8408.0,8716.0,3.0,9.0,0.0,0.0,757.0,0.0,1018.0,618.0,1428.0,503.0,90.0,1108.0,8.0,7.0,2.0,12.0,11.0,34.0,8.0,5.0,6.0,15.0,100.0,9299.0,6252.0,7522.0,8835.0,8686.0,5881.0,8631.0,9510.0,9505.0,7994.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,23,19,30,30,86,147,19,21,56,57,17012,20755,435,403,20102,28517,496526,823432,39510,52405,36306,39758,2393,3129,67,41,35,49,40223,41892
241,12.0,4.0,1.0,3.0,5.0,3.0,2.0,6.0,3.0,1.0,544.0,591.0,-220.0,732.0,225.0,243.0,1610.0,28.0,1478.0,338.0,11.0,5.0,5.0,2.0,3.0,5.0,1.0,2.0,6.0,5.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,3.0,0.0,20.0,135.0,0.0,4.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,11.0,9.0,11.0,13.0,10.0,8.0,14.0,13.0,12.0,11.0,10113.0,7137.0,2219.0,284.0,732.0,3777.0,0.0,218.0,7373.0,620.0,109.0,7.0,13.0,149.0,111.0,26.0,151.0,18.0,142.0,148.0,1141.0,606.0,9947.0,6691.0,4558.0,590.0,10959.0,7887.0,1212.0,10923.0,0.0,2.0,62391.0,46973.0,294918.0,41822.0,0.0,125726.0,174681.0,245628.0,47497.0,104957.0,1200314.0,11255.0,8173.0,12960.0,7559.0,5290.0,4729.0,11751.0,8342.0,10384.0,11543.0,6684.0,5741.0,9330.0,7342.0,6308.0,5012.0,9835.0,8828.0,7753.0,8463.0,8.0,1.0,0.0,429.0,794.0,584.0,0.0,362.0,792.0,237.0,1797.0,0.0,10.0,30.0,19.0,2.0,6.0,26.0,11.0,10.0,67.0,17.0,200.0,7358.0,5364.0,8249.0,10143.0,7143.0,4466.0,12301.0,10465.0,9408.0,7927.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,26,15,30,30,86,159,15,25,53,59,17125,15348,408,466,22927,31587,524857,619736,41793,50193,34676,40620,1740,3255,63,135,17,26,37359,45465
242,2.0,3.0,7.0,5.0,11.0,0.0,1.0,0.0,3.0,0.0,1331.0,434.0,971.0,2093.0,597.0,995.0,703.0,44.0,330.0,525.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,7.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,8.0,0.0,0.0,0.0,105.0,0.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,2.0,12.0,10.0,13.0,14.0,10.0,10.0,12.0,10.0,11.0,10.0,1176.0,254.0,4840.0,22445.0,740.0,1789.0,4935.0,3423.0,2860.0,201.0,97.0,23.0,38.0,134.0,102.0,40.0,138.0,14.0,96.0,133.0,2409.0,11708.0,448.0,937.0,3033.0,209.0,1166.0,0.0,535.0,5228.0,1.0,0.0,158329.0,100876.0,369408.0,226997.0,26455.0,109791.0,28236.0,277950.0,89570.0,28405.0,1200305.0,3752.0,12575.0,5586.0,24364.0,4195.0,1999.0,6218.0,4052.0,3396.0,5429.0,5731.0,6958.0,9411.0,12177.0,6497.0,5295.0,7808.0,5834.0,5300.0,7375.0,3.0,6.0,166.0,612.0,297.0,981.0,420.0,0.0,116.0,629.0,0.0,0.0,100.0,19.0,1.0,7.0,5.0,12.0,7.0,7.0,7.0,11.0,100.0,9034.0,6252.0,10165.0,12543.0,7002.0,7153.0,9677.0,7181.0,7759.0,6561.0,6.0,0.0,7.0,2.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,9,27,30,30,114,109,27,9,59,53,30990,11673,411,404,7036,18637,890980,525037,39896,31670,39111,33275,1864,1357,125,51,32,6,45897,37430
243,8.0,9.0,2.0,7.0,15.0,3.0,8.0,3.0,6.0,0.0,2143.0,182.0,1398.0,626.0,1173.0,725.0,374.0,620.0,1158.0,926.0,1.0,3.0,2.0,3.0,2.0,8.0,9.0,7.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,133.0,10.0,4.0,0.0,2.0,100.0,0.0,4.0,5.0,9.0,6.0,0.0,4.0,2.0,5.0,14.0,8.0,13.0,12.0,12.0,10.0,11.0,11.0,11.0,10.0,14005.0,4916.0,10003.0,10397.0,558.0,2695.0,1233.0,9016.0,7613.0,0.0,176.0,28.0,13.0,140.0,142.0,25.0,130.0,16.0,110.0,128.0,1316.0,1717.0,2640.0,1550.0,11514.0,1286.0,7939.0,799.0,914.0,8584.0,2.0,0.0,291050.0,210911.0,476839.0,136564.0,86000.0,65281.0,191188.0,599718.0,84764.0,15394.0,1200339.0,15511.0,6976.0,14147.0,12538.0,12921.0,4544.0,10662.0,10787.0,8528.0,8584.0,10383.0,6872.0,10663.0,8141.0,9723.0,5645.0,6524.0,7510.0,5963.0,8151.0,0.0,11.0,189.0,342.0,1503.0,590.0,849.0,562.0,1489.0,970.0,0.0,0.0,8.0,9.0,7.0,11.0,13.0,25.0,5.0,5.0,4.0,4.0,100.0,12505.0,5032.0,10878.0,8852.0,9299.0,6148.0,7969.0,7564.0,7843.0,7202.0,4.0,0.0,4.0,2.0,3.0,6.0,1.0,0.0,6.0,0.0,0.0,16,28,30,30,161,106,28,16,61,51,37658,22778,496,412,18306,19953,1055734,1101975,59661,45537,44555,35020,3693,2801,64,27,37,28,47682,35610
244,15.0,8.0,5.0,2.0,17.0,11.0,12.0,10.0,8.0,1.0,620.0,136.0,38.0,171.0,177.0,540.0,241.0,886.0,35.0,253.0,7.0,6.0,6.0,8.0,7.0,5.0,6.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.16.390.1945,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,72.0,4.0,4.0,0.0,19.0,111.0,4.0,12.0,2.0,9.0,3.0,3.0,10.0,12.0,6.0,11.0,10.0,11.0,11.0,10.0,9.0,12.0,13.0,12.0,11.0,0.0,3830.0,1226.0,10626.0,1780.0,3801.0,10763.0,367.0,15520.0,591.0,108.0,28.0,25.0,109.0,104.0,2.0,95.0,31.0,94.0,139.0,10089.0,673.0,13877.0,1170.0,6024.0,885.0,789.0,16515.0,409.0,12579.0,0.0,1.0,136818.0,143571.0,155255.0,42123.0,0.0,32459.0,217707.0,431532.0,224259.0,23417.0,1200447.0,10265.0,4503.0,15959.0,12646.0,7805.0,5204.0,11552.0,17523.0,16269.0,13171.0,7545.0,6636.0,9213.0,7056.0,5827.0,5650.0,7301.0,11101.0,9925.0,9452.0,6.0,1.0,175.0,0.0,856.0,850.0,0.0,517.0,0.0,640.0,339.0,0.0,5.0,12.0,2.0,8.0,7.0,29.0,6.0,4.0,9.0,8.0,200.0,8086.0,6349.0,7463.0,7793.0,6707.0,5781.0,8940.0,10219.0,8910.0,8335.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,33,22,30,30,84,146,22,33,52,58,17433,31071,348,387,32045,30965,366655,1040486,51879,63018,35291,44415,2398,979,51,39,34,56,35830,42753
245,4.0,3.0,2.0,3.0,4.0,10.0,6.0,2.0,2.0,0.0,457.0,475.0,977.0,340.0,388.0,504.0,597.0,211.0,1003.0,1591.0,8.0,4.0,4.0,7.0,7.0,4.0,2.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,68.0,0.0,4.0,4.0,8.0,12.0,8.0,1.0,4.0,3.0,5.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,13.0,11.0,13.0,348.0,880.0,7758.0,6893.0,683.0,7401.0,0.0,11638.0,4136.0,5998.0,98.0,7.0,76.0,72.0,1.0,29.0,5.0,157.0,92.0,141.0,6724.0,7854.0,2295.0,2061.0,9667.0,450.0,8351.0,884.0,6919.0,2581.0,0.0,1.0,55690.0,148859.0,185434.0,200663.0,136222.0,207125.0,115636.0,487713.0,329459.0,160953.0,1200337.0,7072.0,9790.0,11343.0,9735.0,10981.0,7924.0,8453.0,12522.0,11786.0,8579.0,6807.0,8325.0,5177.0,5085.0,6353.0,6229.0,6847.0,9285.0,10337.0,7751.0,7.0,0.0,0.0,1054.0,1290.0,780.0,629.0,72.0,102.0,0.0,730.0,0.0,17.0,6.0,36.0,7.0,2.0,11.0,8.0,9.0,5.0,9.0,200.0,7256.0,7265.0,7054.0,6949.0,6290.0,6112.0,6743.0,10660.0,8275.0,10094.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,30,13,30,30,68,96,12,30,49,57,23083,22652,276,402,21197,26589,785134,1242620,47055,51130,29651,42545,2771,1886,73,37,15,24,33661,43037
246,10.0,3.0,0.0,2.0,4.0,3.0,9.0,3.0,4.0,0.0,110.0,571.0,208.0,562.0,198.0,41.0,1137.0,1544.0,1622.0,195.0,4.0,1.0,7.0,7.0,5.0,3.0,1.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,112.0,12.0,12.0,3.0,2.0,0.0,6.0,3.0,7.0,7.0,12.0,10.0,10.0,11.0,10.0,9.0,13.0,12.0,13.0,12.0,7146.0,4642.0,416.0,9472.0,704.0,6664.0,1245.0,6218.0,11856.0,2329.0,137.0,8.0,17.0,139.0,129.0,15.0,147.0,15.0,154.0,174.0,1404.0,881.0,5058.0,1130.0,5976.0,898.0,6748.0,326.0,1289.0,11688.0,1.0,1.0,56848.0,128781.0,560050.0,16183.0,0.0,138176.0,159009.0,688602.0,471544.0,95690.0,1200350.0,8550.0,6001.0,6109.0,10603.0,6680.0,7645.0,7994.0,6588.0,13181.0,14230.0,7695.0,5696.0,6708.0,6797.0,5713.0,5091.0,10161.0,7359.0,9547.0,9245.0,11.0,1.0,0.0,477.0,634.0,0.0,0.0,83.0,0.0,44.0,34.0,212.0,6.0,27.0,9.0,8.0,2.0,22.0,10.0,4.0,10.0,8.0,200.0,8833.0,6605.0,7002.0,7878.0,6880.0,5308.0,11364.0,9392.0,11378.0,9002.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,26,8,30,30,100,144,8,26,52,60,24402,26290,437,498,14466,20932,771257,1543626,39587,47994,32004,42008,717,767,47,59,11,29,35901,47741
247,4.0,2.0,3.0,4.0,6.0,2.0,2.0,5.0,4.0,0.0,388.0,81.0,1643.0,378.0,959.0,92.0,258.0,2617.0,524.0,45.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,0.0,0.0,0.0,12.0,133.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,1.0,3.0,11.0,9.0,11.0,11.0,10.0,9.0,13.0,13.0,12.0,11.0,785.0,2244.0,435.0,4899.0,287.0,4045.0,1320.0,519.0,8406.0,722.0,127.0,29.0,16.0,151.0,158.0,13.0,162.0,27.0,160.0,147.0,7408.0,930.0,4316.0,792.0,5123.0,637.0,7803.0,7251.0,223.0,6297.0,0.0,1.0,136231.0,77431.0,74416.0,43411.0,33132.0,79112.0,84523.0,481250.0,22824.0,85564.0,1200427.0,8386.0,3609.0,5342.0,7433.0,5505.0,5190.0,11181.0,8701.0,8630.0,7019.0,6038.0,5156.0,6508.0,6638.0,7209.0,5117.0,9198.0,9207.0,7259.0,7970.0,7.0,1.0,192.0,435.0,590.0,1740.0,93.0,508.0,2057.0,931.0,0.0,0.0,5.0,19.0,4.0,6.0,8.0,26.0,9.0,2.0,7.0,38.0,200.0,8364.0,5283.0,7934.0,8426.0,6878.0,6068.0,10575.0,10331.0,9535.0,7779.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,14,8,30,30,102,153,8,14,52,58,10451,13211,465,525,18276,22504,366302,751592,31856,39140,31510,38790,3123,3423,49,75,16,17,37670,43503
248,5.0,8.0,7.0,5.0,15.0,4.0,5.0,3.0,5.0,2.0,709.0,346.0,956.0,709.0,1454.0,379.0,240.0,624.0,453.0,570.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,5.0,6.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,108.0,3.0,25.0,0.0,0.0,124.0,4.0,8.0,1.0,5.0,11.0,2.0,5.0,3.0,4.0,12.0,10.0,11.0,13.0,13.0,9.0,11.0,12.0,13.0,12.0,6787.0,2200.0,461.0,0.0,677.0,2422.0,1033.0,0.0,4341.0,1785.0,139.0,41.0,9.0,168.0,155.0,28.0,140.0,11.0,162.0,169.0,1722.0,864.0,6034.0,10903.0,11697.0,621.0,7111.0,5215.0,687.0,9055.0,1.0,1.0,40109.0,83126.0,287389.0,38087.0,74660.0,45023.0,30794.0,224025.0,88444.0,263468.0,1200381.0,8509.0,3639.0,6927.0,11313.0,12642.0,3043.0,8144.0,6527.0,5199.0,10884.0,7209.0,5521.0,8246.0,9829.0,10379.0,5679.0,7015.0,8689.0,8708.0,9710.0,11.0,5.0,0.0,574.0,432.0,410.0,268.0,0.0,0.0,1312.0,170.0,44.0,12.0,34.0,8.0,6.0,13.0,50.0,8.0,5.0,11.0,12.0,200.0,9534.0,6239.0,8333.0,10401.0,10370.0,6084.0,8460.0,8998.0,10132.0,9055.0,4.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,15,23,30,30,136,136,23,15,58,58,10347,9359,499,523,30977,22932,485268,689857,42434,34393,41342,39643,1110,2100,89,70,39,22,44722,42884
249,4.0,3.0,5.0,7.0,8.0,6.0,7.0,1.0,5.0,1.0,1585.0,209.0,1295.0,891.0,219.0,1005.0,81.0,1417.0,1378.0,187.0,3.0,7.0,3.0,6.0,5.0,3.0,5.0,2.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,8.0,0.0,0.0,82.0,4.0,0.0,2.0,10.0,2.0,0.0,2.0,13.0,3.0,11.0,8.0,11.0,11.0,11.0,10.0,12.0,10.0,13.0,10.0,1546.0,6576.0,444.0,4753.0,1241.0,1532.0,8267.0,1476.0,17858.0,273.0,79.0,5.0,12.0,97.0,143.0,40.0,118.0,3.0,131.0,137.0,9313.0,965.0,7498.0,940.0,6067.0,1715.0,2934.0,3018.0,1561.0,6058.0,2.0,0.0,63812.0,133962.0,336026.0,127828.0,32529.0,53504.0,369411.0,478904.0,39073.0,131776.0,1200314.0,13797.0,8301.0,7993.0,5693.0,7308.0,3634.0,11202.0,5001.0,19765.0,6331.0,6735.0,5084.0,9385.0,7576.0,7594.0,5255.0,7081.0,6292.0,10268.0,7402.0,4.0,11.0,2938.0,759.0,50.0,0.0,0.0,386.0,0.0,506.0,346.0,0.0,6.0,24.0,3.0,17.0,17.0,25.0,26.0,5.0,11.0,67.0,100.0,7780.0,4397.0,7694.0,8249.0,7890.0,6262.0,8861.0,6444.0,10430.0,6832.0,4.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,20,19,30,30,100,86,19,20,54,53,9516,34450,371,394,25533,14536,613699,1153126,38425,50600,36545,36127,3374,1611,68,133,27,23,37875,36964
250,4.0,3.0,3.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,444.0,514.0,445.0,231.0,638.0,360.0,382.0,452.0,1180.0,777.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,136.0,0.0,4.0,0.0,7.0,115.0,0.0,4.0,0.0,3.0,4.0,1.0,3.0,1.0,3.0,12.0,9.0,13.0,12.0,11.0,9.0,12.0,11.0,12.0,11.0,10405.0,2709.0,4953.0,1790.0,0.0,2682.0,470.0,237.0,8662.0,9303.0,143.0,7.0,41.0,151.0,168.0,22.0,132.0,1.0,139.0,151.0,1865.0,568.0,915.0,10372.0,10663.0,922.0,6474.0,5980.0,762.0,508.0,0.0,1.0,286586.0,28506.0,98951.0,47853.0,22491.0,39734.0,37984.0,493325.0,49638.0,163739.0,1200295.0,12271.0,3277.0,6126.0,12772.0,10707.0,4260.0,6945.0,6552.0,10012.0,9812.0,6784.0,4489.0,8245.0,8706.0,9588.0,5135.0,6932.0,6767.0,6280.0,7617.0,2.0,11.0,0.0,0.0,257.0,609.0,44.0,655.0,0.0,335.0,587.0,0.0,8.0,18.0,4.0,8.0,5.0,32.0,9.0,4.0,10.0,4.0,100.0,9681.0,5722.0,10294.0,9141.0,8272.0,5854.0,8661.0,7625.0,9665.0,7404.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,8,14,30,30,144,126,14,8,57,55,19830,21381,525,430,24737,14292,495615,773192,46136,36598,38458,32085,1565,922,57,45,19,7,43242,39077
251,7.0,5.0,8.0,6.0,8.0,3.0,5.0,2.0,4.0,0.0,753.0,500.0,772.0,1474.0,1142.0,1462.0,642.0,1.0,663.0,648.0,4.0,4.0,6.0,3.0,5.0,0.0,5.0,4.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,4.0,2.0,1.0,102.0,8.0,0.0,2.0,3.0,4.0,4.0,6.0,4.0,2.0,12.0,9.0,11.0,12.0,11.0,9.0,12.0,12.0,12.0,10.0,60.0,3731.0,184.0,13466.0,1182.0,1050.0,10750.0,789.0,0.0,13.0,112.0,36.0,26.0,118.0,128.0,28.0,115.0,25.0,106.0,141.0,12652.0,687.0,6068.0,2136.0,11455.0,1392.0,1234.0,8854.0,8952.0,11324.0,1.0,1.0,45882.0,53128.0,304855.0,602092.0,0.0,48002.0,32898.0,318145.0,97992.0,125481.0,1200378.0,15031.0,4650.0,7802.0,16681.0,13247.0,2649.0,12181.0,10289.0,9340.0,11741.0,7978.0,6035.0,7562.0,8484.0,7667.0,4912.0,7662.0,9016.0,6953.0,7733.0,5.0,5.0,2317.0,232.0,1548.0,1078.0,609.0,206.0,196.0,645.0,388.0,402.0,7.0,20.0,1.0,5.0,11.0,30.0,8.0,4.0,9.0,6.0,100.0,9012.0,5758.0,8119.0,9749.0,8173.0,5871.0,8877.0,9354.0,8718.0,7224.0,5.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,7.0,0.0,0.0,18,21,30,30,110,111,21,18,55,55,15942,15283,412,423,33703,31051,1000831,627644,55410,48201,36603,37399,5758,1863,54,47,32,21,40924,39931
