,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,deathsplayer_6,riftherald_team200,ward_player_0,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,2.0,2.0,2.0,4.0,6.0,3.0,6.0,6.0,7.0,0.0,2242.0,73.0,918.0,2273.0,180.0,207.0,689.0,434.0,616.0,848.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,2.0,10.0,0.0,120.0,4.0,0.0,0.0,8.0,104.0,0.0,12.0,5.0,3.0,9.0,4.0,1.0,1.0,2.0,7.0,2.0,2.0,13.0,12.0,12.0,13.0,11.0,10.0,9.0,13.0,9.0,11.0,0.0,5773.0,524.0,10136.0,385.0,2165.0,4133.0,1953.0,1772.0,354.0,155.0,145.0,18.0,167.0,141.0,16.0,41.0,50.0,24.0,158.0,10336.0,643.0,13569.0,966.0,3541.0,140.0,512.0,15285.0,257.0,6004.0,2.0,0.0,149543.0,217766.0,215025.0,59221.0,85113.0,97410.0,131601.0,145333.0,108522.0,27811.0,1200351.0,12861.0,6417.0,14519.0,11924.0,3926.0,2839.0,4921.0,18154.0,2090.0,6358.0,9986.0,7783.0,10233.0,8878.0,7115.0,5472.0,4834.0,9234.0,5226.0,8023.0,2.0,10.0,2525.0,0.0,425.0,821.0,0.0,533.0,274.0,916.0,60.0,0.0,5.0,6.0,1.0,4.0,37.0,21.0,4.0,2.0,13.0,6.0,100.0,10211.0,8857.0,9866.0,9996.0,7715.0,6278.0,5857.0,10369.0,5737.0,8213.0,2.0,7.0,0.0,0.0,0.0,0.0,16,20,30,30,134,124,20,16,59,54,13210,13985,497,418,28552,22701,606312,631033,46069,37940,41684,35100,4304,1250,68,31,16,24,44066,39033
14,12.0,11.0,4.0,4.0,15.0,0.0,5.0,5.0,3.0,0.0,468.0,217.0,663.0,1127.0,1508.0,639.0,50.0,221.0,220.0,1165.0,1.0,5.0,6.0,2.0,3.0,1.0,6.0,4.0,6.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,18.0,16.0,0.0,4.0,82.0,0.0,8.0,6.0,0.0,3.0,9.0,6.0,2.0,3.0,3.0,4.0,3.0,12.0,9.0,11.0,12.0,12.0,10.0,12.0,10.0,11.0,10.0,1313.0,3345.0,3893.0,13610.0,1952.0,6809.0,799.0,855.0,10495.0,888.0,126.0,4.0,20.0,110.0,152.0,4.0,142.0,5.0,125.0,141.0,7662.0,920.0,6371.0,1408.0,11878.0,1833.0,9486.0,4266.0,861.0,9202.0,2.0,0.0,77272.0,116817.0,188998.0,43967.0,69206.0,48564.0,60961.0,126877.0,76280.0,122610.0,1200380.0,10594.0,4266.0,10983.0,15627.0,14141.0,9182.0,10612.0,5909.0,12179.0,10399.0,7983.0,5147.0,8053.0,8942.0,9976.0,6638.0,7325.0,6496.0,7230.0,7565.0,0.0,5.0,1618.0,0.0,718.0,608.0,310.0,540.0,327.0,788.0,822.0,308.0,4.0,23.0,3.0,5.0,7.0,18.0,6.0,2.0,5.0,4.0,100.0,9312.0,5747.0,7702.0,8715.0,9081.0,6429.0,8781.0,6524.0,8337.0,7263.0,2.0,5.0,0.0,0.0,0.0,0.0,13,26,30,30,113,94,26,13,57,52,27577,16382,412,417,29152,24735,428007,503545,60527,43365,41592,33763,3794,2245,37,40,36,25,41239,36652
15,3.0,5.0,1.0,4.0,3.0,1.0,4.0,0.0,1.0,0.0,2755.0,95.0,206.0,58.0,760.0,784.0,460.0,603.0,1466.0,182.0,5.0,3.0,2.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,120.0,4.0,0.0,0.0,0.0,93.0,4.0,8.0,7.0,2.0,4.0,0.0,5.0,3.0,5.0,4.0,0.0,1.0,14.0,9.0,12.0,13.0,11.0,9.0,12.0,11.0,12.0,11.0,4198.0,2319.0,602.0,2445.0,707.0,3064.0,329.0,1688.0,0.0,254.0,185.0,28.0,17.0,183.0,143.0,31.0,126.0,22.0,150.0,183.0,11676.0,423.0,5453.0,669.0,7975.0,1217.0,10608.0,7659.0,5384.0,6022.0,1.0,0.0,127368.0,50306.0,197412.0,719157.0,61149.0,53504.0,98839.0,182185.0,98150.0,27489.0,1200288.0,16355.0,2926.0,6543.0,3156.0,8682.0,4559.0,14006.0,10364.0,5702.0,6277.0,10905.0,5345.0,8356.0,7708.0,8135.0,5694.0,7760.0,7893.0,6181.0,7507.0,1.0,11.0,480.0,184.0,488.0,42.0,0.0,277.0,3068.0,1016.0,318.0,0.0,5.0,21.0,5.0,7.0,48.0,46.0,8.0,9.0,10.0,8.0,100.0,12176.0,5238.0,9955.0,10969.0,7825.0,5969.0,9252.0,8384.0,9334.0,8022.0,1.0,6.0,1.0,0.0,1.0,0.0,12,19,30,30,136,105,19,12,59,55,11016,4590,559,509,26990,30096,1158590,456969,39295,39275,40798,34686,1287,4586,111,56,14,9,46894,40230
16,12.0,6.0,6.0,4.0,12.0,2.0,6.0,9.0,5.0,0.0,417.0,238.0,190.0,432.0,1236.0,259.0,-82.0,295.0,389.0,1507.0,1.0,6.0,6.0,4.0,8.0,4.0,5.0,5.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,92.0,0.0,0.0,0.0,4.0,122.0,4.0,4.0,3.0,2.0,6.0,5.0,5.0,1.0,0.0,8.0,2.0,11.0,14.0,9.0,10.0,12.0,11.0,9.0,13.0,13.0,11.0,12.0,954.0,2847.0,1793.0,7922.0,648.0,4354.0,1211.0,13846.0,0.0,1280.0,178.0,24.0,5.0,152.0,137.0,8.0,169.0,32.0,106.0,159.0,8378.0,1085.0,12146.0,1133.0,11152.0,754.0,8679.0,2228.0,9514.0,11929.0,1.0,0.0,53016.0,39131.0,421485.0,334336.0,67737.0,38311.0,128064.0,447329.0,57462.0,32367.0,1200388.0,9450.0,4352.0,14823.0,9166.0,11800.0,5580.0,11337.0,16709.0,10070.0,14163.0,8467.0,5588.0,8765.0,8492.0,9036.0,5759.0,8876.0,9795.0,7164.0,10497.0,8.0,7.0,118.0,419.0,882.0,110.0,0.0,472.0,1445.0,635.0,556.0,953.0,8.0,47.0,16.0,11.0,7.0,32.0,6.0,4.0,15.0,10.0,100.0,11523.0,5902.0,7262.0,9356.0,7468.0,6035.0,10094.0,10364.0,8048.0,9287.0,4.0,1.0,1.0,0.0,1.0,0.0,23,20,30,30,99,134,20,23,56,58,15671,19184,480,490,33563,33435,914885,704353,50819,56631,40519,41920,1582,4008,74,82,32,34,41644,43695
17,10.0,5.0,2.0,5.0,10.0,0.0,1.0,2.0,5.0,1.0,1319.0,65.0,2087.0,840.0,869.0,558.0,152.0,1724.0,1294.0,267.0,3.0,6.0,2.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,127.0,4.0,6.0,0.0,4.0,96.0,4.0,4.0,2.0,0.0,7.0,1.0,6.0,3.0,3.0,8.0,3.0,1.0,13.0,9.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,11.0,8791.0,996.0,0.0,7843.0,484.0,8797.0,101.0,178.0,2695.0,1364.0,158.0,29.0,19.0,142.0,168.0,8.0,155.0,32.0,145.0,135.0,43.0,1300.0,5979.0,666.0,8171.0,443.0,4307.0,6411.0,281.0,2181.0,2.0,0.0,151243.0,39539.0,178137.0,182416.0,29460.0,70387.0,235543.0,244860.0,9281.0,7434.0,1200287.0,9248.0,2779.0,7014.0,8509.0,8815.0,9628.0,5673.0,8793.0,4334.0,3644.0,7924.0,5120.0,9501.0,7640.0,9544.0,6628.0,7472.0,9139.0,7834.0,6987.0,7.0,9.0,412.0,482.0,1034.0,0.0,160.0,388.0,1264.0,2203.0,1357.0,97.0,20.0,45.0,5.0,16.0,11.0,47.0,12.0,9.0,5.0,13.0,200.0,10073.0,5381.0,9911.0,9501.0,8615.0,5391.0,9757.0,9365.0,8920.0,7617.0,1.0,3.0,0.0,9.0,1.0,0.0,15,19,30,30,144,108,19,15,58,56,25915,5334,495,496,15302,14480,611643,536657,43214,25223,41237,36552,1994,5403,99,84,23,18,43491,41040
18,12.0,3.0,3.0,3.0,11.0,1.0,1.0,0.0,4.0,0.0,1486.0,1068.0,1398.0,227.0,316.0,570.0,318.0,283.0,1775.0,562.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,3.0,8.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,124.0,7.0,4.0,0.0,1.0,0.0,100.0,0.0,10.0,1.0,10.0,3.0,8.0,0.0,3.0,1.0,11.0,4.0,15.0,11.0,13.0,12.0,11.0,9.0,11.0,12.0,12.0,10.0,4661.0,2798.0,0.0,8210.0,636.0,5180.0,0.0,4586.0,1324.0,1284.0,122.0,40.0,8.0,138.0,98.0,4.0,99.0,98.0,24.0,124.0,9746.0,1896.0,10984.0,351.0,8936.0,702.0,8910.0,247.0,14935.0,6591.0,2.0,0.0,227769.0,48571.0,290101.0,75890.0,198644.0,40587.0,98760.0,127443.0,226255.0,23382.0,1200265.0,14790.0,5248.0,11694.0,9161.0,11742.0,5882.0,8910.0,4834.0,16958.0,7876.0,10486.0,6548.0,9538.0,7652.0,8081.0,5515.0,6213.0,5578.0,9749.0,7887.0,1.0,6.0,382.0,554.0,710.0,600.0,2168.0,0.0,0.0,0.0,698.0,0.0,3.0,14.0,8.0,9.0,8.0,11.0,2.0,5.0,7.0,5.0,100.0,13153.0,7854.0,10457.0,9418.0,8039.0,5497.0,8427.0,8817.0,9087.0,6725.0,1.0,11.0,0.0,7.0,0.0,0.0,20,31,30,30,146,101,31,20,60,56,18687,9992,370,385,30719,32579,832991,524411,53269,43826,41272,35975,3860,1252,39,33,21,18,46564,40910
19,6.0,5.0,2.0,2.0,9.0,5.0,6.0,5.0,3.0,0.0,871.0,618.0,1074.0,805.0,837.0,564.0,424.0,-162.0,689.0,818.0,4.0,6.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.15.389.2308,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,93.0,8.0,0.0,0.0,0.0,110.0,0.0,0.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,5.0,7.0,4.0,12.0,9.0,12.0,11.0,11.0,9.0,11.0,12.0,12.0,11.0,0.0,1081.0,1645.0,579.0,4861.0,2302.0,5936.0,471.0,11753.0,443.0,132.0,23.0,24.0,153.0,125.0,27.0,94.0,34.0,137.0,153.0,12905.0,653.0,8528.0,8766.0,326.0,986.0,1905.0,6569.0,690.0,8458.0,0.0,1.0,114986.0,26693.0,377365.0,28475.0,33958.0,160406.0,190207.0,313896.0,58638.0,365462.0,1200396.0,13609.0,1928.0,10770.0,9412.0,5397.0,3545.0,8261.0,7282.0,13105.0,8901.0,8796.0,4958.0,8849.0,9145.0,5587.0,4889.0,5699.0,8278.0,9074.0,8333.0,3.0,8.0,704.0,194.0,596.0,66.0,210.0,257.0,420.0,241.0,661.0,0.0,13.0,26.0,15.0,15.0,10.0,44.0,12.0,4.0,5.0,6.0,100.0,9954.0,5475.0,9481.0,7550.0,7693.0,5511.0,7606.0,9818.0,9577.0,7306.0,5.0,5.0,1.0,0.0,2.0,0.0,17,20,30,30,105,110,20,17,55,55,9387,19684,461,441,31511,18275,715190,954896,42733,39477,37266,36342,1833,1516,97,53,23,25,40189,39782
20,10.0,4.0,1.0,11.0,10.0,4.0,7.0,5.0,6.0,1.0,563.0,390.0,61.0,628.0,591.0,1183.0,2796.0,2058.0,89.0,1408.0,5.0,6.0,8.0,9.0,7.0,3.0,2.0,2.0,8.0,0.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,74.0,0.0,8.0,0.0,16.0,121.0,8.0,0.0,0.0,2.0,5.0,7.0,5.0,5.0,7.0,13.0,6.0,4.0,12.0,10.0,11.0,12.0,11.0,10.0,13.0,13.0,13.0,11.0,243.0,2177.0,544.0,753.0,15035.0,10112.0,547.0,14742.0,1926.0,1134.0,124.0,7.0,34.0,122.0,101.0,6.0,121.0,15.0,158.0,117.0,4340.0,697.0,7517.0,12032.0,1440.0,1619.0,16428.0,943.0,6644.0,9275.0,0.0,1.0,53488.0,103612.0,108903.0,68201.0,230751.0,44129.0,170105.0,138500.0,127852.0,93972.0,1200416.0,5622.0,3288.0,8359.0,13461.0,16475.0,11732.0,16975.0,16375.0,9991.0,10409.0,6173.0,5765.0,7686.0,8673.0,7931.0,6458.0,10506.0,11223.0,10629.0,7533.0,9.0,0.0,1039.0,413.0,298.0,676.0,0.0,0.0,0.0,689.0,1420.0,0.0,10.0,20.0,1.0,11.0,13.0,16.0,9.0,62.0,7.0,7.0,200.0,9056.0,6545.0,7497.0,8855.0,8108.0,6800.0,11105.0,10733.0,11218.0,8481.0,3.0,4.0,1.0,0.0,0.0,0.0,32,22,30,30,86,145,22,32,56,60,26687,20526,387,418,26948,33987,505472,634041,55649,57038,36921,45656,2013,2522,51,105,29,32,40316,48082
21,2.0,4.0,5.0,4.0,9.0,0.0,2.0,0.0,2.0,0.0,113.0,461.0,360.0,571.0,64.0,572.0,470.0,491.0,328.0,422.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,7.0,4.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,99.0,0.0,0.0,4.0,0.0,81.0,8.0,8.0,2.0,0.0,3.0,4.0,5.0,5.0,2.0,2.0,0.0,1.0,12.0,8.0,11.0,12.0,12.0,10.0,12.0,10.0,11.0,10.0,331.0,7065.0,0.0,11969.0,912.0,3584.0,923.0,4048.0,1746.0,0.0,134.0,21.0,11.0,118.0,185.0,26.0,166.0,14.0,115.0,108.0,3583.0,124.0,5988.0,1023.0,8273.0,1598.0,7981.0,1126.0,153.0,1978.0,0.0,1.0,110329.0,90864.0,157978.0,194019.0,19592.0,84275.0,4064.0,118714.0,337873.0,8590.0,1200425.0,3915.0,7229.0,6325.0,13574.0,9186.0,6023.0,8914.0,6265.0,1928.0,2506.0,6813.0,4311.0,6500.0,6771.0,10089.0,6372.0,7470.0,6566.0,6018.0,6172.0,1.0,3.0,0.0,39.0,337.0,581.0,0.0,841.0,9.0,1090.0,29.0,527.0,7.0,13.0,5.0,8.0,5.0,24.0,9.0,4.0,6.0,6.0,100.0,8665.0,4866.0,7698.0,9667.0,9344.0,6235.0,9822.0,6514.0,7354.0,6301.0,3.0,2.0,1.0,0.0,0.0,0.0,5,19,30,30,107,97,19,5,57,51,16796,13782,474,424,20465,11362,566193,560105,39023,26842,36545,30537,1759,1694,49,38,25,6,41609,34857
22,9.0,2.0,2.0,4.0,11.0,4.0,3.0,3.0,6.0,0.0,683.0,193.0,567.0,385.0,93.0,481.0,978.0,-176.0,790.0,649.0,3.0,5.0,9.0,3.0,3.0,9.0,3.0,4.0,4.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,0.0,0.0,6.0,0.0,0.0,5.0,111.0,20.0,8.0,4.0,3.0,6.0,3.0,5.0,1.0,3.0,7.0,7.0,7.0,11.0,9.0,11.0,12.0,10.0,8.0,11.0,12.0,12.0,12.0,0.0,3662.0,7287.0,639.0,0.0,4456.0,124.0,821.0,12052.0,5398.0,10.0,10.0,103.0,127.0,121.0,17.0,110.0,14.0,113.0,143.0,5429.0,948.0,1738.0,5338.0,10212.0,1037.0,7107.0,9527.0,2037.0,12183.0,0.0,0.0,282340.0,41516.0,142208.0,97566.0,61660.0,92877.0,19584.0,160045.0,31175.0,26850.0,1200352.0,8208.0,4970.0,9844.0,8167.0,10212.0,5756.0,7886.0,10793.0,14865.0,17664.0,7648.0,6208.0,7157.0,6560.0,7768.0,5681.0,6903.0,8239.0,8030.0,10724.0,4.0,5.0,2779.0,360.0,818.0,2189.0,0.0,262.0,654.0,443.0,776.0,82.0,22.0,40.0,12.0,7.0,7.0,38.0,10.0,14.0,10.0,6.0,100.0,7389.0,5770.0,7907.0,8783.0,6889.0,4925.0,7975.0,9220.0,8946.0,9161.0,6.0,3.0,1.0,0.0,2.0,0.0,27,19,30,30,90,144,19,27,52,56,12382,22057,378,390,23754,31802,676651,279170,42187,56178,34814,40104,6048,2315,86,80,25,25,35893,41072
23,4.0,1.0,3.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,571.0,298.0,1051.0,1473.0,748.0,442.0,717.0,147.0,248.0,234.0,1.0,6.0,1.0,0.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,127.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,1.0,0.0,1.0,4.0,12.0,9.0,13.0,13.0,11.0,9.0,12.0,10.0,12.0,12.0,3488.0,3200.0,345.0,7547.0,11800.0,8372.0,3985.0,4459.0,232.0,471.0,81.0,7.0,31.0,99.0,155.0,14.0,138.0,10.0,157.0,158.0,4086.0,830.0,8337.0,2171.0,1119.0,341.0,6479.0,513.0,8043.0,6740.0,1.0,0.0,187492.0,84284.0,351914.0,107408.0,119628.0,17571.0,467058.0,112903.0,36194.0,21567.0,1200301.0,8461.0,4586.0,9339.0,10255.0,12920.0,9224.0,10464.0,5396.0,8275.0,7212.0,6446.0,5523.0,8741.0,7203.0,9058.0,6486.0,6617.0,5747.0,6723.0,8744.0,4.0,9.0,887.0,555.0,656.0,536.0,0.0,510.0,0.0,423.0,0.0,0.0,144.0,104.0,4.0,9.0,9.0,44.0,11.0,63.0,13.0,9.0,100.0,9116.0,6000.0,10189.0,10206.0,8396.0,5413.0,8791.0,6904.0,9348.0,8642.0,5.0,4.0,0.0,77.0,1.0,0.0,8,19,30,30,131,102,19,8,58,55,31552,12347,380,470,16054,22605,784013,722006,50199,35933,37934,33354,2589,978,210,200,18,6,43320,39685
24,7.0,4.0,5.0,5.0,12.0,6.0,5.0,2.0,6.0,1.0,400.0,220.0,590.0,279.0,534.0,342.0,1595.0,205.0,203.0,257.0,7.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,2.0,0.0,4.0,100.0,105.0,12.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,8.0,4.0,4.0,0.0,6.0,1.0,4.0,2.0,11.0,11.0,11.0,12.0,10.0,9.0,13.0,9.0,12.0,11.0,0.0,2225.0,861.0,7319.0,1853.0,2847.0,7301.0,2861.0,8645.0,1574.0,117.0,10.0,27.0,121.0,132.0,37.0,143.0,25.0,158.0,143.0,7916.0,1438.0,4846.0,325.0,3376.0,1369.0,7630.0,583.0,704.0,7708.0,1.0,0.0,188641.0,126861.0,190103.0,168227.0,83096.0,59756.0,214424.0,48545.0,529547.0,9484.0,1200476.0,7916.0,4107.0,6406.0,8216.0,5230.0,4538.0,16187.0,4173.0,9368.0,9359.0,6275.0,6910.0,9230.0,7419.0,8210.0,5537.0,8495.0,5205.0,8138.0,7282.0,7.0,4.0,0.0,442.0,698.0,571.0,0.0,322.0,1254.0,727.0,17.0,76.0,12.0,49.0,19.0,20.0,11.0,54.0,177.0,42.0,10.0,14.0,200.0,7804.0,8312.0,8527.0,8932.0,7195.0,5808.0,10988.0,5370.0,8883.0,7345.0,0.0,2.0,1.0,1.0,0.0,0.0,16,17,30,30,125,106,17,16,53,56,12880,22606,434,479,17832,18063,689823,928861,32306,43194,36671,36030,1591,2516,116,292,26,26,38266,40898
25,9.0,2.0,3.0,2.0,5.0,2.0,1.0,0.0,4.0,0.0,22.0,1165.0,216.0,165.0,443.0,254.0,-183.0,2886.0,274.0,622.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,124.0,4.0,4.0,0.0,5.0,120.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,13.0,11.0,12.0,12.0,10.0,9.0,13.0,12.0,12.0,11.0,500.0,2225.0,0.0,5123.0,1136.0,2700.0,1015.0,5763.0,4239.0,90.0,143.0,38.0,4.0,152.0,168.0,33.0,130.0,6.0,141.0,165.0,12760.0,592.0,4871.0,524.0,3615.0,946.0,7500.0,2265.0,1104.0,9742.0,2.0,0.0,180691.0,52482.0,240971.0,59548.0,0.0,46705.0,199396.0,84280.0,17735.0,20477.0,1200350.0,13261.0,2817.0,5577.0,5708.0,5274.0,4115.0,12547.0,12142.0,5344.0,10257.0,8272.0,5490.0,7081.0,7075.0,7553.0,5009.0,6742.0,9061.0,6759.0,7472.0,8.0,3.0,0.0,0.0,706.0,60.0,522.0,468.0,4031.0,4113.0,0.0,424.0,12.0,42.0,7.0,13.0,10.0,32.0,15.0,3.0,7.0,11.0,200.0,10405.0,7330.0,8675.0,9444.0,7126.0,5518.0,10144.0,8796.0,8882.0,7761.0,1.0,2.0,0.0,0.0,1.0,0.0,13,10,30,30,134,129,10,13,56,59,9459,13332,500,480,22716,21203,527915,374370,33935,43107,34990,35524,1756,8568,74,78,13,16,41168,42913
