,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_1,baron_team100,deathsplayer_7,deathsplayer_8,inhibs_lost_team200,killsplayer_2,riftherald_team300,inhibs_lost_team100,assistsplayer_6,ward_player_0,baron_team200,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,5.0,5.0,1.0,2.0,8.0,7.0,4.0,3.0,684.0,432.0,520.0,1141.0,594.0,867.0,1427.0,796.0,1791.0,689.0,12.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1.0,0.0,8.0,108.0,8.0,0.0,6.0,2.0,2.0,3.0,1.0,7.0,7.0,8.0,4.0,12.0,9.0,13.0,11.0,11.0,11.0,13.0,13.0,13.0,11.0,0.0,2199.0,7586.0,2783.0,633.0,6516.0,129.0,1718.0,13886.0,370.0,79.0,21.0,30.0,83.0,150.0,21.0,134.0,13.0,126.0,160.0,17329.0,1195.0,1765.0,741.0,5158.0,1139.0,9242.0,10117.0,1306.0,10427.0,0.0,1.0,111369.0,42078.0,237937.0,39464.0,487329.0,49941.0,113538.0,108798.0,397795.0,17041.0,1200302.0,18539.0,3934.0,11263.0,5746.0,5832.0,7783.0,11208.0,12983.0,15986.0,10797.0,7334.0,5387.0,8495.0,5796.0,7254.0,6327.0,9902.0,9171.0,8980.0,8604.0,11.0,2.0,1210.0,540.0,1912.0,2221.0,40.0,127.0,1836.0,1147.0,794.0,0.0,9.0,18.0,5.0,9.0,3.0,29.0,8.0,9.0,9.0,10.0,200.0,9614.0,5381.0,10130.0,7494.0,7973.0,7421.0,11121.0,10645.0,10909.0,7878.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,28,17,30,30,109,124,17,28,58,59,17518,18302,363,454,26132,32287,926040,679250,49163,54908,35206,42044,5510,4317,55,54,17,21,42632,45934
14,7.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,150.0,558.0,319.0,190.0,777.0,453.0,1323.0,1717.0,25.0,1800.0,7.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,12.0,95.0,16.0,20.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,8.0,11.0,9.0,11.0,11.0,11.0,8.0,14.0,11.0,13.0,12.0,4990.0,2422.0,219.0,6992.0,357.0,8062.0,8130.0,587.0,449.0,2310.0,138.0,24.0,47.0,119.0,146.0,8.0,127.0,26.0,157.0,169.0,2827.0,1552.0,2953.0,1218.0,6737.0,487.0,1619.0,2604.0,7549.0,6084.0,1.0,1.0,96624.0,55585.0,272159.0,53016.0,63326.0,185754.0,206053.0,207872.0,72819.0,0.0,1200315.0,7818.0,4291.0,3350.0,8211.0,7094.0,8907.0,10161.0,3483.0,8083.0,8664.0,6350.0,5128.0,6804.0,6940.0,6552.0,4603.0,7573.0,6792.0,9045.0,10310.0,7.0,2.0,0.0,316.0,177.0,0.0,0.0,358.0,411.0,292.0,84.0,270.0,197.0,29.0,4.0,6.0,44.0,18.0,7.0,2.0,6.0,4.0,200.0,8015.0,6040.0,8223.0,8570.0,7573.0,4412.0,11566.0,7826.0,10644.0,9701.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17,8,30,30,89,143,8,17,52,59,20620,13898,458,503,14222,19408,670879,542329,35380,34682,31249,38848,535,1373,269,48,8,14,36793,45777
15,7.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,589.0,408.0,914.0,255.0,473.0,296.0,1314.0,772.0,394.0,1240.0,4.0,6.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,135.0,0.0,4.0,0.0,107.0,4.0,4.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,13.0,10.0,12.0,11.0,11.0,9.0,12.0,12.0,13.0,11.0,7646.0,0.0,1217.0,8297.0,2672.0,4261.0,567.0,10492.0,4910.0,667.0,146.0,22.0,14.0,116.0,147.0,32.0,36.0,167.0,177.0,151.0,508.0,5766.0,6194.0,913.0,7463.0,1432.0,7026.0,1526.0,2604.0,7421.0,1.0,1.0,307367.0,64409.0,129447.0,233892.0,0.0,50006.0,372550.0,104964.0,31975.0,8192.0,1200389.0,8154.0,7318.0,8408.0,9760.0,10135.0,6272.0,8295.0,14008.0,10775.0,8088.0,6739.0,7102.0,9509.0,7335.0,7746.0,5126.0,8729.0,9242.0,9134.0,7915.0,4.0,9.0,0.0,1551.0,997.0,549.0,0.0,578.0,701.0,1989.0,3261.0,0.0,16.0,66.0,2.0,10.0,14.0,46.0,5.0,55.0,8.0,11.0,100.0,10094.0,6238.0,9411.0,8528.0,7628.0,5916.0,9693.0,9937.0,10312.0,7748.0,4.0,1.0,4.0,2.0,2.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,21,14,30,30,143,119,14,21,56,58,24093,16636,455,553,16510,24343,720712,582090,42729,48484,36455,42122,2124,7502,88,145,19,25,41577,43928
16,5.0,3.0,0.0,8.0,7.0,4.0,3.0,3.0,2751.0,42.0,1843.0,1302.0,1065.0,557.0,263.0,366.0,341.0,360.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,85.0,5.0,4.0,0.0,0.0,94.0,0.0,6.0,8.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,13.0,8.0,10.0,13.0,10.0,9.0,10.0,10.0,11.0,11.0,5087.0,2333.0,7258.0,1635.0,2541.0,1584.0,0.0,4043.0,1977.0,688.0,156.0,26.0,3.0,190.0,61.0,41.0,101.0,19.0,127.0,129.0,13631.0,1252.0,227.0,4279.0,1017.0,1056.0,6226.0,1179.0,7050.0,4676.0,1.0,1.0,102004.0,46510.0,111091.0,40134.0,208880.0,85400.0,77183.0,124098.0,70684.0,55364.0,1200420.0,19162.0,4290.0,8036.0,5915.0,3559.0,2640.0,8261.0,5795.0,10129.0,5629.0,10900.0,5187.0,5843.0,7797.0,5700.0,5331.0,6163.0,6026.0,7231.0,7035.0,1.0,7.0,444.0,704.0,550.0,0.0,0.0,0.0,2034.0,572.0,1102.0,264.0,8.0,39.0,10.0,8.0,12.0,33.0,7.0,40.0,7.0,6.0,100.0,10425.0,4871.0,7001.0,10391.0,6252.0,5753.0,7093.0,6901.0,8503.0,7770.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10,12,60,30,102,100,12,10,55,50,18105,9041,451,402,20210,20383,547509,373839,39312,34104,35571,31642,994,4676,71,99,20,16,39822,35138
17,12.0,4.0,2.0,6.0,4.0,5.0,4.0,10.0,693.0,464.0,157.0,1154.0,432.0,229.0,1306.0,1293.0,1271.0,1369.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,2.0,0.0,12.0,125.0,0.0,0.0,4.0,2.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,12.0,9.0,11.0,12.0,11.0,10.0,13.0,12.0,13.0,12.0,0.0,5873.0,0.0,6895.0,841.0,5453.0,4862.0,440.0,9740.0,205.0,157.0,12.0,10.0,143.0,138.0,22.0,129.0,16.0,171.0,134.0,7129.0,902.0,9840.0,58.0,8911.0,885.0,128.0,10333.0,589.0,11163.0,0.0,2.0,56950.0,111866.0,178555.0,79968.0,88078.0,186666.0,257578.0,414173.0,110884.0,38689.0,1200451.0,8987.0,7362.0,10294.0,7044.0,9752.0,6760.0,5062.0,11383.0,10455.0,11961.0,7926.0,5724.0,6857.0,7524.0,6757.0,5644.0,7091.0,9068.0,8581.0,8394.0,8.0,1.0,1858.0,586.0,454.0,90.0,0.0,422.0,72.0,609.0,126.0,592.0,6.0,25.0,3.0,10.0,47.0,14.0,8.0,2.0,11.0,6.0,200.0,9105.0,6046.0,7994.0,9390.0,7515.0,6763.0,10507.0,9181.0,10340.0,8933.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,18,15,30,30,110,137,15,18,56,59,13189,21120,470,462,26823,23115,590217,933190,42837,46223,34708,38858,2824,1985,80,52,17,36,40767,45007
18,2.0,7.0,3.0,0.0,11.0,2.0,1.0,1.0,593.0,658.0,2048.0,1035.0,1612.0,759.0,142.0,537.0,544.0,952.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,16.0,8.0,0.0,0.0,103.0,0.0,0.0,2.0,0.0,8.0,3.0,0.0,1.0,2.0,2.0,0.0,12.0,8.0,12.0,14.0,10.0,10.0,11.0,10.0,11.0,10.0,4205.0,2228.0,9735.0,133.0,3178.0,2774.0,0.0,1374.0,12282.0,0.0,114.0,30.0,17.0,166.0,148.0,27.0,132.0,18.0,128.0,150.0,2137.0,397.0,459.0,7490.0,2528.0,681.0,4664.0,5633.0,1544.0,6187.0,1.0,1.0,402292.0,27874.0,343465.0,32584.0,5389.0,147038.0,70820.0,219916.0,239422.0,8191.0,1200339.0,6402.0,2706.0,10554.0,8013.0,6097.0,3455.0,4680.0,7298.0,13826.0,6378.0,6718.0,4208.0,8298.0,9760.0,7212.0,5159.0,6070.0,6862.0,6344.0,6177.0,1.0,9.0,60.0,79.0,359.0,389.0,391.0,0.0,16.0,290.0,0.0,190.0,9.0,36.0,6.0,7.0,13.0,30.0,9.0,4.0,13.0,12.0,100.0,9573.0,4823.0,9271.0,11526.0,7038.0,6338.0,8469.0,7073.0,7994.0,6467.0,7.0,1.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17,30,30,148,103,17,5,58,50,20025,15884,472,458,13295,18425,930768,566223,34521,34888,37147,29661,1199,575,65,74,28,6,43746,34826
19,11.0,7.0,0.0,6.0,11.0,4.0,5.0,5.0,1225.0,94.0,79.0,1671.0,220.0,502.0,732.0,248.0,1137.0,346.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,4.0,8.0,0.0,4.0,99.0,0.0,8.0,1.0,0.0,2.0,7.0,1.0,2.0,6.0,2.0,6.0,13.0,10.0,12.0,12.0,11.0,9.0,12.0,12.0,13.0,11.0,346.0,3160.0,12498.0,2453.0,0.0,1494.0,724.0,36.0,5305.0,2943.0,154.0,14.0,3.0,173.0,133.0,27.0,129.0,11.0,157.0,145.0,6335.0,711.0,634.0,48.0,8150.0,772.0,5927.0,8595.0,388.0,6326.0,0.0,1.0,43728.0,102724.0,218454.0,347315.0,31541.0,55924.0,114010.0,163551.0,173942.0,16354.0,1200296.0,6681.0,4325.0,13734.0,2501.0,9713.0,2654.0,9183.0,9684.0,6403.0,9269.0,7850.0,5379.0,9004.0,7631.0,9070.0,5476.0,7172.0,8373.0,7172.0,9361.0,3.0,8.0,0.0,453.0,600.0,0.0,1562.0,388.0,2531.0,1052.0,710.0,0.0,2.0,37.0,3.0,11.0,3.0,39.0,8.0,4.0,6.0,9.0,100.0,11335.0,6823.0,9346.0,9244.0,7582.0,5797.0,9043.0,8589.0,9960.0,8244.0,4.0,1.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16,19,30,30,132,111,19,16,57,58,16791,12168,490,456,15939,21947,696962,570581,35283,38864,39031,37457,2550,4746,58,64,28,25,43304,42659
20,8.0,7.0,4.0,3.0,8.0,3.0,3.0,3.0,4389.0,272.0,885.0,1346.0,754.0,705.0,796.0,361.0,633.0,286.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,8.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,6.0,0.0,136.0,0.0,8.0,0.0,8.0,0.0,92.0,4.0,8.0,0.0,1.0,5.0,0.0,3.0,2.0,6.0,3.0,14.0,9.0,12.0,12.0,11.0,9.0,13.0,9.0,12.0,9.0,11163.0,8956.0,1342.0,5409.0,204.0,2092.0,0.0,1483.0,1145.0,302.0,168.0,37.0,14.0,141.0,152.0,28.0,174.0,47.0,43.0,131.0,3917.0,1615.0,8631.0,1654.0,9173.0,999.0,6748.0,1141.0,7118.0,9117.0,1.0,0.0,343363.0,174643.0,203894.0,31178.0,79489.0,56050.0,136709.0,39113.0,213904.0,28607.0,1200361.0,16059.0,10571.0,10460.0,7064.0,9401.0,3456.0,7300.0,2709.0,8726.0,10672.0,10809.0,5847.0,8525.0,7496.0,8629.0,5195.0,9836.0,5176.0,8173.0,7201.0,2.0,9.0,978.0,0.0,486.0,0.0,24.0,364.0,551.0,84.0,462.0,1252.0,52.0,36.0,6.0,10.0,41.0,26.0,6.0,9.0,3.0,6.0,100.0,11528.0,6112.0,9362.0,9167.0,7523.0,5142.0,10493.0,5361.0,9259.0,5984.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15,17,30,60,150,104,17,14,58,52,20210,11886,503,432,24374,25739,713974,592976,46440,39978,40654,36233,1852,2349,135,60,24,17,42722,37209
21,6.0,6.0,4.0,2.0,7.0,3.0,3.0,0.0,828.0,395.0,402.0,464.0,592.0,186.0,332.0,1928.0,2416.0,213.0,4.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,89.0,4.0,0.0,0.0,0.0,107.0,12.0,8.0,7.0,2.0,3.0,4.0,1.0,3.0,2.0,5.0,1.0,12.0,10.0,12.0,12.0,10.0,10.0,12.0,11.0,11.0,11.0,0.0,4118.0,1204.0,9403.0,531.0,3365.0,8465.0,516.0,374.0,726.0,110.0,25.0,21.0,146.0,135.0,7.0,123.0,27.0,107.0,111.0,11405.0,1646.0,8377.0,834.0,17740.0,936.0,1233.0,5639.0,9070.0,6627.0,1.0,1.0,47646.0,23383.0,343519.0,43075.0,19716.0,41054.0,42705.0,396990.0,244701.0,86906.0,1200322.0,14111.0,5765.0,9826.0,10237.0,18271.0,4913.0,10393.0,6839.0,10704.0,7944.0,8003.0,5795.0,8802.0,7889.0,7642.0,5686.0,7472.0,7553.0,8116.0,5923.0,10.0,5.0,2705.0,0.0,245.0,0.0,0.0,611.0,694.0,683.0,1259.0,590.0,12.0,50.0,21.0,10.0,13.0,36.0,5.0,10.0,4.0,18.0,200.0,9117.0,6950.0,9685.0,9761.0,7058.0,6265.0,8981.0,8464.0,7615.0,7389.0,4.0,0.0,5.0,4.0,0.0,8.0,0.0,2.0,4.0,13.0,2.0,0.0,13,23,30,30,97,127,23,13,56,55,14503,14199,419,393,39292,24215,495010,794685,57358,41645,38022,34859,3561,3226,92,87,23,16,41886,39399
22,9.0,2.0,1.0,1.0,3.0,4.0,6.0,6.0,213.0,1424.0,206.0,994.0,467.0,520.0,1798.0,1510.0,278.0,1719.0,5.0,1.0,4.0,6.0,2.0,2.0,3.0,1.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,93.0,4.0,0.0,0.0,7.0,112.0,20.0,20.0,1.0,1.0,2.0,1.0,0.0,3.0,9.0,4.0,2.0,11.0,10.0,11.0,11.0,11.0,9.0,12.0,13.0,12.0,12.0,0.0,2306.0,6947.0,8015.0,338.0,2976.0,735.0,733.0,755.0,2002.0,101.0,9.0,19.0,117.0,162.0,3.0,139.0,32.0,128.0,166.0,7489.0,435.0,605.0,1323.0,4518.0,487.0,4893.0,6610.0,4471.0,4661.0,0.0,2.0,56319.0,83615.0,162555.0,25794.0,29563.0,26724.0,93258.0,349481.0,63224.0,74955.0,1200440.0,7489.0,3124.0,8122.0,9339.0,4857.0,3923.0,7945.0,8209.0,6643.0,6942.0,5813.0,6199.0,6716.0,5899.0,6917.0,3995.0,7633.0,10020.0,9288.0,8569.0,9.0,0.0,0.0,382.0,570.0,0.0,0.0,460.0,2316.0,865.0,1416.0,278.0,9.0,18.0,5.0,8.0,42.0,16.0,6.0,3.0,7.0,6.0,200.0,8269.0,6425.0,8080.0,7665.0,7697.0,5346.0,9910.0,10267.0,9882.0,8828.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,19,7,30,30,101,159,7,19,53,59,18276,6531,402,474,14422,21070,300955,664533,33730,32863,29340,41709,1030,5257,80,40,9,25,37057,45312
23,4.0,2.0,6.0,7.0,7.0,2.0,3.0,3.0,919.0,82.0,628.0,570.0,191.0,319.0,555.0,2129.0,1543.0,1252.0,4.0,5.0,6.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,27.0,0.0,0.0,121.0,0.0,0.0,4.0,2.0,1.0,5.0,0.0,1.0,4.0,8.0,1.0,12.0,9.0,12.0,11.0,11.0,9.0,12.0,11.0,13.0,11.0,6433.0,2265.0,239.0,7887.0,1244.0,2764.0,57.0,5337.0,11745.0,0.0,143.0,35.0,28.0,137.0,145.0,34.0,131.0,12.0,165.0,156.0,917.0,607.0,8408.0,540.0,9209.0,1339.0,6915.0,362.0,1462.0,5066.0,1.0,0.0,55413.0,67557.0,139135.0,277811.0,104372.0,156294.0,21504.0,185999.0,33671.0,54697.0,1200389.0,8024.0,3483.0,8994.0,8804.0,10651.0,5037.0,6972.0,6297.0,14222.0,5066.0,7714.0,5416.0,8853.0,6610.0,9716.0,5093.0,6590.0,7579.0,9968.0,6927.0,4.0,9.0,673.0,610.0,346.0,376.0,198.0,934.0,0.0,598.0,1014.0,0.0,14.0,45.0,4.0,10.0,13.0,44.0,106.0,13.0,5.0,50.0,100.0,9740.0,5811.0,8812.0,8401.0,8541.0,6099.0,8986.0,8512.0,10497.0,7727.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,16,17,30,30,126,121,17,16,55,56,18567,19404,487,499,20413,14412,733025,363428,41510,36040,37986,36480,2527,2222,85,219,23,14,41593,41533
24,7.0,3.0,4.0,2.0,4.0,1.0,0.0,4.0,480.0,279.0,386.0,222.0,492.0,1081.0,2664.0,1174.0,450.0,199.0,2.0,2.0,6.0,3.0,5.0,4.0,2.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,0.0,0.0,79.0,8.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,9.0,6.0,12.0,9.0,10.0,12.0,10.0,9.0,13.0,11.0,13.0,11.0,0.0,2977.0,0.0,9996.0,576.0,3832.0,14.0,440.0,15255.0,1718.0,114.0,4.0,22.0,146.0,112.0,26.0,153.0,33.0,135.0,133.0,5139.0,111.0,10497.0,494.0,6343.0,842.0,8183.0,7488.0,176.0,10728.0,1.0,1.0,71008.0,87151.0,199514.0,286870.0,44605.0,70831.0,102059.0,225639.0,63875.0,68649.0,1200344.0,5139.0,3621.0,10804.0,11318.0,6974.0,5073.0,8734.0,8405.0,15488.0,13015.0,7005.0,4889.0,6221.0,8022.0,6792.0,4931.0,8514.0,6659.0,8525.0,8799.0,11.0,2.0,0.0,532.0,307.0,828.0,54.0,398.0,535.0,476.0,56.0,568.0,9.0,28.0,5.0,11.0,10.0,31.0,8.0,7.0,14.0,8.0,200.0,9047.0,5857.0,7039.0,9560.0,6358.0,5709.0,10233.0,8359.0,10694.0,7443.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,20,13,30,30,68,91,13,20,53,57,14404,20404,420,458,23315,26686,672828,547373,39308,49263,32971,37386,1587,2167,66,65,15,13,37713,42586
25,4.0,7.0,3.0,5.0,11.0,4.0,4.0,6.0,201.0,386.0,671.0,645.0,72.0,554.0,337.0,80.0,1052.0,247.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,2.0,1.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,112.0,0.0,8.0,0.0,4.0,124.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,2.0,11.0,4.0,0.0,12.0,9.0,12.0,11.0,12.0,9.0,11.0,13.0,12.0,10.0,0.0,1435.0,1471.0,9777.0,1176.0,3710.0,0.0,13485.0,11438.0,261.0,143.0,37.0,28.0,123.0,173.0,27.0,120.0,33.0,128.0,113.0,7041.0,1404.0,7871.0,1123.0,8078.0,773.0,6364.0,2531.0,1591.0,7061.0,0.0,1.0,42045.0,38323.0,165451.0,63419.0,93227.0,67421.0,50900.0,341488.0,307190.0,25702.0,1200339.0,8229.0,2983.0,10406.0,10966.0,9255.0,4886.0,7024.0,18163.0,13497.0,7322.0,8666.0,5346.0,8646.0,7340.0,8587.0,4879.0,6797.0,11365.0,7847.0,6187.0,6.0,4.0,1187.0,144.0,1063.0,66.0,0.0,401.0,660.0,2146.0,468.0,0.0,10.0,40.0,7.0,14.0,12.0,34.0,5.0,6.0,11.0,13.0,200.0,9193.0,5489.0,9640.0,8451.0,8921.0,5386.0,7938.0,10596.0,9923.0,7216.0,2.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,18,16,30,30,124,128,16,18,56,55,16134,26619,494,431,24886,18951,431563,763603,43742,48989,38118,37542,2717,3418,77,75,28,20,41591,41162
