,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team200,killsplayer_5,riftherald_team100,riftherald_team300,towers_lost_team200,ward_player_0,baron_team100,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
429,1.0,8.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,2.0,0.0,12.0,423.0,727.0,345.0,322.0,278.0,355.0,142.0,645.0,464.0,5.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,8.0,0.0,0.0,0.0,98.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,4.0,5.0,6.0,4.0,12.0,9.0,12.0,13.0,10.0,9.0,12.0,11.0,12.0,10.0,12700.0,4646.0,136.0,413.0,8125.0,1609.0,501.0,838.0,8269.0,311.0,134.0,8.0,10.0,151.0,156.0,29.0,128.0,24.0,119.0,159.0,1871.0,639.0,3760.0,7203.0,820.0,557.0,5521.0,7362.0,387.0,7693.0,2.0,215297.0,108545.0,257288.0,88912.0,166719.0,25133.0,146681.0,171159.0,115813.0,26493.0,1200348.0,14644.0,5285.0,4140.0,8151.0,9159.0,2417.0,7366.0,8850.0,8854.0,8004.0,7602.0,5293.0,7042.0,7780.0,7297.0,5253.0,7400.0,8407.0,7775.0,8279.0,4.0,72.0,0.0,244.0,534.0,213.0,249.0,1342.0,649.0,197.0,0.0,11.0,31.0,66.0,8.0,11.0,50.0,9.0,5.0,8.0,7.0,100.0,8716.0,5186.0,8795.0,10467.0,7092.0,5289.0,9496.0,8399.0,8768.0,7255.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,19,9,30,30,142,102,9,19,56,54,22983,14565,480,438,14211,21602,753349,568691,38511,38359,34974,37154,1312,2188,146,60,8,22,40359,39104
430,3.0,7.0,5.0,6.0,5.0,12.0,1.0,2.0,4.0,2.0,0.0,1565.0,400.0,905.0,969.0,55.0,340.0,513.0,75.0,724.0,657.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,6.0,2.0,5.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,117.0,4.0,0.0,0.0,0.0,106.0,0.0,0.0,1.0,2.0,1.0,11.0,3.0,4.0,4.0,6.0,0.0,4.0,13.0,9.0,13.0,11.0,11.0,9.0,12.0,11.0,11.0,10.0,4348.0,4974.0,896.0,7062.0,520.0,3100.0,420.0,9091.0,4715.0,1111.0,149.0,15.0,15.0,121.0,131.0,26.0,142.0,15.0,120.0,158.0,1197.0,908.0,12675.0,1102.0,8433.0,1121.0,8607.0,618.0,922.0,11203.0,0.0,542587.0,115338.0,258611.0,147009.0,143224.0,30712.0,62354.0,245516.0,205611.0,0.0,1200316.0,6706.0,6335.0,13905.0,8164.0,9034.0,4470.0,11382.0,10638.0,5638.0,12315.0,8240.0,5160.0,11170.0,7549.0,7520.0,5200.0,8063.0,7915.0,5694.0,8157.0,1.0,1160.0,452.0,334.0,0.0,80.0,248.0,2354.0,928.0,0.0,0.0,11.0,37.0,101.0,7.0,41.0,39.0,12.0,3.0,12.0,7.0,100.0,10465.0,5430.0,10104.0,8168.0,7828.0,5829.0,9868.0,8189.0,8398.0,7131.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0,16,20,30,30,125,106,20,15,57,53,15926,20311,442,450,24528,22258,1122143,628819,42279,46308,39679,34989,1822,3734,199,71,31,16,42394,39016
431,1.0,8.0,7.0,8.0,12.0,11.0,4.0,5.0,3.0,4.0,2.0,747.0,622.0,1161.0,727.0,1077.0,1012.0,548.0,536.0,378.0,564.0,4.0,5.0,3.0,6.0,3.0,5.0,4.0,4.0,2.0,7.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,112.0,0.0,0.0,0.0,6.0,94.0,0.0,20.0,0.0,7.0,1.0,9.0,1.0,5.0,5.0,4.0,5.0,6.0,12.0,9.0,11.0,12.0,11.0,9.0,13.0,11.0,13.0,11.0,1218.0,2682.0,1019.0,6560.0,2130.0,1557.0,25.0,768.0,8225.0,670.0,125.0,28.0,9.0,129.0,113.0,29.0,100.0,18.0,157.0,109.0,8631.0,1124.0,12508.0,1058.0,11451.0,1686.0,12287.0,7504.0,1462.0,5358.0,1.0,108612.0,87159.0,170205.0,122949.0,10544.0,29457.0,103426.0,416892.0,61977.0,322255.0,1200293.0,13460.0,3806.0,14059.0,7618.0,13582.0,3743.0,12313.0,9055.0,12888.0,7547.0,7992.0,5306.0,9061.0,6742.0,8162.0,4612.0,8398.0,8911.0,8328.0,8564.0,9.0,3610.0,0.0,532.0,0.0,0.0,500.0,0.0,782.0,3200.0,1519.0,9.0,34.0,7.0,6.0,10.0,37.0,8.0,9.0,11.0,5.0,200.0,9844.0,5061.0,8511.0,8628.0,7780.0,5590.0,10157.0,8028.0,10101.0,7483.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,22,30,30,116,120,22,21,55,57,12484,12370,405,412,35334,27735,441767,991709,52462,45609,36569,39507,4642,5501,69,67,39,24,40353,40830
432,3.0,5.0,7.0,6.0,2.0,13.0,5.0,4.0,4.0,2.0,1.0,259.0,331.0,1029.0,469.0,343.0,167.0,211.0,326.0,892.0,692.0,4.0,5.0,1.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,116.0,13.0,0.0,0.0,0.0,86.0,8.0,4.0,0.0,1.0,3.0,7.0,11.0,3.0,2.0,2.0,3.0,4.0,12.0,9.0,12.0,13.0,10.0,10.0,12.0,10.0,11.0,11.0,351.0,8342.0,12161.0,15555.0,304.0,2769.0,9494.0,620.0,250.0,8314.0,110.0,18.0,9.0,139.0,124.0,17.0,113.0,18.0,141.0,128.0,6454.0,954.0,445.0,2786.0,8215.0,242.0,1774.0,5933.0,12099.0,1993.0,0.0,134250.0,141507.0,232462.0,189473.0,29630.0,103982.0,344469.0,227172.0,26058.0,739419.0,1200425.0,8417.0,9748.0,13116.0,18648.0,8519.0,3779.0,11269.0,7015.0,12982.0,10817.0,5759.0,6665.0,8564.0,10424.0,7043.0,5517.0,6431.0,6541.0,8107.0,7792.0,2.0,1611.0,452.0,509.0,306.0,0.0,768.0,0.0,462.0,632.0,510.0,11.0,30.0,12.0,4.0,8.0,36.0,13.0,3.0,7.0,11.0,100.0,8939.0,5854.0,9606.0,10318.0,7077.0,6534.0,9394.0,7248.0,7829.0,8151.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,14,22,30,30,133,98,22,14,57,53,31140,27020,399,418,18142,22753,689797,1478625,52479,51831,37307,35536,3194,2056,71,64,31,20,42474,38476
433,2.0,8.0,5.0,3.0,5.0,13.0,3.0,3.0,3.0,2.0,0.0,918.0,652.0,63.0,244.0,984.0,831.0,32.0,751.0,1095.0,662.0,4.0,5.0,4.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,117.0,8.0,8.0,0.0,4.0,81.0,0.0,4.0,0.0,0.0,3.0,7.0,6.0,2.0,1.0,4.0,4.0,2.0,12.0,10.0,12.0,12.0,11.0,9.0,12.0,10.0,12.0,10.0,1905.0,3090.0,1451.0,8828.0,1755.0,5345.0,0.0,980.0,10231.0,0.0,131.0,27.0,21.0,125.0,162.0,10.0,147.0,10.0,108.0,136.0,4495.0,737.0,9253.0,1258.0,8391.0,622.0,5249.0,3911.0,1882.0,6984.0,0.0,72395.0,33917.0,232197.0,175416.0,45713.0,132080.0,96806.0,127430.0,28867.0,6671.0,1200291.0,6799.0,4198.0,11132.0,10086.0,10222.0,6621.0,6299.0,5358.0,12545.0,6984.0,5933.0,5927.0,9203.0,8469.0,8584.0,6186.0,7172.0,7201.0,7260.0,8062.0,5.0,398.0,370.0,428.0,0.0,75.0,653.0,1049.0,466.0,432.0,0.0,12.0,46.0,91.0,12.0,14.0,36.0,10.0,15.0,4.0,7.0,100.0,8802.0,6207.0,8902.0,8901.0,8551.0,6060.0,9700.0,6929.0,8846.0,7284.0,2.0,2.0,0.0,1.0,8.0,0.0,1.0,14,17,30,30,141,89,17,14,56,54,19284,14301,449,428,24019,18763,657801,293691,44860,35384,38375,35622,1554,2317,165,82,28,19,41216,38966
434,5.0,9.0,5.0,3.0,1.0,3.0,4.0,4.0,6.0,4.0,0.0,10.0,395.0,829.0,340.0,125.0,388.0,446.0,536.0,687.0,1986.0,4.0,2.0,4.0,1.0,4.0,6.0,3.0,4.0,5.0,1.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,8.0,0.0,0.0,0.0,125.0,0.0,4.0,0.0,4.0,1.0,5.0,5.0,1.0,2.0,5.0,5.0,6.0,12.0,9.0,12.0,12.0,10.0,8.0,11.0,12.0,12.0,12.0,1476.0,2353.0,534.0,11320.0,576.0,1518.0,786.0,7051.0,8322.0,653.0,135.0,6.0,21.0,140.0,144.0,32.0,121.0,8.0,130.0,157.0,8273.0,552.0,7265.0,1216.0,7051.0,279.0,6828.0,826.0,1749.0,9342.0,0.0,145287.0,109382.0,385043.0,105437.0,115534.0,37660.0,35346.0,345742.0,166468.0,46841.0,1200289.0,9810.0,3359.0,8525.0,12553.0,7627.0,1953.0,8399.0,8509.0,10334.0,10152.0,8310.0,4870.0,9293.0,8695.0,6350.0,4613.0,7246.0,7826.0,8322.0,8660.0,2.0,60.0,454.0,726.0,16.0,0.0,156.0,784.0,631.0,263.0,156.0,8.0,34.0,6.0,10.0,10.0,33.0,5.0,8.0,12.0,10.0,100.0,9858.0,5300.0,9082.0,9820.0,6904.0,4992.0,8059.0,8604.0,9482.0,9046.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,19,15,30,30,138,129,15,19,54,56,15424,19165,472,422,24084,19297,788961,703779,40468,40753,37261,36924,958,2288,67,69,17,27,40656,40491
435,2.0,10.0,3.0,7.0,3.0,9.0,2.0,6.0,5.0,9.0,1.0,1133.0,511.0,1497.0,54.0,222.0,57.0,246.0,49.0,765.0,765.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,107.0,0.0,17.0,0.0,4.0,117.0,4.0,0.0,0.0,4.0,1.0,8.0,2.0,1.0,7.0,5.0,4.0,2.0,13.0,9.0,11.0,11.0,11.0,9.0,12.0,11.0,11.0,10.0,0.0,2469.0,9726.0,386.0,1767.0,6056.0,617.0,1026.0,7738.0,626.0,149.0,30.0,18.0,128.0,153.0,27.0,144.0,17.0,113.0,133.0,6857.0,305.0,554.0,6006.0,3826.0,696.0,9129.0,5781.0,464.0,6307.0,0.0,75280.0,53906.0,204565.0,56936.0,54839.0,121398.0,61798.0,480981.0,132176.0,61080.0,1200358.0,7345.0,2960.0,10609.0,6392.0,5714.0,7090.0,11994.0,7602.0,8515.0,6933.0,8073.0,5211.0,9122.0,7899.0,7372.0,5117.0,9856.0,8424.0,7720.0,7595.0,9.0,488.0,186.0,328.0,0.0,120.0,337.0,2247.0,795.0,312.0,0.0,10.0,39.0,9.0,32.0,14.0,23.0,11.0,14.0,8.0,12.0,200.0,10698.0,5321.0,8377.0,7875.0,8198.0,5126.0,9696.0,8435.0,8039.0,6728.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,19,15,30,30,128,125,15,19,55,53,17935,12476,475,437,17939,21986,513018,789941,37150,38004,37583,38806,1273,3540,88,84,24,32,40274,38219
436,1.0,4.0,5.0,5.0,11.0,9.0,0.0,8.0,2.0,3.0,0.0,932.0,322.0,418.0,644.0,946.0,902.0,368.0,348.0,901.0,935.0,3.0,7.0,4.0,3.0,3.0,3.0,4.0,7.0,5.0,1.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.18.395.7538,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,4.0,4.0,94.0,18.0,0.0,0.0,6.0,2.0,8.0,4.0,2.0,6.0,2.0,4.0,2.0,12.0,8.0,12.0,12.0,12.0,10.0,12.0,11.0,13.0,12.0,481.0,3861.0,588.0,7606.0,10597.0,3525.0,0.0,8055.0,618.0,205.0,133.0,11.0,36.0,126.0,156.0,35.0,151.0,16.0,165.0,191.0,7372.0,447.0,10162.0,1906.0,1194.0,636.0,11214.0,1340.0,11219.0,6780.0,1.0,118176.0,63930.0,136652.0,31677.0,167074.0,52074.0,73872.0,597139.0,51148.0,58645.0,1200413.0,11027.0,4926.0,11358.0,9704.0,12103.0,4803.0,12180.0,10428.0,11897.0,7089.0,8597.0,5097.0,8418.0,7294.0,7781.0,6312.0,8557.0,7863.0,8646.0,8660.0,4.0,3173.0,618.0,607.0,192.0,311.0,641.0,966.0,1032.0,60.0,104.0,8.0,48.0,5.0,7.0,9.0,31.0,5.0,2.0,10.0,10.0,100.0,9898.0,4625.0,8582.0,9370.0,9391.0,6687.0,9315.0,7516.0,10849.0,9033.0,3.0,4.0,0.0,1.0,11.0,0.0,1.0,16,24,30,30,88,116,24,16,58,56,22797,12739,486,534,21270,31000,505653,844734,48995,46520,38402,38823,4924,2780,60,75,31,17,43928,41338
437,5.0,9.0,6.0,2.0,5.0,3.0,1.0,7.0,4.0,5.0,0.0,127.0,260.0,714.0,751.0,145.0,1846.0,546.0,57.0,314.0,167.0,8.0,3.0,4.0,6.0,6.0,8.0,6.0,1.0,6.0,4.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,8.0,111.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,3.0,7.0,7.0,9.0,8.0,12.0,9.0,12.0,12.0,10.0,9.0,13.0,13.0,12.0,12.0,726.0,3864.0,86.0,11511.0,378.0,11608.0,3945.0,762.0,11712.0,1235.0,123.0,23.0,32.0,140.0,88.0,16.0,127.0,13.0,95.0,125.0,16434.0,631.0,6532.0,1391.0,10004.0,783.0,8218.0,11701.0,784.0,13217.0,0.0,141666.0,40889.0,250133.0,29165.0,27117.0,167983.0,39236.0,240444.0,212436.0,119766.0,1200395.0,17160.0,5098.0,7981.0,12902.0,10383.0,16157.0,12163.0,13437.0,12622.0,14452.0,8242.0,5450.0,8074.0,7566.0,7195.0,7761.0,8846.0,8822.0,8319.0,9092.0,5.0,0.0,602.0,1361.0,0.0,0.0,3765.0,0.0,974.0,125.0,0.0,9.0,26.0,2.0,6.0,17.0,35.0,8.0,91.0,10.0,10.0,100.0,8836.0,6034.0,8992.0,9352.0,6723.0,5683.0,11209.0,9967.0,8758.0,9650.0,2.0,5.0,1.0,1.0,9.0,0.0,1.0,32,20,30,30,103,119,20,32,55,59,24309,21518,399,383,35144,34551,616064,652771,64583,57772,38838,40529,5126,1701,69,145,21,26,39586,45618
438,1.0,10.0,4.0,2.0,0.0,3.0,5.0,7.0,9.0,4.0,1.0,72.0,747.0,273.0,1269.0,596.0,199.0,1243.0,305.0,1908.0,1604.0,2.0,0.0,5.0,5.0,3.0,4.0,7.0,1.0,3.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,4.0,8.0,0.0,0.0,4.0,128.0,4.0,4.0,0.0,4.0,0.0,3.0,4.0,2.0,5.0,7.0,2.0,5.0,12.0,10.0,11.0,12.0,10.0,8.0,12.0,13.0,12.0,11.0,12.0,2626.0,4588.0,1329.0,0.0,2030.0,4413.0,1053.0,7977.0,160.0,27.0,8.0,98.0,147.0,159.0,25.0,134.0,35.0,120.0,163.0,9920.0,857.0,4592.0,10040.0,6910.0,396.0,7928.0,11436.0,1396.0,6720.0,0.0,259252.0,125448.0,157111.0,106328.0,13082.0,69875.0,274673.0,129078.0,216956.0,25344.0,1200260.0,11294.0,3484.0,9614.0,11875.0,7163.0,3155.0,12449.0,12913.0,9522.0,6881.0,7907.0,4572.0,7083.0,8184.0,7526.0,4399.0,8293.0,9620.0,7373.0,7929.0,3.0,1360.0,0.0,433.0,505.0,253.0,727.0,108.0,424.0,148.0,0.0,4.0,19.0,82.0,14.0,5.0,26.0,8.0,11.0,12.0,10.0,200.0,9109.0,6960.0,7951.0,9417.0,6875.0,4744.0,9274.0,10816.0,9227.0,8299.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,19,13,30,30,128,140,13,19,53,58,7959,16229,456,460,31858,28337,605648,771499,43101,45249,35099,37787,3278,680,131,60,10,35,38096,44576
439,4.0,6.0,4.0,7.0,3.0,9.0,0.0,3.0,2.0,3.0,0.0,38.0,195.0,2367.0,151.0,295.0,471.0,256.0,737.0,859.0,945.0,4.0,4.0,1.0,0.0,3.0,5.0,4.0,5.0,2.0,6.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,12.0,16.0,4.0,4.0,80.0,0.0,0.0,0.0,4.0,1.0,8.0,2.0,5.0,4.0,7.0,1.0,0.0,13.0,9.0,13.0,13.0,10.0,10.0,12.0,11.0,11.0,10.0,10290.0,2797.0,708.0,6639.0,1922.0,12815.0,6863.0,808.0,7017.0,0.0,139.0,1.0,17.0,170.0,135.0,14.0,102.0,26.0,119.0,127.0,409.0,1523.0,9583.0,475.0,6703.0,636.0,1395.0,8604.0,2300.0,5309.0,0.0,263570.0,25434.0,344048.0,70024.0,9217.0,125330.0,9446.0,188413.0,89541.0,20062.0,1200377.0,10901.0,5049.0,10814.0,7502.0,8739.0,14092.0,9126.0,10146.0,9317.0,5309.0,7608.0,5080.0,9642.0,9036.0,9060.0,6581.0,6956.0,9037.0,5709.0,5845.0,1.0,201.0,728.0,523.0,388.0,113.0,640.0,868.0,733.0,0.0,0.0,11.0,20.0,3.0,8.0,8.0,19.0,6.0,3.0,6.0,4.0,100.0,10159.0,5734.0,10391.0,11085.0,6866.0,6785.0,9408.0,7809.0,8374.0,6211.0,3.0,2.0,2.0,0.0,11.0,0.0,1.0,13,21,30,30,156,84,21,13,59,53,32374,17485,475,375,17806,19131,812189,332896,52048,38947,41927,32627,1865,2329,49,39,27,14,45286,37536
440,1.0,8.0,12.0,6.0,7.0,14.0,1.0,4.0,1.0,3.0,0.0,2548.0,592.0,351.0,2012.0,630.0,1314.0,190.0,254.0,456.0,116.0,1.0,4.0,5.0,3.0,3.0,5.0,7.0,8.0,7.0,5.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,128.0,0.0,8.0,4.0,0.0,73.0,0.0,0.0,0.0,3.0,0.0,7.0,14.0,6.0,3.0,7.0,3.0,4.0,13.0,10.0,13.0,13.0,12.0,10.0,11.0,12.0,12.0,11.0,0.0,1223.0,942.0,16058.0,1743.0,3719.0,111.0,802.0,719.0,519.0,166.0,40.0,4.0,135.0,152.0,3.0,114.0,23.0,148.0,144.0,5039.0,1081.0,11544.0,2057.0,10339.0,1508.0,5104.0,11808.0,3754.0,4611.0,0.0,70825.0,59094.0,306297.0,359270.0,117949.0,20254.0,66956.0,121425.0,70598.0,48568.0,1200393.0,5242.0,2606.0,13479.0,18551.0,12293.0,5228.0,6822.0,13179.0,5736.0,5130.0,9723.0,4976.0,9551.0,11622.0,9630.0,6029.0,5965.0,8244.0,7781.0,7701.0,1.0,202.0,301.0,993.0,436.0,210.0,0.0,1607.0,567.0,1262.0,0.0,7.0,11.0,5.0,7.0,9.0,19.0,5.0,1.0,6.0,20.0,100.0,11245.0,6214.0,10327.0,11322.0,9625.0,6816.0,7943.0,9059.0,9581.0,7542.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,17,31,30,30,148,73,31,17,61,56,22462,3374,460,469,30487,26358,874595,366641,54793,33473,46555,34667,1841,3737,47,43,40,17,49335,40339
441,0.0,5.0,4.0,7.0,2.0,4.0,4.0,3.0,4.0,4.0,0.0,175.0,888.0,58.0,356.0,1606.0,1138.0,847.0,762.0,1534.0,373.0,5.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,7.0,9.0,4.0,116.0,24.0,4.0,0.0,7.0,2.0,4.0,1.0,4.0,2.0,6.0,5.0,4.0,13.0,10.0,11.0,9.0,12.0,10.0,12.0,12.0,13.0,12.0,0.0,4694.0,269.0,996.0,7475.0,637.0,8409.0,559.0,1913.0,2471.0,139.0,3.0,45.0,26.0,148.0,126.0,116.0,14.0,121.0,177.0,13361.0,218.0,6281.0,1720.0,829.0,6274.0,2694.0,7521.0,6539.0,7980.0,1.0,116001.0,44359.0,269321.0,63215.0,63743.0,127424.0,25163.0,306845.0,143745.0,0.0,1200264.0,16064.0,5222.0,6940.0,3341.0,8305.0,6912.0,11314.0,8596.0,10450.0,10451.0,9529.0,5313.0,8008.0,5206.0,7696.0,6378.0,7122.0,8902.0,8659.0,8483.0,10.0,2702.0,310.0,390.0,624.0,0.0,0.0,210.0,516.0,1998.0,0.0,11.0,39.0,4.0,96.0,12.0,15.0,16.0,6.0,12.0,14.0,200.0,10021.0,6345.0,8362.0,5960.0,9802.0,6884.0,9729.0,9284.0,10293.0,8595.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,19,16,30,30,99,148,16,19,55,59,9377,18046,484,431,28465,24952,639704,520112,41562,46033,36817,38479,3716,3034,138,87,17,20,41029,44246
