,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,currentGold_1,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,currentGold_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_8,deathsplayer_9,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team100,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team200,deathsplayer_10,deathsplayer_7,dragon_team100,inhibs_lost_team200,riftherald_team100,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
177,0,1,4,3,1,3,3,8,6,39,132,1020,908,927,589,-188,273,687,227,6,5,2,7,2,2,3,3,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,4,0,107,0,4,0,0,128,0,4,1,2,5,5,0,0,11,3,1,5,12,9,11,14,10,9,14,11,12,12,407,2026,315,10002,246,2681,2728,634,3679,1634,127,26,10,166,128,6,163,8,151,135,4735,856,5293,740,3882,1370,14316,4618,809,10413,2,0,56080,68008,153814,162484,72806,89095,47531,189762,402923,33668,1200313,5924,3207,5793,11044,4128,4051,17246,5548,4489,12048,5864,5151,7832,9035,5558,4302,10963,7677,6653,9212,5,0,781,324,184,301,0,0,202,296,0,0,48,7,20,3,6,6,60,11,3,6,8,200,8718,5648,8563,11524,6269,5095,11485,8430,9067,9722,1,0,2,1,1,0,0,0,0,22,11,30,30,115,132,11,22,56,58,13651,10701,437,483,16020,31012,534279,741892,30940,42538,32591,39656,1266,822,82,48,9,21,40169,44352
178,1,2,2,3,0,3,4,7,11,718,62,221,478,445,79,1798,986,841,593,3,5,6,4,6,1,1,4,3,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,0,0,0,0,103,0,0,0,20,112,0,16,0,1,5,1,2,0,4,11,3,5,12,10,12,11,10,9,14,12,13,11,1947,3444,14066,0,0,1841,0,540,9689,409,138,26,33,96,134,3,152,40,142,137,6985,1395,232,6671,9094,502,6360,10973,2451,10104,1,0,83895,54779,148936,42113,45576,67162,50764,317146,32040,77155,1200301,8933,5284,14853,6999,9094,2958,7217,12669,15201,10514,5808,5168,8922,5756,6448,4040,8469,9938,7216,9070,5,0,0,444,554,328,0,615,857,1155,3060,0,0,6,18,5,5,4,14,4,4,4,4,200,8935,6672,9133,8068,6732,5483,11570,9853,10499,8465,2,0,1,1,0,0,1,0,0,24,8,30,30,103,148,8,24,54,60,17854,14082,404,497,23484,31283,387682,531884,42837,50885,30974,39861,1497,5516,34,34,10,25,38351,47059
179,2,5,6,5,10,5,5,5,7,609,955,317,515,156,1564,787,708,1179,946,5,3,8,3,6,2,5,5,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,4,0,101,0,0,0,0,165,0,4,3,5,5,2,3,1,9,6,4,1,12,10,11,10,11,9,13,14,11,11,0,790,10541,7423,253,2821,5782,1022,10622,1211,116,39,17,87,146,22,111,35,102,161,9895,6781,1557,1807,8002,1161,5760,11264,399,7269,0,1,23429,10255,109804,86371,24491,72023,234889,291316,189962,1618,1200393,10281,8221,12481,9230,8255,3983,12927,12675,11748,8481,7809,6515,8170,6057,7505,4481,8804,10062,7558,7584,5,1,385,648,383,0,0,0,1383,389,726,0,1,7,33,38,8,8,18,98,72,4,10,200,9238,6717,7749,6335,7735,5076,10170,11978,7729,7696,3,0,2,0,0,0,1,0,0,25,14,30,30,105,169,14,25,53,59,21038,19427,388,448,22422,31473,316118,728040,44230,54052,34022,40523,768,3146,79,217,21,32,36133,44290
180,4,6,2,7,2,6,4,5,10,549,735,1254,313,525,743,587,658,650,321,4,3,4,5,9,4,2,5,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,3,0,0,98,0,8,0,4,124,10,20,3,1,1,4,8,2,4,9,3,8,12,10,11,11,10,9,12,13,13,12,0,7165,2858,7896,3034,0,816,1116,10733,960,122,22,30,129,133,25,143,19,150,150,7434,657,579,615,9040,3842,9083,8404,584,10717,0,0,143397,57542,598063,347246,13277,52425,47836,102768,162936,51589,1200444,9143,8205,3683,8643,12096,4713,10474,10421,11317,12679,6639,6496,6785,7489,9336,5675,8033,10697,7188,9625,11,1,1708,381,245,131,22,870,574,900,0,1001,0,12,23,1,10,10,23,3,4,9,6,200,9186,6372,8493,8171,7137,5080,9101,10771,10884,8695,2,1,4,3,0,0,1,0,0,25,18,30,30,106,158,18,25,53,60,13788,20790,439,484,21510,29445,1154408,422671,38278,53096,35924,42039,2976,2856,56,45,21,27,38067,45823
181,4,7,5,9,0,1,3,8,6,234,1315,1322,63,825,532,885,298,361,83,1,0,4,5,4,5,2,6,0,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,8,0,91,8,0,0,4,88,0,0,0,5,11,5,3,1,0,6,2,1,12,9,12,12,11,10,11,11,12,11,585,5104,13521,551,832,1902,0,670,7794,2113,146,5,29,120,131,24,126,21,131,141,4426,784,1228,8653,6920,626,2190,9861,1460,6745,0,1,0,33459,162474,85539,124698,84983,46019,131397,11908,126312,1200428,5581,6517,15760,9707,7752,2716,2190,11055,10016,8858,7259,6283,10540,7932,8333,5125,5815,7400,6208,6996,4,9,569,628,1010,502,0,188,0,523,762,0,76,32,37,4,7,57,128,10,4,8,12,100,9254,5880,9530,9415,7741,6588,7756,7900,8673,7710,9,1,5,2,5,1,1,1,0,14,20,30,30,107,92,20,14,57,54,17391,15681,450,424,21853,21040,457694,349095,41516,38636,39189,32702,2269,1913,228,71,34,18,42528,37919
182,5,6,6,9,4,3,5,6,11,984,733,574,89,712,478,1295,915,1109,741,2,2,3,6,3,9,4,5,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,2,4,0,106,0,0,0,0,122,0,8,11,2,7,4,4,0,2,4,2,6,13,10,13,12,10,9,11,12,12,12,1094,3926,1952,6335,2926,5283,0,0,11543,1347,108,13,51,133,128,2,106,31,120,145,13598,837,9689,195,8467,1016,8024,8546,1333,11960,1,0,150296,52325,608811,70758,0,35391,102044,207072,41037,114049,1200383,20925,5319,13107,6531,11393,6892,8238,9415,12876,13837,10004,6106,9483,7249,7789,5337,5778,8335,7100,10024,8,5,6231,556,1466,0,0,592,213,869,0,529,0,5,35,15,10,9,23,6,18,11,41,200,10020,6304,10707,9771,6474,5502,7444,9076,8665,9031,3,1,4,4,0,0,1,0,0,16,26,30,30,110,130,26,16,57,57,17590,16816,422,415,32965,30700,865256,516527,58848,49685,39862,37343,8289,2167,62,111,29,29,42474,40520
183,3,4,3,10,0,1,3,5,7,570,214,1329,831,503,289,2202,895,713,803,2,3,3,6,3,4,2,6,1,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,14,0,124,0,4,0,9,100,0,0,3,2,5,6,7,5,2,5,2,6,13,9,12,13,12,10,12,11,13,11,0,4101,896,8444,816,0,0,620,7944,10945,159,19,14,147,135,30,155,20,165,92,3739,587,6812,2351,13027,7424,3460,10303,933,1103,0,0,138551,72899,141700,155894,118253,99802,27021,511002,23358,176846,1200358,4407,4689,8349,11649,13844,8755,3778,11486,8877,12745,9365,5903,8214,9564,9201,7613,7092,7752,8535,7948,2,11,668,0,639,853,0,1330,317,563,0,696,0,7,21,1,13,13,44,10,0,10,8,100,10750,5864,8654,10050,8608,6570,9526,8386,10350,7960,8,0,9,5,2,2,2,1,0,17,26,30,30,142,109,26,17,60,56,10156,23610,485,451,33353,16386,654200,811126,47004,41575,43957,37230,3490,1576,78,49,28,16,44632,42086
184,1,3,0,6,6,6,3,3,15,715,1180,678,623,297,658,364,1282,1805,1297,4,4,5,5,8,2,2,2,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,0,0,94,0,17,4,12,75,4,20,1,3,2,6,4,0,4,3,6,10,11,10,11,12,12,8,12,10,12,12,5010,9600,5535,7916,1215,3197,3960,7127,6394,3229,137,14,5,118,155,13,126,21,123,141,1168,1454,491,761,5885,1215,4241,422,1682,10566,1,0,33359,115274,100882,103022,120158,66671,857411,192112,78028,57745,1200427,6211,11982,6297,8677,8352,4871,9304,7995,9671,14223,6460,6922,6205,7703,9178,4982,7378,6454,8167,10478,7,3,32,927,270,0,1251,457,1102,444,1593,427,1,7,28,65,7,9,18,142,8,23,12,200,8349,6318,7350,8643,9673,4827,9400,6754,9690,8878,2,0,3,4,1,0,1,0,0,26,13,30,30,115,111,13,26,54,56,22873,30310,428,425,9520,18365,424092,1300570,34408,53175,34528,39399,2010,4493,106,213,12,33,38842,41040
185,2,3,5,5,1,3,2,7,9,1115,488,188,196,526,1374,302,736,37,98,3,2,5,2,4,2,4,4,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,1,0,119,2,4,0,0,99,0,0,1,0,10,2,2,3,3,7,5,1,13,10,13,12,11,10,13,12,12,10,2145,3856,4641,12231,639,7319,8209,1901,956,684,179,16,12,151,137,9,161,12,126,101,6620,767,4076,293,5606,1248,2704,8604,11251,6400,0,1,357455,137443,582873,69925,61535,119657,153677,364989,106763,0,1200420,8766,4624,9713,12525,6245,9078,10914,11626,12735,7299,8640,4973,9803,8433,8146,6326,7424,8502,7371,6012,7,5,0,0,996,0,0,510,0,1120,528,214,0,9,39,4,10,10,30,10,5,8,12,200,10393,6274,10477,9266,7845,6755,10619,8590,9614,7126,6,0,3,5,3,0,1,1,0,16,18,30,30,126,99,18,16,59,57,26975,15606,488,416,17843,29726,1191445,762872,46327,47198,41348,34282,1506,1862,63,74,21,22,44736,42223
186,8,7,8,15,1,5,5,6,10,1663,301,313,65,973,717,493,1002,780,548,2,3,3,6,4,3,4,7,0,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,20,4,109,0,1,0,4,102,10,0,1,1,8,6,3,5,2,8,3,4,13,8,12,12,11,10,13,12,12,10,2793,157,0,12267,1536,7512,1284,1168,9411,0,151,27,33,133,125,5,150,26,135,127,6802,8388,8022,107,5888,1479,5318,6483,1015,10026,1,0,89543,26559,411030,302087,33035,36335,75225,111596,51995,148649,1200444,11015,9297,10083,12375,7593,9721,6603,8735,10426,10026,7938,5448,9826,8413,7415,7498,8167,9308,7447,8055,3,4,1420,751,2060,0,168,730,0,1083,0,0,0,7,16,6,7,8,15,5,1,7,5,100,10460,4745,9045,9533,8445,7254,10419,9051,9355,6821,6,0,6,4,2,0,1,0,1,18,24,30,30,130,120,23,18,58,55,24108,12020,447,465,22298,31230,872030,414024,50787,45087,41090,38425,4378,1834,43,34,44,27,44737,40391
187,4,9,5,13,5,8,4,4,6,1210,223,1138,433,719,1157,695,128,916,631,3,3,3,3,3,3,4,3,1,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,0,0,0,8,113,8,0,14,91,0,2,3,5,5,6,2,3,1,1,1,7,12,9,11,11,11,10,12,11,11,11,819,4290,12409,793,375,2950,1915,440,5093,1440,149,29,114,15,129,28,142,26,136,143,6574,2085,838,7372,6284,770,10301,8050,323,13414,0,0,72108,198879,357483,436442,297309,130077,78973,289059,178643,99455,1200326,7393,6903,14313,8717,8037,3720,12217,9130,5417,14920,7435,5916,8238,8328,7173,6364,7332,6545,6268,9161,2,4,0,528,1064,551,1377,0,0,639,0,66,0,7,27,14,4,2,26,8,6,8,11,100,9854,5237,8293,8414,7819,6827,9336,7914,8234,7524,8,0,4,5,2,0,2,1,0,15,19,30,30,129,107,19,15,55,54,17346,13178,435,476,21838,34173,1293419,845009,42180,48587,37538,35222,2992,1233,53,60,39,27,41207,38245
188,1,5,1,7,6,9,9,8,10,654,311,757,531,44,54,2624,121,1316,519,7,7,7,6,4,3,1,5,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,0,0,72,1,8,0,28,97,16,12,3,1,3,1,4,3,6,11,9,4,11,10,10,10,11,9,13,13,13,11,2031,2353,10228,8082,848,1106,528,482,0,0,117,15,15,132,131,35,159,23,142,122,5871,793,489,1472,11064,2577,13269,11006,11566,9464,2,0,95745,68302,317353,193987,105923,44949,126102,157850,108196,68100,1200270,7903,3573,11563,9555,11912,4437,13797,11931,11886,9464,6674,5864,5996,6392,8406,5644,11174,10474,11406,8751,10,1,0,426,845,0,0,754,0,443,320,0,0,5,19,3,8,9,17,9,3,7,6,200,7870,6423,6342,7182,8151,5638,10752,10458,10476,7323,5,1,3,2,0,0,0,0,0,31,14,30,30,81,153,14,31,51,60,22295,3363,430,461,21473,46098,757957,528550,45370,50651,33112,47669,1599,1189,42,44,19,42,35183,45432
189,1,5,2,8,3,7,4,7,7,266,466,1209,529,1392,2200,996,358,169,2021,4,6,3,7,1,3,2,3,4,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,2,10,97,6,0,0,20,97,4,4,9,8,1,4,1,1,1,2,5,5,13,10,11,13,10,10,13,11,11,12,2753,3424,1427,700,2344,9268,1760,5628,86,3018,161,32,15,166,115,13,149,18,100,128,7925,5714,6954,5861,5322,1534,5645,1099,6254,8238,2,0,125803,227827,381038,84180,0,36971,123364,299806,24539,759,1200337,11638,12653,8964,6976,7666,11346,8041,7263,6588,11615,11124,8471,6741,8879,5994,5667,8215,7596,7288,8409,6,9,960,3514,582,414,0,542,635,536,248,358,0,12,54,14,11,11,52,12,5,7,17,100,11238,7010,7342,9971,6443,6615,10789,7752,8136,8877,4,0,4,4,1,1,0,2,0,21,16,30,30,105,135,16,21,57,57,16492,13916,470,427,27596,26950,627992,676295,46590,46160,38405,39979,2498,5291,100,95,20,28,41609,42564
190,2,3,7,5,4,1,3,10,6,966,665,862,940,571,374,404,449,637,506,5,4,1,4,4,3,3,3,3,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,30,0,4,0,116,0,0,0,4,108,0,0,3,4,6,2,2,2,4,5,4,1,11,10,12,12,10,10,12,11,12,10,1888,4988,763,10548,0,6063,12383,587,147,4546,116,36,14,144,120,18,135,10,153,56,9402,1336,10338,1232,7619,1415,2431,4491,11073,911,1,0,393939,233250,183385,191111,42240,66938,30325,143793,89811,26093,1200433,11290,6794,11343,11781,7619,7479,15551,5536,11576,5457,7216,6256,8155,7787,7365,5621,8074,7569,7974,6362,3,9,0,470,242,0,0,0,735,457,356,0,0,13,50,4,4,12,36,10,3,3,27,100,8537,6511,9250,9689,6425,6207,9789,7728,9587,6387,3,1,2,4,2,2,1,1,0,18,15,30,60,120,112,15,18,55,55,19262,22651,412,390,30006,20242,877613,523272,49512,44914,36144,36235,242,2018,69,93,20,24,40108,40002
191,1,2,1,6,2,8,7,9,13,502,920,83,214,726,438,112,939,855,348,2,5,4,8,4,1,1,4,3,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,3,0,0,91,6,0,0,24,121,4,16,0,4,4,0,5,1,3,9,1,6,11,10,11,12,10,9,13,12,13,12,3943,3108,5964,432,1005,3702,5609,1639,1374,547,135,25,38,164,119,29,153,18,166,136,535,3001,549,6682,9150,917,1420,8099,5721,9580,1,0,19864,176600,439242,106657,77678,69454,196727,493624,90301,56582,1200438,5138,6597,6879,7532,10156,5319,7343,10252,8102,10127,5542,6432,7915,6333,7714,4890,9257,9427,8454,9490,11,0,659,488,365,418,0,700,314,513,1006,0,0,24,20,2,12,9,32,47,12,5,9,200,7837,6615,7882,8948,6515,5633,10995,9641,10203,8888,3,1,3,1,0,0,0,0,0,23,10,30,30,97,165,10,23,53,60,15046,12277,485,498,17833,27821,712895,1013834,35024,42421,32394,43060,2142,2321,79,93,13,39,36815,46342
192,1,2,0,7,2,5,6,3,4,823,186,588,191,404,609,100,203,839,313,4,3,2,3,3,2,0,4,0,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,0,4,117,0,1,0,0,107,0,8,1,2,3,2,4,0,5,6,1,1,12,9,12,11,10,9,13,12,12,10,395,2940,352,5005,1392,1569,1471,0,5643,0,134,34,16,151,151,31,160,34,155,127,5416,1182,6567,128,8911,1185,7355,8407,586,4925,0,1,95537,173048,375315,95842,116133,9843,64619,169755,425494,228055,1200325,7331,4727,7514,5133,10303,2836,10643,9103,6230,5824,7073,5122,7751,6693,8141,4904,8929,8789,6923,6244,10,2,1519,604,594,0,0,82,1816,696,0,899,0,9,53,11,13,10,21,6,2,13,9,200,9172,5276,8717,8398,7192,6038,11060,9675,9839,6371,2,2,2,3,4,0,1,0,1,15,11,30,30,118,119,10,15,54,56,8713,10054,483,510,22207,22455,692670,1060971,33117,36527,34562,36007,2195,4015,64,83,12,20,39517,42221
193,12,0,3,9,5,7,8,2,4,199,217,519,979,413,1450,1072,1253,687,1981,4,5,4,2,3,5,5,5,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,0,0,0,106,2,4,0,20,110,0,0,3,2,8,6,5,0,1,9,4,2,12,10,12,12,11,9,12,12,12,10,4409,9533,733,7045,864,3391,201,11391,8161,928,91,24,22,147,162,11,140,13,112,120,4424,261,6767,1319,12365,623,8441,642,1563,3064,2,0,491894,196308,166514,42800,62150,77437,87069,102763,181797,49538,1200327,8834,9794,7891,9957,13295,4015,8643,12468,9917,3992,7159,5591,7992,8724,8874,5048,7445,10272,8638,6387,3,8,0,0,390,1591,66,0,0,434,192,0,1,138,25,75,9,14,26,10,64,6,8,100,9110,6324,8677,9737,8340,5425,9615,9416,9041,6505,4,0,1,6,2,1,0,1,0,18,22,30,30,112,130,22,18,56,56,16442,30214,433,409,25498,13971,840795,617475,43992,44814,37797,38333,2047,626,262,113,28,26,41289,40901
194,6,1,0,2,2,7,0,1,13,517,393,291,467,383,860,225,578,494,69,5,1,6,6,3,3,3,1,3,CLASSIC,MATCHED_GAME,11.19.398.9466,0,30,0,0,0,30,0,0,0,0,2,0,0,99,0,4,0,4,107,8,4,0,0,6,4,0,1,3,4,6,8,13,10,12,12,10,9,13,12,13,12,1408,3369,6931,679,269,2046,4529,880,7473,762,138,11,41,145,118,43,153,26,146,166,8060,1531,294,8422,5112,978,2533,5181,869,7704,1,0,32331,17968,135592,76335,26454,58593,60832,311556,108165,72120,1200328,9468,4900,7722,9738,5381,3285,10576,6636,8596,10695,6817,5684,8993,8001,6017,4908,7855,8590,8523,9929,9,2,0,0,496,636,0,260,3513,575,254,2228,0,6,28,6,13,5,9,10,15,6,6,200,10133,7141,9828,9463,6142,6031,10239,9116,10036,9544,1,1,3,1,0,0,0,0,0,21,11,30,30,103,123,11,21,56,60,11333,17013,485,502,22866,17818,329305,570641,35594,41403,34736,40581,1392,6570,39,65,10,23,41597,46076
195,2,2,3,5,5,5,3,3,7,963,139,361,755,293,1951,1024,186,1235,695,6,4,4,1,1,2,2,3,3,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,8,0,102,4,12,0,4,133,0,12,2,0,3,1,4,0,8,2,6,0,12,10,11,12,10,9,13,12,12,11,1483,1959,3574,10135,877,1990,0,6355,0,255,145,32,14,149,135,27,143,20,80,166,8184,619,1027,624,6208,500,9835,101,2862,3342,1,1,121110,54653,506277,147977,58627,45828,58005,154364,93436,27517,1200360,9722,2851,5105,11009,7086,2871,9835,6947,4212,3696,7623,5389,6789,6681,7880,4668,11315,7874,8726,7470,5,0,54,272,504,250,0,380,0,490,1350,98,0,10,28,4,7,9,24,8,6,4,10,200,8629,6365,7697,8806,7261,5969,11181,9893,8713,7448,0,0,0,3,0,0,0,0,0,16,10,30,30,126,149,10,16,54,58,18059,8569,470,441,16543,16759,879819,387975,35793,27541,33641,40774,1188,2210,54,56,12,23,38362,43600
196,0,3,1,5,3,2,8,6,17,516,114,174,222,253,224,312,1395,1937,51,4,6,8,6,9,1,4,5,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,0,0,125,0,2,0,113,0,8,8,6,2,5,2,2,0,12,1,6,12,13,10,12,11,11,9,12,12,13,13,1958,6962,0,6834,570,4499,1189,326,1097,18940,183,10,17,104,137,17,19,131,159,135,6458,764,6899,704,6700,645,12391,5838,15253,344,0,1,52591,110564,198203,171726,98299,35890,254298,63185,99064,148601,1200336,8583,8090,7805,7538,7331,5351,14666,6870,16963,19284,10861,7301,8504,5954,6802,4993,10246,7512,10184,10676,10,3,166,364,906,0,60,206,1086,706,612,0,8,10,36,2,9,37,18,6,8,13,8,200,11006,6471,9618,8086,7317,5464,9739,8940,10766,11223,3,1,2,3,0,0,0,0,0,33,15,30,30,127,129,15,33,56,60,13861,28514,458,454,21406,34590,556709,675712,36608,65873,37114,45919,1338,2768,76,71,12,36,41491,47139
197,4,2,4,6,3,5,3,5,9,106,564,279,537,315,319,1910,2833,166,1623,2,4,5,1,3,5,2,5,2,CLASSIC,MATCHED_GAME,11.21.403.3002,0,30,0,0,0,30,0,0,0,0,1,4,0,113,8,8,0,4,102,8,0,2,2,4,2,5,3,0,5,8,0,13,11,12,11,11,10,12,12,13,10,10154,5830,531,1078,1063,1873,1267,342,9369,636,149,3,27,111,159,23,133,22,151,155,1449,373,7448,8481,6552,931,3811,5120,1748,4266,0,1,305483,44563,165624,78717,106521,54791,75468,165895,20939,0,1200380,11972,6617,8331,10209,7688,2952,5694,5673,11572,4903,8211,5648,7814,6934,9097,5415,5994,8145,8973,6451,6,9,367,413,352,650,72,148,615,210,454,0,0,14,46,108,27,71,43,13,7,4,7,100,10039,7788,9205,8066,8484,6171,8779,8929,10101,7299,5,1,2,2,4,2,1,0,0,15,16,30,30,133,114,16,15,57,58,14699,17444,469,464,24861,15318,711136,306865,41152,34459,37471,35211,1589,1692,263,77,21,25,41965,42896
198,3,8,4,12,4,8,2,3,15,1074,1291,262,620,348,532,461,308,883,289,3,4,2,6,4,3,2,4,4,CLASSIC,MATCHED_GAME,11.22.406.3587,0,30,0,0,0,30,0,0,0,0,1,4,0,136,4,0,4,0,143,0,4,4,0,5,3,2,2,1,2,3,13,12,9,13,12,10,10,12,12,12,12,3046,2551,11524,864,220,6152,3691,478,7229,0,150,8,16,147,109,11,128,12,144,148,7715,1673,49,7689,5276,884,914,8173,1582,13816,0,0,47567,46085,139020,102824,83997,145056,249048,487750,22069,34182,1200404,10787,4794,11897,9810,5496,7037,4943,9177,8812,13840,8459,5679,8881,7677,6370,5673,6357,7776,7168,12552,8,5,26,569,323,1256,0,0,338,526,0,24,0,8,51,5,3,51,27,8,2,13,11,200,9269,5927,10025,9490,6532,6506,8984,9445,9748,8622,6,1,3,4,1,1,2,0,0,19,16,30,30,148,147,16,19,57,57,21806,13949,433,440,21613,26158,518464,839134,45027,41566,37060,39532,1605,1457,94,85,33,32,41822,42726
199,7,9,1,13,1,6,5,5,7,543,39,1349,1317,1349,128,322,600,159,779,2,7,1,5,6,4,0,4,3,CLASSIC,MATCHED_GAME,11.20.400.7328,0,30,0,0,0,30,0,0,0,0,1,5,0,92,4,7,0,5,96,13,8,6,4,3,5,4,2,3,5,1,8,13,9,11,13,11,9,12,11,13,11,674,6366,2508,7629,224,2614,5025,298,0,0,155,8,5,160,94,8,153,17,167,153,10688,1203,7826,1465,5442,662,4040,8510,3563,21320,0,0,96164,45319,149008,715833,12552,133480,210351,154491,95871,43184,1200446,17083,7969,11468,9095,7296,3700,9228,8962,3786,21320,9968,6669,7239,8974,7437,6149,8003,8062,7670,11564,7,7,5720,400,1134,0,1630,424,162,153,222,0,0,14,41,12,6,9,55,13,3,11,12,100,10585,5652,7906,10116,7562,5825,9839,7661,10428,7937,7,1,5,7,2,1,2,1,0,21,20,30,30,108,122,20,21,57,56,13649,11689,422,498,26083,38636,1107037,549216,48642,51265,39767,41968,8908,937,96,80,37,24,41994,41517
