,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,assistsplayer_4,baron_team100,killsplayer_6,riftherald_team200,dragon_team200,killsplayer_0,baron_team200,inhibs_lost_team100,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
13,4.0,12.0,5.0,5.0,11.0,4.0,7.0,3.0,4.0,671.0,147.0,447.0,1095.0,933.0,350.0,612.0,1605.0,434.0,295.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,3.0,4.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,8.0,0.0,0.0,110.0,7.0,0.0,1.0,1.0,7.0,4.0,3.0,1.0,6.0,5.0,4.0,12.0,10.0,12.0,12.0,11.0,10.0,12.0,12.0,11.0,11.0,0.0,3399.0,0.0,5911.0,0.0,2720.0,6535.0,73.0,1246.0,8172.0,134.0,10.0,23.0,143.0,149.0,4.0,134.0,14.0,150.0,130.0,8043.0,1087.0,10593.0,1400.0,8347.0,521.0,5914.0,9090.0,9830.0,116.0,1.0,0.0,68599.0,203633.0,222456.0,43745.0,23954.0,25635.0,186139.0,269043.0,2478.0,48086.0,1200382.0,8647.0,4831.0,11371.0,9426.0,8347.0,3756.0,12450.0,11026.0,11712.0,8288.0,6766.0,6292.0,9187.0,8145.0,7803.0,5459.0,7172.0,8870.0,9359.0,7220.0,10.0,5.0,604.0,344.0,778.0,2115.0,0.0,514.0,0.0,1862.0,636.0,0.0,7.0,30.0,9.0,12.0,8.0,20.0,19.0,6.0,16.0,6.0,200.0,9824.0,6816.0,9454.0,9652.0,8105.0,6147.0,9397.0,8912.0,7760.0,8345.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,17,17,30,30,129,117,16,17,57,56,8631,19425,453,438,28904,26037,384389,709379,41547,48307,37360,38913,4011,2842,56,77,29,30,43182,41230
14,9.0,5.0,6.0,3.0,15.0,2.0,8.0,4.0,5.0,1510.0,296.0,126.0,932.0,241.0,1193.0,343.0,1192.0,1306.0,92.0,4.0,2.0,5.0,3.0,4.0,1.0,8.0,4.0,3.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,4.0,2.0,0.0,0.0,122.0,4.0,4.0,3.0,3.0,5.0,8.0,4.0,1.0,4.0,4.0,4.0,12.0,10.0,12.0,13.0,11.0,10.0,11.0,13.0,12.0,12.0,101.0,2125.0,11775.0,1782.0,755.0,4517.0,988.0,469.0,6772.0,2877.0,120.0,18.0,23.0,148.0,146.0,2.0,109.0,51.0,139.0,157.0,9484.0,1120.0,1849.0,10139.0,6128.0,803.0,6118.0,8633.0,969.0,12258.0,0.0,0.0,142204.0,54468.0,431455.0,28548.0,58510.0,32029.0,63938.0,508609.0,36727.0,297582.0,1200295.0,11419.0,3657.0,14612.0,12283.0,6883.0,5677.0,8455.0,9936.0,10207.0,15255.0,8335.0,5386.0,7976.0,9196.0,7616.0,5468.0,6033.0,10057.0,9656.0,9337.0,10.0,6.0,1833.0,411.0,988.0,362.0,0.0,356.0,1348.0,834.0,2465.0,120.0,11.0,55.0,5.0,51.0,68.0,23.0,10.0,3.0,16.0,11.0,200.0,9685.0,6357.0,9959.0,9991.0,7664.0,6425.0,7333.0,10970.0,9489.0,8656.0,4.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,17,21,30,30,126,130,21,17,58,58,18930,13231,439,474,28403,29098,692746,961324,50874,47510,38591,40469,3539,5178,158,95,37,24,43724,42805
15,5.0,3.0,4.0,4.0,3.0,2.0,8.0,4.0,3.0,446.0,1061.0,1722.0,2372.0,909.0,266.0,66.0,127.0,365.0,1080.0,7.0,1.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,0.0,0.0,4.0,0.0,128.0,11.0,8.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,12.0,9.0,13.0,12.0,11.0,10.0,13.0,12.0,13.0,12.0,863.0,3434.0,269.0,5289.0,1374.0,2877.0,0.0,943.0,9024.0,768.0,117.0,11.0,40.0,130.0,170.0,14.0,150.0,6.0,163.0,189.0,10298.0,690.0,10738.0,1520.0,5753.0,695.0,16037.0,5958.0,2424.0,6512.0,0.0,1.0,110872.0,134537.0,452881.0,75887.0,8687.0,6011.0,102687.0,153365.0,245676.0,54907.0,1200454.0,14891.0,4497.0,12196.0,8651.0,7128.0,3573.0,16037.0,8421.0,11471.0,8367.0,7236.0,5701.0,7822.0,7212.0,6524.0,5716.0,10106.0,8827.0,10065.0,9380.0,9.0,6.0,3730.0,372.0,1189.0,1840.0,0.0,0.0,0.0,1520.0,22.0,1086.0,12.0,45.0,6.0,11.0,11.0,29.0,11.0,4.0,9.0,10.0,200.0,8845.0,5573.0,10487.0,8800.0,7769.0,7013.0,11307.0,9464.0,10605.0,9443.0,0.0,0.0,10.0,1.0,2.0,0.0,2.0,1.0,10.0,21,13,30,30,101,147,13,21,58,59,10672,14169,471,519,29004,31621,654338,691172,46439,48793,34510,44079,6759,3000,69,79,16,20,42914,46392
16,4.0,7.0,1.0,4.0,5.0,3.0,5.0,4.0,8.0,1034.0,210.0,503.0,161.0,947.0,502.0,667.0,41.0,821.0,568.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,5.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,6.0,0.0,117.0,9.0,4.0,0.0,8.0,109.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,2.0,0.0,11.0,10.0,11.0,12.0,11.0,9.0,12.0,11.0,11.0,10.0,6060.0,1910.0,855.0,6595.0,1602.0,7200.0,373.0,1082.0,4660.0,3553.0,129.0,42.0,20.0,127.0,181.0,9.0,174.0,18.0,104.0,84.0,89.0,291.0,7214.0,1767.0,10112.0,425.0,7787.0,7147.0,1128.0,782.0,0.0,1.0,165294.0,25357.0,94162.0,204786.0,74246.0,120027.0,115045.0,188311.0,27019.0,22296.0,1200346.0,6150.0,2746.0,8548.0,8363.0,11868.0,8182.0,8161.0,9460.0,7511.0,4336.0,6184.0,4520.0,7968.0,6646.0,8737.0,5677.0,8887.0,8341.0,6261.0,6203.0,8.0,5.0,0.0,544.0,479.0,0.0,154.0,556.0,0.0,1230.0,1723.0,0.0,7.0,46.0,7.0,11.0,67.0,41.0,16.0,11.0,14.0,26.0,200.0,8532.0,6376.0,8178.0,9363.0,8424.0,5876.0,9955.0,8574.0,7536.0,6845.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,16.0,12,11,30,60,136,117,11,12,54,54,22312,11578,466,422,19607,17135,658515,378028,43111,32214,35212,34212,1189,3497,133,113,18,27,40373,39286
17,5.0,8.0,2.0,5.0,9.0,6.0,5.0,6.0,5.0,257.0,272.0,337.0,247.0,387.0,48.0,552.0,2569.0,9.0,312.0,6.0,2.0,4.0,5.0,1.0,4.0,4.0,5.0,4.0,6.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,95.0,12.0,4.0,0.0,4.0,0.0,104.0,1.0,4.0,1.0,7.0,5.0,4.0,1.0,11.0,6.0,1.0,11.0,10.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,11.0,0.0,2440.0,0.0,6147.0,6093.0,4831.0,8009.0,0.0,882.0,11098.0,131.0,33.0,34.0,100.0,135.0,20.0,117.0,75.0,17.0,154.0,11864.0,973.0,13262.0,3554.0,865.0,1035.0,2366.0,12094.0,10607.0,207.0,1.0,0.0,40173.0,29666.0,229302.0,43604.0,199782.0,37996.0,497639.0,142024.0,420639.0,77182.0,1200380.0,13162.0,4066.0,14572.0,13828.0,6958.0,7724.0,10375.0,14751.0,12401.0,11532.0,8277.0,5167.0,9886.0,8417.0,7562.0,6098.0,6757.0,12619.0,9018.0,6752.0,7.0,5.0,1297.0,653.0,1310.0,4125.0,0.0,1856.0,0.0,2656.0,911.0,225.0,8.0,81.0,9.0,16.0,16.0,51.0,8.0,9.0,6.0,7.0,200.0,7768.0,6236.0,9094.0,8994.0,9878.0,6671.0,9796.0,9096.0,9051.0,7750.0,5.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,20,21,30,30,115,109,21,20,57,57,17071,22429,420,396,30580,26247,550857,1167150,56244,53125,40240,40313,8588,4445,100,111,26,30,42405,41929
18,7.0,6.0,3.0,5.0,14.0,1.0,5.0,3.0,2.0,159.0,244.0,1612.0,2369.0,1618.0,866.0,834.0,1084.0,367.0,823.0,8.0,6.0,2.0,3.0,2.0,4.0,9.0,6.0,6.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,131.0,0.0,12.0,0.0,0.0,83.0,0.0,0.0,5.0,1.0,10.0,11.0,4.0,0.0,9.0,3.0,2.0,12.0,9.0,14.0,13.0,11.0,10.0,11.0,12.0,11.0,10.0,2924.0,1967.0,0.0,8979.0,11690.0,2411.0,6908.0,10756.0,911.0,721.0,126.0,19.0,38.0,126.0,128.0,13.0,116.0,48.0,131.0,118.0,9239.0,1452.0,13217.0,834.0,1083.0,273.0,2706.0,1330.0,8927.0,5760.0,1.0,0.0,97947.0,39734.0,260629.0,59002.0,171261.0,117212.0,154500.0,176357.0,85243.0,39575.0,1200427.0,12404.0,3875.0,13535.0,12996.0,12774.0,2685.0,10305.0,16791.0,10088.0,6482.0,8809.0,4619.0,10847.0,10329.0,9438.0,6491.0,8084.0,9174.0,7587.0,6963.0,1.0,7.0,240.0,456.0,318.0,3182.0,0.0,0.0,690.0,4703.0,250.0,0.0,7.0,17.0,2.0,10.0,9.0,27.0,39.0,1.0,16.0,4.0,100.0,8995.0,5171.0,11690.0,10002.0,8480.0,7184.0,7775.0,9041.0,8295.0,6870.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,19,30,30,30,154,83,30,19,60,53,26004,21263,431,432,24646,20175,706051,495409,54394,47541,45914,36427,3740,6099,55,77,36,17,46351,37152
19,1.0,7.0,2.0,5.0,11.0,0.0,8.0,3.0,8.0,1296.0,786.0,645.0,1522.0,652.0,1402.0,1046.0,980.0,1040.0,195.0,5.0,6.0,2.0,3.0,5.0,4.0,5.0,2.0,4.0,5.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,104.0,107.0,0.0,8.0,0.0,4.0,0.0,4.0,8.0,5.0,4.0,3.0,5.0,7.0,2.0,5.0,2.0,3.0,13.0,11.0,12.0,13.0,12.0,11.0,13.0,10.0,12.0,11.0,0.0,714.0,286.0,12329.0,1189.0,7303.0,330.0,3459.0,4667.0,9952.0,132.0,25.0,29.0,137.0,117.0,13.0,118.0,28.0,154.0,138.0,10490.0,6522.0,6046.0,259.0,9544.0,1088.0,7622.0,2426.0,1540.0,1822.0,1.0,1.0,19223.0,339635.0,424172.0,265725.0,83172.0,135188.0,46069.0,66848.0,68484.0,336676.0,1200338.0,14375.0,7540.0,6819.0,12588.0,10857.0,8613.0,9551.0,6272.0,8131.0,12289.0,8296.0,8226.0,7535.0,8197.0,8202.0,6336.0,7771.0,6755.0,7375.0,7465.0,8.0,5.0,3885.0,303.0,486.0,0.0,124.0,222.0,1598.0,386.0,1922.0,513.0,8.0,12.0,4.0,7.0,7.0,34.0,9.0,15.0,12.0,6.0,200.0,10056.0,8523.0,8944.0,10243.0,8659.0,7349.0,9992.0,6882.0,9587.0,7605.0,3.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,19,22,60,30,115,120,22,19,61,57,21107,19122,428,463,27427,19932,927480,857712,53252,43783,38566,37592,4717,4722,60,54,22,26,45251,42589
20,1.0,10.0,4.0,2.0,2.0,0.0,4.0,7.0,7.0,46.0,381.0,1172.0,892.0,545.0,2080.0,914.0,537.0,496.0,780.0,2.0,1.0,2.0,7.0,5.0,6.0,6.0,1.0,1.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,8.0,9.0,126.0,4.0,4.0,4.0,0.0,2.0,3.0,0.0,2.0,11.0,2.0,6.0,12.0,10.0,11.0,11.0,9.0,10.0,13.0,13.0,12.0,11.0,446.0,4174.0,6226.0,2758.0,2164.0,513.0,1041.0,1485.0,5547.0,317.0,142.0,35.0,14.0,147.0,7.0,137.0,143.0,20.0,126.0,148.0,6683.0,1436.0,300.0,6701.0,745.0,5873.0,9208.0,11094.0,1646.0,12272.0,1.0,0.0,66141.0,77490.0,338422.0,27151.0,7034.0,29215.0,16975.0,136660.0,83373.0,208993.0,1200290.0,9160.0,5900.0,6991.0,10214.0,2909.0,6488.0,10708.0,14431.0,9412.0,13827.0,7321.0,5481.0,6637.0,7682.0,4305.0,7280.0,7604.0,9782.0,6986.0,8880.0,10.0,3.0,2030.0,290.0,465.0,754.0,0.0,101.0,458.0,1850.0,2218.0,1238.0,14.0,40.0,7.0,10.0,18.0,9.0,9.0,4.0,14.0,9.0,200.0,9578.0,6404.0,7762.0,8155.0,5735.0,6526.0,10338.0,10315.0,9655.0,8039.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,22,11,30,30,109,143,11,22,53,59,12107,12564,447,472,20302,35656,467963,523491,35762,54278,33225,38733,3350,6054,58,76,13,28,37756,44751
21,3.0,7.0,6.0,5.0,5.0,5.0,2.0,3.0,5.0,972.0,262.0,19.0,559.0,406.0,379.0,434.0,961.0,318.0,751.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,108.0,10.0,8.0,0.0,1.0,107.0,8.0,8.0,6.0,2.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,13.0,9.0,11.0,11.0,11.0,9.0,12.0,11.0,11.0,12.0,1026.0,2725.0,421.0,1164.0,7421.0,2937.0,8145.0,5580.0,920.0,0.0,172.0,30.0,19.0,137.0,122.0,11.0,135.0,15.0,104.0,183.0,7282.0,1213.0,7411.0,8243.0,523.0,543.0,1529.0,435.0,9540.0,9211.0,2.0,0.0,102429.0,77134.0,352484.0,98814.0,226850.0,86492.0,65086.0,143245.0,30976.0,72692.0,1200302.0,10075.0,4425.0,8493.0,9967.0,7944.0,3480.0,12271.0,6481.0,10798.0,9366.0,10140.0,5327.0,7934.0,9039.0,5916.0,5229.0,7659.0,6321.0,6133.0,9976.0,2.0,10.0,1765.0,486.0,660.0,560.0,0.0,0.0,2597.0,466.0,338.0,154.0,5.0,36.0,6.0,11.0,9.0,26.0,15.0,1.0,9.0,9.0,100.0,11032.0,5533.0,8525.0,8401.0,7961.0,5077.0,8681.0,8210.0,8183.0,8841.0,3.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,17,13,30,30,130,124,13,17,55,55,12969,17370,461,467,24002,21928,867069,389133,39959,43341,38258,35416,2985,4041,57,70,22,22,40996,39448
22,2.0,11.0,0.0,1.0,2.0,5.0,6.0,4.0,6.0,67.0,289.0,951.0,789.0,772.0,75.0,136.0,1122.0,577.0,583.0,6.0,3.0,7.0,4.0,7.0,4.0,1.0,1.0,2.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,88.0,4.0,0.0,0.0,5.0,127.0,3.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,11.0,9.0,3.0,12.0,10.0,11.0,12.0,10.0,9.0,13.0,14.0,13.0,11.0,1269.0,3072.0,11550.0,428.0,86.0,1781.0,2393.0,567.0,5972.0,265.0,150.0,29.0,19.0,134.0,136.0,16.0,154.0,18.0,160.0,152.0,5271.0,657.0,73.0,4770.0,3385.0,626.0,6433.0,7480.0,777.0,8458.0,0.0,0.0,33619.0,52058.0,113983.0,74772.0,3039.0,103903.0,66279.0,563548.0,37854.0,18495.0,1200289.0,6540.0,4018.0,12098.0,5300.0,4036.0,2627.0,8827.0,8796.0,8801.0,8724.0,6592.0,6014.0,7511.0,6439.0,6347.0,4325.0,9601.0,10407.0,9957.0,8153.0,6.0,0.0,0.0,288.0,475.0,102.0,564.0,220.0,0.0,748.0,2051.0,0.0,5.0,14.0,2.0,7.0,7.0,13.0,6.0,2.0,8.0,5.0,200.0,9086.0,7159.0,7324.0,9741.0,6897.0,5128.0,10606.0,11489.0,10644.0,7916.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,28,9,30,30,94,135,8,28,54,61,15114,12269,455,513,14125,23805,329316,738234,30601,39166,31214,44132,1361,3087,34,35,6,32,38176,47814
23,0.0,4.0,0.0,1.0,5.0,3.0,1.0,3.0,3.0,614.0,800.0,694.0,277.0,494.0,216.0,156.0,546.0,2027.0,862.0,4.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,124.0,0.0,3.0,0.0,0.0,120.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,5.0,0.0,11.0,8.0,11.0,12.0,11.0,9.0,13.0,12.0,13.0,11.0,1018.0,2072.0,127.0,2380.0,1446.0,1846.0,8721.0,348.0,5602.0,1262.0,139.0,7.0,22.0,145.0,174.0,7.0,131.0,25.0,171.0,165.0,4268.0,632.0,1261.0,193.0,7221.0,680.0,2954.0,4190.0,645.0,4763.0,1.0,0.0,51684.0,119739.0,132729.0,384911.0,10171.0,98486.0,463362.0,492415.0,29527.0,11892.0,1200295.0,5973.0,3085.0,1556.0,2573.0,8668.0,2526.0,11676.0,4954.0,8270.0,6026.0,6264.0,4375.0,6519.0,6077.0,9052.0,4891.0,6556.0,8521.0,8362.0,6662.0,3.0,2.0,686.0,380.0,168.0,0.0,0.0,0.0,0.0,415.0,2022.0,0.0,4.0,23.0,17.0,8.0,7.0,22.0,7.0,6.0,10.0,7.0,200.0,8551.0,4574.0,7897.0,8756.0,7734.0,5321.0,10141.0,8613.0,10913.0,7665.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13,5,30,30,131,124,5,13,54,57,6817,18005,487,499,13623,13184,677981,1116935,21296,34011,32803,34476,854,2817,58,53,6,14,38259,41906
24,4.0,9.0,3.0,0.0,6.0,6.0,6.0,3.0,5.0,788.0,946.0,658.0,1202.0,1655.0,1023.0,1767.0,712.0,497.0,110.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,92.0,2.0,1.0,0.0,0.0,128.0,0.0,0.0,2.0,3.0,8.0,2.0,3.0,0.0,5.0,6.0,1.0,12.0,11.0,11.0,13.0,10.0,9.0,12.0,13.0,13.0,11.0,8482.0,10707.0,189.0,1168.0,648.0,2993.0,0.0,1017.0,8275.0,486.0,114.0,39.0,11.0,150.0,147.0,2.0,111.0,12.0,161.0,143.0,2315.0,499.0,13036.0,3232.0,8293.0,514.0,11599.0,7621.0,1343.0,3071.0,0.0,1.0,205618.0,30021.0,182837.0,94518.0,39332.0,85148.0,176676.0,608577.0,42241.0,43136.0,1200280.0,10798.0,11695.0,14008.0,5212.0,9056.0,3892.0,14041.0,9697.0,11474.0,3558.0,6578.0,7596.0,8698.0,7937.0,8030.0,4373.0,8357.0,8697.0,9187.0,6710.0,10.0,2.0,0.0,488.0,782.0,811.0,114.0,384.0,2442.0,1057.0,1855.0,0.0,9.0,29.0,12.0,6.0,9.0,31.0,10.0,2.0,12.0,14.0,200.0,9291.0,7770.0,8225.0,10710.0,6858.0,5333.0,8867.0,10337.0,10441.0,7615.0,2.0,0.0,5.0,0.0,3.0,0.0,1.0,2.0,10.0,20,15,30,30,95,140,15,20,55,60,13480,20485,424,466,27390,24133,607453,900651,42966,50465,35616,40547,2091,5842,67,67,15,29,40417,45030
25,5.0,6.0,5.0,8.0,9.0,1.0,3.0,1.0,3.0,22.0,567.0,474.0,1911.0,9.0,398.0,89.0,405.0,553.0,123.0,2.0,6.0,3.0,0.0,2.0,5.0,4.0,8.0,4.0,5.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,0.0,2.0,0.0,7.0,100.0,1.0,0.0,2.0,1.0,8.0,6.0,6.0,5.0,4.0,0.0,3.0,12.0,9.0,13.0,14.0,12.0,10.0,13.0,11.0,11.0,10.0,3558.0,3399.0,455.0,10180.0,0.0,162.0,0.0,1031.0,5236.0,2534.0,134.0,21.0,11.0,180.0,155.0,32.0,171.0,13.0,151.0,143.0,1693.0,807.0,6597.0,1315.0,9817.0,9016.0,6208.0,8456.0,1030.0,7090.0,1.0,0.0,55349.0,20343.0,111042.0,41776.0,35966.0,29524.0,98942.0,146314.0,10469.0,37928.0,1200331.0,6837.0,4206.0,7423.0,13350.0,9817.0,9676.0,6208.0,10147.0,6266.0,9894.0,7747.0,5142.0,9723.0,9656.0,10383.0,6898.0,8489.0,7045.0,6193.0,7333.0,0.0,8.0,1585.0,0.0,370.0,1854.0,0.0,498.0,0.0,659.0,0.0,270.0,6.0,23.0,12.0,10.0,8.0,37.0,3.0,7.0,6.0,10.0,100.0,9956.0,5976.0,10455.0,11776.0,9242.0,6722.0,9986.0,7516.0,8046.0,6810.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12,27,30,30,141,108,27,12,61,54,14355,12200,512,499,28438,23591,273657,313996,47103,36721,44407,34202,4307,929,73,49,34,14,48151,38334
